t,amk_torque_limit_neg_left,amk_torque_limit_pos_left,amk_torque_target_left,amk_control_left
1751195586.869450,0.000000,214.200000,26.300000,1795.000000
1751195586.879450,0.000000,214.200000,26.300000,1795.000000
1751195586.889450,0.000000,214.200000,26.300000,1795.000000
1751195586.899450,0.000000,214.200000,26.300000,1795.000000
1751195586.909400,0.000000,214.200000,26.900000,1795.000000
1751195586.919450,0.000000,214.200000,26.900000,1795.000000
1751195586.929450,0.000000,214.200000,26.900000,1795.000000
1751195586.939400,0.000000,214.200000,26.900000,1795.000000
1751195586.949450,0.000000,214.200000,26.900000,1795.000000
1751195586.959450,0.000000,214.200000,26.900000,1795.000000
1751195586.969500,0.000000,214.200000,26.900000,1795.000000
1751195586.979450,0.000000,214.200000,26.900000,1795.000000
1751195586.989450,0.000000,214.200000,26.900000,1795.000000
1751195586.999500,0.000000,214.200000,26.900000,1795.000000
1751195587.009450,0.000000,214.200000,26.900000,1795.000000
1751195587.019450,0.000000,214.200000,26.900000,1795.000000
1751195587.029500,0.000000,214.200000,26.900000,1795.000000
1751195587.039450,0.000000,214.200000,26.900000,1795.000000
1751195587.049450,0.000000,214.200000,26.900000,1795.000000
1751195587.059400,0.000000,214.200000,26.900000,1795.000000
1751195587.069450,0.000000,214.200000,26.900000,1795.000000
1751195587.079500,0.000000,214.200000,26.900000,1795.000000
1751195587.089400,0.000000,214.200000,26.900000,1795.000000
1751195587.099450,0.000000,214.200000,26.900000,1795.000000
1751195587.109450,0.000000,214.200000,26.900000,1795.000000
1751195587.119400,0.000000,214.200000,26.900000,1795.000000
1751195587.129450,0.000000,214.200000,26.900000,1795.000000
1751195587.139450,0.000000,214.200000,26.900000,1795.000000
1751195587.149400,0.000000,214.200000,26.900000,1795.000000
1751195587.159450,0.000000,214.200000,26.300000,1795.000000
1751195587.169450,0.000000,214.200000,26.300000,1795.000000
1751195587.179400,0.000000,214.200000,26.300000,1795.000000
1751195587.189450,0.000000,214.200000,26.300000,1795.000000
1751195587.199450,0.000000,214.200000,26.300000,1795.000000
1751195587.209450,0.000000,214.200000,27.500000,1795.000000
1751195587.219450,0.000000,214.200000,27.500000,1795.000000
1751195587.229450,0.000000,214.200000,27.500000,1795.000000
1751195587.239450,0.000000,214.200000,27.500000,1795.000000
1751195587.249450,0.000000,214.200000,27.500000,1795.000000
1751195587.259450,0.000000,214.200000,26.900000,1795.000000
1751195587.269400,0.000000,214.200000,26.900000,1795.000000
1751195587.279450,0.000000,214.200000,26.900000,1795.000000
1751195587.289450,0.000000,214.200000,26.900000,1795.000000
1751195587.299400,0.000000,214.200000,26.900000,1795.000000
1751195587.309450,0.000000,214.200000,27.500000,1795.000000
1751195587.319450,0.000000,214.200000,27.500000,1795.000000
1751195587.329450,0.000000,214.200000,27.500000,1795.000000
1751195587.339450,0.000000,214.200000,27.500000,1795.000000
1751195587.349450,0.000000,214.200000,27.500000,1795.000000
1751195587.359450,0.000000,214.200000,26.900000,1795.000000
1751195587.369450,0.000000,214.200000,26.900000,1795.000000
1751195587.379450,0.000000,214.200000,26.900000,1795.000000
1751195587.389450,0.000000,214.200000,26.900000,1795.000000
1751195587.399400,0.000000,214.200000,26.900000,1795.000000
1751195587.409450,0.000000,214.200000,26.900000,1795.000000
1751195587.419450,0.000000,214.200000,26.900000,1795.000000
1751195587.429400,0.000000,214.200000,26.900000,1795.000000
1751195587.439450,0.000000,214.200000,26.900000,1795.000000
1751195587.449450,0.000000,214.200000,26.900000,1795.000000
1751195587.459700,0.000000,214.200000,27.500000,1795.000000
1751195587.469400,0.000000,214.200000,27.500000,1795.000000
1751195587.479450,0.000000,214.200000,27.500000,1795.000000
1751195587.489450,0.000000,214.200000,27.500000,1795.000000
1751195587.499400,0.000000,214.200000,27.500000,1795.000000
1751195587.509450,0.000000,214.200000,27.500000,1795.000000
1751195587.519450,0.000000,214.200000,27.500000,1795.000000
1751195587.529450,0.000000,214.200000,27.500000,1795.000000
1751195587.539450,0.000000,214.200000,27.500000,1795.000000
1751195587.549450,0.000000,214.200000,27.500000,1795.000000
1751195587.559400,0.000000,214.200000,29.900000,1795.000000
1751195587.569400,0.000000,214.200000,29.900000,1795.000000
1751195587.579450,0.000000,214.200000,29.900000,1795.000000
1751195587.589400,0.000000,214.200000,29.900000,1795.000000
1751195587.599450,0.000000,214.200000,29.900000,1795.000000
1751195587.609450,0.000000,214.200000,29.300000,1795.000000
1751195587.619500,0.000000,214.200000,29.300000,1795.000000
1751195587.629450,0.000000,214.200000,29.300000,1795.000000
1751195587.639450,0.000000,214.200000,29.300000,1795.000000
1751195587.649400,0.000000,214.200000,29.300000,1795.000000
1751195587.659450,0.000000,214.200000,29.300000,1795.000000
1751195587.669400,0.000000,214.200000,29.300000,1795.000000
1751195587.679450,0.000000,214.200000,29.300000,1795.000000
1751195587.689450,0.000000,214.200000,29.300000,1795.000000
1751195587.699400,0.000000,214.200000,29.300000,1795.000000
1751195587.709450,0.000000,214.200000,29.300000,1795.000000
1751195587.719400,0.000000,214.200000,29.300000,1795.000000
1751195587.729450,0.000000,214.200000,29.300000,1795.000000
1751195587.739450,0.000000,214.200000,29.300000,1795.000000
1751195587.749400,0.000000,214.200000,29.300000,1795.000000
1751195587.759450,0.000000,214.200000,29.900000,1795.000000
1751195587.769400,0.000000,214.200000,29.900000,1795.000000
1751195587.779400,0.000000,214.200000,29.900000,1795.000000
1751195587.789400,0.000000,214.200000,29.900000,1795.000000
1751195587.799400,0.000000,214.200000,29.900000,1795.000000
1751195587.809400,0.000000,214.200000,29.900000,1795.000000
1751195587.819450,0.000000,214.200000,29.900000,1795.000000
1751195587.829450,0.000000,214.200000,29.900000,1795.000000
1751195587.839400,0.000000,214.200000,29.900000,1795.000000
1751195587.849400,0.000000,214.200000,29.900000,1795.000000
1751195587.859400,0.000000,214.200000,29.900000,1795.000000
1751195587.869450,0.000000,214.200000,29.900000,1795.000000
1751195587.879450,0.000000,214.200000,29.900000,1795.000000
1751195587.889400,0.000000,214.200000,29.900000,1795.000000
1751195587.899500,0.000000,214.200000,29.900000,1795.000000
1751195587.909450,0.000000,214.200000,29.300000,1795.000000
1751195587.919450,0.000000,214.200000,29.300000,1795.000000
1751195587.929450,0.000000,214.200000,29.300000,1795.000000
1751195587.939450,0.000000,214.200000,29.300000,1795.000000
1751195587.949450,0.000000,214.200000,29.300000,1795.000000
1751195587.959400,0.000000,214.200000,29.300000,1795.000000
1751195587.969450,0.000000,214.200000,29.300000,1795.000000
1751195587.979500,0.000000,214.200000,29.300000,1795.000000
1751195587.989400,0.000000,214.200000,29.300000,1795.000000
1751195587.999450,0.000000,214.200000,29.300000,1795.000000
1751195588.009450,0.000000,214.200000,29.300000,1795.000000
1751195588.019400,0.000000,214.200000,29.300000,1795.000000
1751195588.029450,0.000000,214.200000,29.300000,1795.000000
1751195588.039450,0.000000,214.200000,29.300000,1795.000000
1751195588.049400,0.000000,214.200000,29.300000,1795.000000
1751195588.059450,0.000000,214.200000,29.900000,1795.000000
1751195588.069450,0.000000,214.200000,29.900000,1795.000000
1751195588.079400,0.000000,214.200000,29.900000,1795.000000
1751195588.089450,0.000000,214.200000,29.900000,1795.000000
1751195588.099450,0.000000,214.200000,29.900000,1795.000000
1751195588.109450,0.000000,214.200000,29.900000,1795.000000
1751195588.119450,0.000000,214.200000,29.900000,1795.000000
1751195588.129450,0.000000,214.200000,29.900000,1795.000000
1751195588.139450,0.000000,214.200000,29.900000,1795.000000
1751195588.149450,0.000000,214.200000,29.900000,1795.000000
1751195588.159400,0.000000,214.200000,29.300000,1795.000000
1751195588.169400,0.000000,214.200000,29.300000,1795.000000
1751195588.179450,0.000000,214.200000,29.300000,1795.000000
1751195588.189400,0.000000,214.200000,29.300000,1795.000000
1751195588.199400,0.000000,214.200000,29.300000,1795.000000
1751195588.209450,0.000000,214.200000,29.300000,1795.000000
1751195588.219400,0.000000,214.200000,29.300000,1795.000000
1751195588.229450,0.000000,214.200000,29.300000,1795.000000
1751195588.239400,0.000000,214.200000,29.300000,1795.000000
1751195588.249400,0.000000,214.200000,29.300000,1795.000000
1751195588.259450,0.000000,214.200000,29.300000,1795.000000
1751195588.269400,0.000000,214.200000,29.300000,1795.000000
1751195588.279400,0.000000,214.200000,29.300000,1795.000000
1751195588.289400,0.000000,214.200000,29.300000,1795.000000
1751195588.299400,0.000000,214.200000,29.300000,1795.000000
1751195588.309400,0.000000,214.200000,29.900000,1795.000000
1751195588.319450,0.000000,214.200000,29.900000,1795.000000
1751195588.329400,0.000000,214.200000,29.900000,1795.000000
1751195588.339450,0.000000,214.200000,29.900000,1795.000000
1751195588.349450,0.000000,214.200000,29.900000,1795.000000
1751195588.359400,0.000000,214.200000,29.900000,1795.000000
1751195588.369400,0.000000,214.200000,29.900000,1795.000000
1751195588.379450,0.000000,214.200000,29.900000,1795.000000
1751195588.389350,0.000000,214.200000,29.900000,1795.000000
1751195588.399400,0.000000,214.200000,29.900000,1795.000000
1751195588.409400,0.000000,214.200000,29.900000,1795.000000
1751195588.419400,0.000000,214.200000,29.900000,1795.000000
1751195588.429450,0.000000,214.200000,29.900000,1795.000000
1751195588.439400,0.000000,214.200000,29.900000,1795.000000
1751195588.449400,0.000000,214.200000,29.900000,1795.000000
1751195588.459400,0.000000,214.200000,35.200000,1795.000000
1751195588.469400,0.000000,214.200000,35.200000,1795.000000
1751195588.479450,0.000000,214.200000,35.200000,1795.000000
1751195588.489400,0.000000,214.200000,35.200000,1795.000000
1751195588.499400,0.000000,214.200000,35.200000,1795.000000
1751195588.509450,0.000000,214.200000,35.800000,1795.000000
1751195588.519400,0.000000,214.200000,35.800000,1795.000000
1751195588.529400,0.000000,214.200000,35.800000,1795.000000
1751195588.539450,0.000000,214.200000,35.800000,1795.000000
1751195588.549400,0.000000,214.200000,35.800000,1795.000000
1751195588.559400,0.000000,214.200000,35.800000,1795.000000
1751195588.569400,0.000000,214.200000,35.800000,1795.000000
1751195588.579400,0.000000,214.200000,35.800000,1795.000000
1751195588.589400,0.000000,214.200000,35.800000,1795.000000
1751195588.599400,0.000000,214.200000,35.800000,1795.000000
1751195588.609450,0.000000,214.200000,37.000000,1795.000000
1751195588.619400,0.000000,214.200000,37.000000,1795.000000
1751195588.629450,0.000000,214.200000,37.000000,1795.000000
1751195588.639400,0.000000,214.200000,37.000000,1795.000000
1751195588.649400,0.000000,214.200000,37.000000,1795.000000
1751195588.659400,0.000000,214.200000,36.400000,1795.000000
1751195588.669450,0.000000,214.200000,36.400000,1795.000000
1751195588.679450,0.000000,214.200000,36.400000,1795.000000
1751195588.689400,0.000000,214.200000,36.400000,1795.000000
1751195588.699400,0.000000,214.200000,36.400000,1795.000000
1751195588.709400,0.000000,214.200000,39.400000,1795.000000
1751195588.719400,0.000000,214.200000,39.400000,1795.000000
1751195588.729350,0.000000,214.200000,39.400000,1795.000000
1751195588.739400,0.000000,214.200000,39.400000,1795.000000
1751195588.749400,0.000000,214.200000,39.400000,1795.000000
1751195588.759400,0.000000,214.200000,39.400000,1795.000000
1751195588.769450,0.000000,214.200000,39.400000,1795.000000
1751195588.779400,0.000000,214.200000,39.400000,1795.000000
1751195588.789400,0.000000,214.200000,39.400000,1795.000000
1751195588.799450,0.000000,214.200000,39.400000,1795.000000
1751195588.809400,0.000000,214.200000,41.200000,1795.000000
1751195588.819450,0.000000,214.200000,41.200000,1795.000000
1751195588.829400,0.000000,214.200000,41.200000,1795.000000
1751195588.839400,0.000000,214.200000,41.200000,1795.000000
1751195588.849450,0.000000,214.200000,41.200000,1795.000000
1751195588.859400,0.000000,214.200000,41.200000,1795.000000
1751195588.869400,0.000000,214.200000,41.200000,1795.000000
1751195588.879450,0.000000,214.200000,41.200000,1795.000000
1751195588.889400,0.000000,214.200000,41.200000,1795.000000
1751195588.899400,0.000000,214.200000,41.200000,1795.000000
1751195588.909400,0.000000,214.200000,40.600000,1795.000000
1751195588.919400,0.000000,214.200000,40.600000,1795.000000
1751195588.929450,0.000000,214.200000,40.600000,1795.000000
1751195588.939400,0.000000,214.200000,40.600000,1795.000000
1751195588.949350,0.000000,214.200000,40.600000,1795.000000
1751195588.959400,0.000000,214.200000,38.800000,1795.000000
1751195588.969400,0.000000,214.200000,38.800000,1795.000000
1751195588.979400,0.000000,214.200000,38.800000,1795.000000
1751195588.989400,0.000000,214.200000,38.800000,1795.000000
1751195588.999400,0.000000,214.200000,38.800000,1795.000000
1751195589.009400,0.000000,214.200000,38.200000,1795.000000
1751195589.019400,0.000000,214.200000,38.200000,1795.000000
1751195589.029350,0.000000,214.200000,38.200000,1795.000000
1751195589.039400,0.000000,214.200000,38.200000,1795.000000
1751195589.049400,0.000000,214.200000,38.200000,1795.000000
1751195589.059400,0.000000,214.200000,38.200000,1795.000000
1751195589.069400,0.000000,214.200000,38.200000,1795.000000
1751195589.079450,0.000000,214.200000,38.200000,1795.000000
1751195589.089400,0.000000,214.200000,38.200000,1795.000000
1751195589.099400,0.000000,214.200000,38.200000,1795.000000
1751195589.109400,0.000000,214.200000,37.600000,1795.000000
1751195589.119400,0.000000,214.200000,37.600000,1795.000000
1751195589.129450,0.000000,214.200000,37.600000,1795.000000
1751195589.139400,0.000000,214.200000,37.600000,1795.000000
1751195589.149400,0.000000,214.200000,37.600000,1795.000000
1751195589.159400,0.000000,214.200000,38.200000,1795.000000
1751195589.169400,0.000000,214.200000,38.200000,1795.000000
1751195589.179400,0.000000,214.200000,38.200000,1795.000000
1751195589.189400,0.000000,214.200000,38.200000,1795.000000
1751195589.199400,0.000000,214.200000,38.200000,1795.000000
1751195589.209400,0.000000,214.200000,38.800000,1795.000000
1751195589.219400,0.000000,214.200000,38.800000,1795.000000
1751195589.229350,0.000000,214.200000,38.800000,1795.000000
1751195589.239400,0.000000,214.200000,38.800000,1795.000000
1751195589.249400,0.000000,214.200000,38.800000,1795.000000
1751195589.259400,0.000000,214.200000,38.200000,1795.000000
1751195589.269400,0.000000,214.200000,38.200000,1795.000000
1751195589.279400,0.000000,214.200000,38.200000,1795.000000
1751195589.289400,0.000000,214.200000,38.200000,1795.000000
1751195589.299400,0.000000,214.200000,38.200000,1795.000000
1751195589.309400,0.000000,214.200000,37.600000,1795.000000
1751195589.319400,0.000000,214.200000,37.600000,1795.000000
1751195589.329400,0.000000,214.200000,37.600000,1795.000000
1751195589.339350,0.000000,214.200000,37.600000,1795.000000
1751195589.349400,0.000000,214.200000,37.600000,1795.000000
1751195589.359400,0.000000,214.200000,37.600000,1795.000000
1751195589.369400,0.000000,214.200000,37.600000,1795.000000
1751195589.379450,0.000000,214.200000,37.600000,1795.000000
1751195589.389400,0.000000,214.200000,37.600000,1795.000000
1751195589.399400,0.000000,214.200000,37.600000,1795.000000
1751195589.409400,0.000000,214.200000,38.200000,1795.000000
1751195589.419350,0.000000,214.200000,38.200000,1795.000000
1751195589.429350,0.000000,214.200000,38.200000,1795.000000
1751195589.439400,0.000000,214.200000,38.200000,1795.000000
1751195589.449400,0.000000,214.200000,38.200000,1795.000000
1751195589.459400,0.000000,214.200000,38.200000,1795.000000
1751195589.469400,0.000000,214.200000,38.200000,1795.000000
1751195589.479350,0.000000,214.200000,38.200000,1795.000000
1751195589.489400,0.000000,214.200000,38.200000,1795.000000
1751195589.499400,0.000000,214.200000,38.200000,1795.000000
1751195589.509350,0.000000,214.200000,38.200000,1795.000000
1751195589.519400,0.000000,214.200000,38.200000,1795.000000
1751195589.529400,0.000000,214.200000,38.200000,1795.000000
1751195589.539350,0.000000,214.200000,38.200000,1795.000000
1751195589.549400,0.000000,214.200000,38.200000,1795.000000
1751195589.559400,0.000000,214.200000,37.600000,1795.000000
1751195589.569350,0.000000,214.200000,37.600000,1795.000000
1751195589.579450,0.000000,214.200000,37.600000,1795.000000
1751195589.589400,0.000000,214.200000,37.600000,1795.000000
1751195589.599400,0.000000,214.200000,37.600000,1795.000000
1751195589.609350,0.000000,214.200000,36.400000,1795.000000
1751195589.619400,0.000000,214.200000,36.400000,1795.000000
1751195589.629350,0.000000,214.200000,36.400000,1795.000000
1751195589.639400,0.000000,214.200000,36.400000,1795.000000
1751195589.649400,0.000000,214.200000,36.400000,1795.000000
1751195589.659400,0.000000,214.200000,35.200000,1795.000000
1751195589.669450,0.000000,214.200000,35.200000,1795.000000
1751195589.679350,0.000000,214.200000,35.200000,1795.000000
1751195589.689400,0.000000,214.200000,35.200000,1795.000000
1751195589.699350,0.000000,214.200000,35.200000,1795.000000
1751195589.709400,0.000000,214.200000,35.800000,1795.000000
1751195589.719400,0.000000,214.200000,35.800000,1795.000000
1751195589.729400,0.000000,214.200000,35.800000,1795.000000
1751195589.739400,0.000000,214.200000,35.800000,1795.000000
1751195589.749400,0.000000,214.200000,35.800000,1795.000000
1751195589.759400,0.000000,214.200000,35.800000,1795.000000
1751195589.769400,0.000000,214.200000,35.800000,1795.000000
1751195589.779400,0.000000,214.200000,35.800000,1795.000000
1751195589.789400,0.000000,214.200000,35.800000,1795.000000
1751195589.799400,0.000000,214.200000,35.800000,1795.000000
1751195589.809400,0.000000,214.200000,35.800000,1795.000000
1751195589.819350,0.000000,214.200000,35.800000,1795.000000
1751195589.829400,0.000000,214.200000,35.800000,1795.000000
1751195589.839350,0.000000,214.200000,35.800000,1795.000000
1751195589.849350,0.000000,214.200000,35.800000,1795.000000
1751195589.859350,0.000000,214.200000,35.200000,1795.000000
1751195589.869400,0.000000,214.200000,35.200000,1795.000000
1751195589.879350,0.000000,214.200000,35.200000,1795.000000
1751195589.889350,0.000000,214.200000,35.200000,1795.000000
1751195589.899350,0.000000,214.200000,35.200000,1795.000000
1751195589.909400,0.000000,214.200000,34.700000,1795.000000
1751195589.919350,0.000000,214.200000,34.700000,1795.000000
1751195589.929400,0.000000,214.200000,34.700000,1795.000000
1751195589.939400,0.000000,214.200000,34.700000,1795.000000
1751195589.949350,0.000000,214.200000,34.700000,1795.000000
1751195589.959350,0.000000,214.200000,28.100000,1795.000000
1751195589.969350,0.000000,214.200000,28.100000,1795.000000
1751195589.979400,0.000000,214.200000,28.100000,1795.000000
1751195589.989350,0.000000,214.200000,28.100000,1795.000000
1751195589.999350,0.000000,214.200000,28.100000,1795.000000
1751195590.009350,0.000000,214.200000,26.300000,1795.000000
1751195590.019400,0.000000,214.200000,26.300000,1795.000000
1751195590.029400,0.000000,214.200000,26.300000,1795.000000
1751195590.039350,0.000000,214.200000,26.300000,1795.000000
1751195590.049350,0.000000,214.200000,26.300000,1795.000000
1751195590.059350,0.000000,214.200000,26.300000,1795.000000
1751195590.069400,0.000000,214.200000,26.300000,1795.000000
1751195590.079400,0.000000,214.200000,26.300000,1795.000000
1751195590.089400,0.000000,214.200000,26.300000,1795.000000
1751195590.099350,0.000000,214.200000,26.300000,1795.000000
1751195590.109350,0.000000,214.200000,25.700000,1795.000000
1751195590.119400,0.000000,214.200000,25.700000,1795.000000
1751195590.129350,0.000000,214.200000,25.700000,1795.000000
1751195590.139350,0.000000,214.200000,25.700000,1795.000000
1751195590.149400,0.000000,214.200000,25.700000,1795.000000
1751195590.159400,0.000000,214.200000,25.100000,1795.000000
1751195590.169350,0.000000,214.200000,25.100000,1795.000000
1751195590.179350,0.000000,214.200000,25.100000,1795.000000
1751195590.189650,0.000000,214.200000,25.100000,1795.000000
1751195590.199350,0.000000,214.200000,25.100000,1795.000000
1751195590.209400,0.000000,214.200000,23.900000,1795.000000
1751195590.219350,0.000000,214.200000,23.900000,1795.000000
1751195590.229400,0.000000,214.200000,23.900000,1795.000000
1751195590.239400,0.000000,214.200000,23.900000,1795.000000
1751195590.249350,0.000000,214.200000,23.900000,1795.000000
1751195590.259350,0.000000,214.200000,23.300000,1795.000000
1751195590.269400,0.000000,214.200000,23.300000,1795.000000
1751195590.279350,0.000000,214.200000,23.300000,1795.000000
1751195590.289350,0.000000,214.200000,23.300000,1795.000000
1751195590.299400,0.000000,214.200000,23.300000,1795.000000
1751195590.309350,0.000000,214.200000,21.500000,1795.000000
1751195590.319350,0.000000,214.200000,21.500000,1795.000000
1751195590.329350,0.000000,214.200000,21.500000,1795.000000
1751195590.339350,0.000000,214.200000,21.500000,1795.000000
1751195590.349350,0.000000,214.200000,21.500000,1795.000000
1751195590.359400,0.000000,214.200000,15.500000,1795.000000
1751195590.369400,0.000000,214.200000,15.500000,1795.000000
1751195590.379350,0.000000,214.200000,15.500000,1795.000000
1751195590.389400,0.000000,214.200000,15.500000,1795.000000
1751195590.399400,0.000000,214.200000,15.500000,1795.000000
1751195590.409350,0.000000,214.200000,13.700000,1795.000000
1751195590.419350,0.000000,214.200000,13.700000,1795.000000
1751195590.429400,0.000000,214.200000,13.700000,1795.000000
1751195590.439350,0.000000,214.200000,13.700000,1795.000000
1751195590.449350,0.000000,214.200000,13.700000,1795.000000
1751195590.459400,0.000000,214.200000,13.700000,1795.000000
1751195590.469350,0.000000,214.200000,13.700000,1795.000000
1751195590.479350,0.000000,214.200000,13.700000,1795.000000
1751195590.489350,0.000000,214.200000,13.700000,1795.000000
1751195590.499350,0.000000,214.200000,13.700000,1795.000000
1751195590.509350,0.000000,214.200000,13.100000,1795.000000
1751195590.519400,0.000000,214.200000,13.100000,1795.000000
1751195590.529350,0.000000,214.200000,13.100000,1795.000000
1751195590.539350,0.000000,214.200000,13.100000,1795.000000
1751195590.549400,0.000000,214.200000,13.100000,1795.000000
1751195590.559350,0.000000,214.200000,7.800000,1795.000000
1751195590.569400,0.000000,214.200000,7.800000,1795.000000
1751195590.579400,0.000000,214.200000,7.800000,1795.000000
1751195590.589350,0.000000,214.200000,7.800000,1795.000000
1751195590.599400,0.000000,214.200000,7.800000,1795.000000
1751195590.609400,0.000000,214.200000,7.200000,1795.000000
1751195590.619350,0.000000,214.200000,7.200000,1795.000000
1751195590.629400,0.000000,214.200000,7.200000,1795.000000
1751195590.639600,0.000000,214.200000,7.200000,1795.000000
1751195590.649400,0.000000,214.200000,7.200000,1795.000000
1751195590.659350,0.000000,214.200000,7.200000,1795.000000
1751195590.669350,0.000000,214.200000,7.200000,1795.000000
1751195590.679400,0.000000,214.200000,7.200000,1795.000000
1751195590.689350,0.000000,214.200000,7.200000,1795.000000
1751195590.699350,0.000000,214.200000,7.200000,1795.000000
1751195590.709350,0.000000,214.200000,6.600000,1795.000000
1751195590.719350,0.000000,214.200000,6.600000,1795.000000
1751195590.729350,0.000000,214.200000,6.600000,1795.000000
1751195590.739350,0.000000,214.200000,6.600000,1795.000000
1751195590.749350,0.000000,214.200000,6.600000,1795.000000
1751195590.759350,0.000000,214.200000,6.000000,1795.000000
1751195590.769400,0.000000,214.200000,6.000000,1795.000000
1751195590.779350,0.000000,214.200000,6.000000,1795.000000
1751195590.789350,0.000000,214.200000,6.000000,1795.000000
1751195590.799350,0.000000,214.200000,6.000000,1795.000000
1751195590.809400,0.000000,214.200000,6.000000,1795.000000
1751195590.819350,0.000000,214.200000,6.000000,1795.000000
1751195590.829350,0.000000,214.200000,6.000000,1795.000000
1751195590.839400,0.000000,214.200000,6.000000,1795.000000
1751195590.849350,0.000000,214.200000,6.000000,1795.000000
1751195590.859350,0.000000,214.200000,6.600000,1795.000000
1751195590.869300,0.000000,214.200000,6.600000,1795.000000
1751195590.879350,0.000000,214.200000,6.600000,1795.000000
1751195590.889350,0.000000,214.200000,6.600000,1795.000000
1751195590.899350,0.000000,214.200000,6.600000,1795.000000
1751195590.909350,0.000000,214.200000,6.600000,1795.000000
1751195590.919350,0.000000,214.200000,6.600000,1795.000000
1751195590.929400,0.000000,214.200000,6.600000,1795.000000
1751195590.939350,0.000000,214.200000,6.600000,1795.000000
1751195590.949350,0.000000,214.200000,6.600000,1795.000000
1751195590.959350,0.000000,214.200000,6.000000,1795.000000
1751195590.969400,0.000000,214.200000,6.000000,1795.000000
1751195590.979350,0.000000,214.200000,6.000000,1795.000000
1751195590.989300,0.000000,214.200000,6.000000,1795.000000
1751195590.999350,0.000000,214.200000,6.000000,1795.000000
1751195591.009350,0.000000,214.200000,6.000000,1795.000000
1751195591.019400,0.000000,214.200000,6.000000,1795.000000
1751195591.029350,0.000000,214.200000,6.000000,1795.000000
1751195591.039350,0.000000,214.200000,6.000000,1795.000000
1751195591.049400,0.000000,214.200000,6.000000,1795.000000
1751195591.059350,0.000000,214.200000,6.000000,1795.000000
1751195591.069350,0.000000,214.200000,6.000000,1795.000000
1751195591.079350,0.000000,214.200000,6.000000,1795.000000
1751195591.089300,0.000000,214.200000,6.000000,1795.000000
1751195591.099350,0.000000,214.200000,6.000000,1795.000000
1751195591.109350,0.000000,214.200000,6.600000,1795.000000
1751195591.119300,0.000000,214.200000,6.600000,1795.000000
1751195591.129350,0.000000,214.200000,6.600000,1795.000000
1751195591.139350,0.000000,214.200000,6.600000,1795.000000
1751195591.149300,0.000000,214.200000,6.600000,1795.000000
1751195591.159350,0.000000,214.200000,6.600000,1795.000000
1751195591.169350,0.000000,214.200000,6.600000,1795.000000
1751195591.179400,0.000000,214.200000,6.600000,1795.000000
1751195591.189350,0.000000,214.200000,6.600000,1795.000000
1751195591.199300,0.000000,214.200000,6.600000,1795.000000
1751195591.209350,0.000000,214.200000,6.600000,1795.000000
1751195591.219350,0.000000,214.200000,6.600000,1795.000000
1751195591.229350,0.000000,214.200000,6.600000,1795.000000
1751195591.239350,0.000000,214.200000,6.600000,1795.000000
1751195591.249350,0.000000,214.200000,6.600000,1795.000000
1751195591.259400,0.000000,214.200000,6.000000,1795.000000
1751195591.269350,0.000000,214.200000,6.000000,1795.000000
1751195591.279350,0.000000,214.200000,6.000000,1795.000000
1751195591.289400,0.000000,214.200000,6.000000,1795.000000
1751195591.299350,0.000000,214.200000,6.000000,1795.000000
1751195591.309350,0.000000,214.200000,6.000000,1795.000000
1751195591.319350,0.000000,214.200000,6.000000,1795.000000
1751195591.329350,0.000000,214.200000,6.000000,1795.000000
1751195591.339300,0.000000,214.200000,6.000000,1795.000000
1751195591.349350,0.000000,214.200000,6.000000,1795.000000
1751195591.359350,0.000000,214.200000,6.000000,1795.000000
1751195591.369300,0.000000,214.200000,6.000000,1795.000000
1751195591.379350,0.000000,214.200000,6.000000,1795.000000
1751195591.389300,0.000000,214.200000,6.000000,1795.000000
1751195591.399300,0.000000,214.200000,6.000000,1795.000000
1751195591.409350,0.000000,214.200000,6.600000,1795.000000
1751195591.419350,0.000000,214.200000,6.600000,1795.000000
1751195591.429300,0.000000,214.200000,6.600000,1795.000000
1751195591.439350,0.000000,214.200000,6.600000,1795.000000
1751195591.449300,0.000000,214.200000,6.600000,1795.000000
1751195591.459350,0.000000,214.200000,6.600000,1795.000000
1751195591.469350,0.000000,214.200000,6.600000,1795.000000
1751195591.479300,0.000000,214.200000,6.600000,1795.000000
1751195591.489350,0.000000,214.200000,6.600000,1795.000000
1751195591.499350,0.000000,214.200000,6.600000,1795.000000
1751195591.509350,0.000000,214.200000,6.600000,1795.000000
1751195591.519350,0.000000,214.200000,6.600000,1795.000000
1751195591.529350,0.000000,214.200000,6.600000,1795.000000
1751195591.539350,0.000000,214.200000,6.600000,1795.000000
1751195591.549350,0.000000,214.200000,6.600000,1795.000000
1751195591.559350,0.000000,214.200000,6.000000,1795.000000
1751195591.569300,0.000000,214.200000,6.000000,1795.000000
1751195591.579350,0.000000,214.200000,6.000000,1795.000000
1751195591.589300,0.000000,214.200000,6.000000,1795.000000
1751195591.599300,0.000000,214.200000,6.000000,1795.000000
1751195591.609300,0.000000,214.200000,6.000000,1795.000000
1751195591.619300,0.000000,214.200000,6.000000,1795.000000
1751195591.629350,0.000000,214.200000,6.000000,1795.000000
1751195591.639300,0.000000,214.200000,6.000000,1795.000000
1751195591.649350,0.000000,214.200000,6.000000,1795.000000
1751195591.659300,0.000000,214.200000,6.600000,1795.000000
1751195591.669350,0.000000,214.200000,6.600000,1795.000000
