t,sensor_imu_gps_status,sensor_imu_gps_longitude,sensor_imu_gps_latitude
1751195583.356700,0.000000,0.000000,0.000000
1751195583.406700,0.000000,0.000000,0.000000
1751195583.456700,0.000000,0.000000,0.000000
1751195583.506700,0.000000,0.000000,0.000000
1751195583.606700,0.000000,0.000000,0.000000
1751195583.656700,0.000000,0.000000,0.000000
1751195583.706700,0.000000,0.000000,0.000000
1751195583.756700,0.000000,0.000000,0.000000
1751195583.806700,0.000000,0.000000,0.000000
1751195583.856700,0.000000,0.000000,0.000000
1751195583.906700,0.000000,0.000000,0.000000
1751195583.956700,0.000000,0.000000,0.000000
1751195584.056700,0.000000,0.000000,0.000000
1751195584.106700,0.000000,0.000000,0.000000
1751195584.156700,0.000000,0.000000,0.000000
1751195584.206700,0.000000,0.000000,0.000000
1751195584.256700,0.000000,0.000000,0.000000
1751195584.306700,0.000000,0.000000,0.000000
1751195584.356700,0.000000,0.000000,0.000000
1751195584.406700,0.000000,0.000000,0.000000
1751195584.506700,0.000000,0.000000,0.000000
1751195591.407050,0.000000,0.000000,0.000000
1751195591.457050,0.000000,0.000000,0.000000
1751195591.507050,0.000000,0.000000,0.000000
1751195591.557050,0.000000,0.000000,0.000000
1751195591.607050,0.000000,0.000000,0.000000
1751195591.657050,0.000000,0.000000,0.000000
1751195591.757050,0.000000,0.000000,0.000000
1751195591.807050,0.000000,0.000000,0.000000
1751195591.907050,0.000000,0.000000,0.000000
1751195591.957050,0.000000,0.000000,0.000000
1751195592.007050,0.000000,0.000000,0.000000
1751195592.107050,0.000000,0.000000,0.000000
1751195592.157050,0.000000,0.000000,0.000000
1751195592.207050,0.000000,0.000000,0.000000
1751195592.257050,0.000000,0.000000,0.000000
1751195592.307050,0.000000,0.000000,0.000000
1751195592.407050,0.000000,0.000000,0.000000
1751195592.457050,0.000000,0.000000,0.000000
1751195592.557050,0.000000,0.000000,0.000000
1751195592.607050,0.000000,0.000000,0.000000
1751195592.657050,0.000000,0.000000,0.000000
1751195592.707050,0.000000,0.000000,0.000000
1751195592.757050,0.000000,0.000000,0.000000
1751195592.807050,0.000000,0.000000,0.000000
1751195592.857050,0.000000,0.000000,0.000000
1751195592.907050,0.000000,0.000000,0.000000
1751195592.957050,0.000000,0.000000,0.000000
1751195593.107050,0.000000,0.000000,0.000000
1751195593.157000,0.000000,0.000000,0.000000
1751195593.207050,0.000000,0.000000,0.000000
1751195593.257000,0.000000,0.000000,0.000000
1751195593.307050,0.000000,0.000000,0.000000
1751195593.357050,0.000000,0.000000,0.000000
1751195593.457050,0.000000,0.000000,0.000000
1751195593.507000,0.000000,0.000000,0.000000
1751195593.557000,0.000000,0.000000,0.000000
1751195593.607050,0.000000,0.000000,0.000000
1751195593.657000,0.000000,0.000000,0.000000
1751195593.707050,0.000000,0.000000,0.000000
1751195593.757000,0.000000,0.000000,0.000000
1751195593.807050,0.000000,0.000000,0.000000
1751195593.857050,0.000000,0.000000,0.000000
1751195593.957050,0.000000,0.000000,0.000000
1751195594.007000,0.000000,0.000000,0.000000
1751195594.057000,0.000000,0.000000,0.000000
1751195594.107050,0.000000,0.000000,0.000000
1751195594.157000,0.000000,0.000000,0.000000
1751195594.207000,0.000000,0.000000,0.000000
1751195594.257000,0.000000,0.000000,0.000000
1751195594.307000,0.000000,0.000000,0.000000
1751195594.357000,0.000000,0.000000,0.000000
1751195594.407000,0.000000,0.000000,0.000000
1751195594.457000,0.000000,0.000000,0.000000
1751195594.507000,0.000000,0.000000,0.000000
1751195594.557000,0.000000,0.000000,0.000000
1751195594.607000,0.000000,0.000000,0.000000
1751195594.657000,0.000000,0.000000,0.000000
1751195594.707000,0.000000,0.000000,0.000000
1751195594.757000,0.000000,0.000000,0.000000
1751195594.807000,0.000000,0.000000,0.000000
1751195594.857000,0.000000,0.000000,0.000000
1751195594.907000,0.000000,0.000000,0.000000
1751195594.957000,0.000000,0.000000,0.000000
1751195595.007000,0.000000,0.000000,0.000000
1751195595.057000,0.000000,0.000000,0.000000
1751195595.107000,0.000000,0.000000,0.000000
1751195595.157000,0.000000,0.000000,0.000000
1751195595.207000,0.000000,0.000000,0.000000
1751195595.257000,0.000000,0.000000,0.000000
1751195595.307000,0.000000,0.000000,0.000000
1751195595.357000,0.000000,0.000000,0.000000
1751195595.407000,0.000000,0.000000,0.000000
1751195595.457000,0.000000,0.000000,0.000000
1751195595.507000,0.000000,0.000000,0.000000
1751195595.557000,0.000000,0.000000,0.000000
1751195595.607000,0.000000,0.000000,0.000000
1751195595.657000,0.000000,0.000000,0.000000
1751195595.706950,0.000000,0.000000,0.000000
1751195595.757000,0.000000,0.000000,0.000000
1751195595.807000,0.000000,0.000000,0.000000
1751195595.857000,0.000000,0.000000,0.000000
1751195595.907000,0.000000,0.000000,0.000000
1751195595.956950,0.000000,0.000000,0.000000
1751195596.007000,0.000000,0.000000,0.000000
1751195596.057000,0.000000,0.000000,0.000000
1751195596.106950,0.000000,0.000000,0.000000
1751195596.157000,0.000000,0.000000,0.000000
1751195596.206950,0.000000,0.000000,0.000000
1751195596.256950,0.000000,0.000000,0.000000
1751195596.307000,0.000000,0.000000,0.000000
1751195596.356950,0.000000,0.000000,0.000000
1751195596.407000,0.000000,0.000000,0.000000
1751195596.456950,0.000000,0.000000,0.000000
1751195596.506950,0.000000,0.000000,0.000000
1751195596.557000,0.000000,0.000000,0.000000
1751195596.606950,0.000000,0.000000,0.000000
1751195596.657000,0.000000,0.000000,0.000000
1751195596.706950,0.000000,0.000000,0.000000
1751195596.756950,0.000000,0.000000,0.000000
1751195596.807000,0.000000,0.000000,0.000000
1751195596.856950,0.000000,0.000000,0.000000
1751195596.907000,0.000000,0.000000,0.000000
1751195596.956950,0.000000,0.000000,0.000000
1751195597.006950,0.000000,0.000000,0.000000
1751195597.057000,0.000000,0.000000,0.000000
1751195597.106950,0.000000,0.000000,0.000000
1751195597.156950,0.000000,0.000000,0.000000
1751195597.206950,0.000000,0.000000,0.000000
1751195597.256950,0.000000,0.000000,0.000000
1751195597.306950,0.000000,0.000000,0.000000
1751195597.356950,0.000000,0.000000,0.000000
1751195597.406950,0.000000,0.000000,0.000000
1751195597.456950,0.000000,0.000000,0.000000
1751195597.506950,0.000000,0.000000,0.000000
1751195597.556950,0.000000,0.000000,0.000000
1751195597.606950,0.000000,0.000000,0.000000
1751195597.656950,0.000000,0.000000,0.000000
1751195597.706950,0.000000,0.000000,0.000000
1751195597.756950,0.000000,0.000000,0.000000
1751195597.806950,0.000000,0.000000,0.000000
1751195597.856950,0.000000,0.000000,0.000000
1751195597.907200,0.000000,0.000000,0.000000
1751195597.956950,0.000000,0.000000,0.000000
1751195598.007200,0.000000,0.000000,0.000000
1751195598.057200,0.000000,0.000000,0.000000
1751195598.107200,0.000000,0.000000,0.000000
1751195598.207200,0.000000,0.000000,0.000000
1751195598.257200,0.000000,0.000000,0.000000
1751195598.307200,0.000000,0.000000,0.000000
1751195598.357200,0.000000,0.000000,0.000000
1751195598.407200,0.000000,0.000000,0.000000
1751195598.457200,0.000000,0.000000,0.000000
1751195598.657200,0.000000,0.000000,0.000000
1751195598.757200,0.000000,0.000000,0.000000
1751195598.857200,0.000000,0.000000,0.000000
1751195599.007150,0.000000,0.000000,0.000000
1751195599.157200,0.000000,0.000000,0.000000
1751195599.307200,0.000000,0.000000,0.000000
1751195599.357200,0.000000,0.000000,0.000000
1751195599.457200,0.000000,0.000000,0.000000
1751195599.557150,0.000000,0.000000,0.000000
1751195599.607200,0.000000,0.000000,0.000000
1751195599.657150,0.000000,0.000000,0.000000
1751195599.707200,0.000000,0.000000,0.000000
1751195599.757150,0.000000,0.000000,0.000000
1751195599.807150,0.000000,0.000000,0.000000
1751195599.907150,0.000000,0.000000,0.000000
1751195600.007150,0.000000,0.000000,0.000000
1751195600.057150,0.000000,0.000000,0.000000
1751195600.107150,0.000000,0.000000,0.000000
1751195600.157150,0.000000,0.000000,0.000000
1751195600.207150,0.000000,0.000000,0.000000
1751195600.357150,0.000000,0.000000,0.000000
1751195600.457150,0.000000,0.000000,0.000000
1751195600.557150,0.000000,0.000000,0.000000
1751195600.607150,0.000000,0.000000,0.000000
1751195600.657150,0.000000,0.000000,0.000000
1751195600.957150,0.000000,0.000000,0.000000
1751195601.007150,0.000000,0.000000,0.000000
1751195601.057150,0.000000,0.000000,0.000000
1751195601.107150,0.000000,0.000000,0.000000
1751195601.157150,0.000000,0.000000,0.000000
1751195601.207150,0.000000,0.000000,0.000000
1751195601.357150,0.000000,0.000000,0.000000
1751195601.407150,0.000000,0.000000,0.000000
1751195601.557150,0.000000,0.000000,0.000000
1751195601.607150,0.000000,0.000000,0.000000
1751195601.807150,0.000000,0.000000,0.000000
1751195601.857150,0.000000,0.000000,0.000000
1751195601.957100,0.000000,0.000000,0.000000
1751195602.007150,0.000000,0.000000,0.000000
1751195602.107100,0.000000,0.000000,0.000000
1751195602.157150,0.000000,0.000000,0.000000
1751195602.257150,0.000000,0.000000,0.000000
1751195602.307150,0.000000,0.000000,0.000000
1751195602.357100,0.000000,0.000000,0.000000
1751195602.407150,0.000000,0.000000,0.000000
1751195602.457100,0.000000,0.000000,0.000000
1751195602.507100,0.000000,0.000000,0.000000
1751195602.557150,0.000000,0.000000,0.000000
1751195602.607100,0.000000,0.000000,0.000000
1751195602.707100,0.000000,0.000000,0.000000
1751195602.757100,0.000000,0.000000,0.000000
1751195602.807150,0.000000,0.000000,0.000000
1751195602.857100,0.000000,0.000000,0.000000
1751195602.907100,0.000000,0.000000,0.000000
1751195602.957100,0.000000,0.000000,0.000000
1751195603.007100,0.000000,0.000000,0.000000
1751195603.057150,0.000000,0.000000,0.000000
1751195603.157100,0.000000,0.000000,0.000000
1751195603.207100,0.000000,0.000000,0.000000
1751195603.257100,0.000000,0.000000,0.000000
1751195603.307100,0.000000,0.000000,0.000000
1751195603.357100,0.000000,0.000000,0.000000
1751195603.407100,0.000000,0.000000,0.000000
1751195603.457100,0.000000,0.000000,0.000000
1751195603.507100,0.000000,0.000000,0.000000
1751195603.607100,0.000000,0.000000,0.000000
1751195603.657100,0.000000,0.000000,0.000000
1751195603.707100,0.000000,0.000000,0.000000
1751195603.757100,0.000000,0.000000,0.000000
1751195603.807100,0.000000,0.000000,0.000000
1751195603.857100,0.000000,0.000000,0.000000
1751195603.907100,0.000000,0.000000,0.000000
1751195603.957100,0.000000,0.000000,0.000000
1751195604.057100,0.000000,0.000000,0.000000
1751195604.107100,0.000000,0.000000,0.000000
1751195604.157100,0.000000,0.000000,0.000000
1751195604.207100,0.000000,0.000000,0.000000
1751195604.257100,0.000000,0.000000,0.000000
1751195604.307100,0.000000,0.000000,0.000000
1751195604.357100,0.000000,0.000000,0.000000
1751195604.407100,0.000000,0.000000,0.000000
1751195604.507100,0.000000,0.000000,0.000000
1751195604.557100,0.000000,0.000000,0.000000
1751195604.607100,0.000000,0.000000,0.000000
1751195604.657100,0.000000,0.000000,0.000000
1751195604.707100,0.000000,0.000000,0.000000
1751195604.757100,0.000000,0.000000,0.000000
1751195604.807100,0.000000,0.000000,0.000000
1751195604.857100,0.000000,0.000000,0.000000
1751195604.957100,0.000000,0.000000,0.000000
1751195605.007100,0.000000,0.000000,0.000000
1751195605.057100,0.000000,0.000000,0.000000
1751195605.107100,0.000000,0.000000,0.000000
1751195605.157100,0.000000,0.000000,0.000000
1751195605.207100,0.000000,0.000000,0.000000
1751195605.257100,0.000000,0.000000,0.000000
1751195605.307100,0.000000,0.000000,0.000000
1751195605.407100,0.000000,0.000000,0.000000
1751195605.457100,0.000000,0.000000,0.000000
1751195605.507100,0.000000,0.000000,0.000000
1751195605.557100,0.000000,0.000000,0.000000
1751195605.607100,0.000000,0.000000,0.000000
1751195605.657100,0.000000,0.000000,0.000000
1751195605.707100,0.000000,0.000000,0.000000
1751195605.757100,0.000000,0.000000,0.000000
1751195605.807100,0.000000,0.000000,0.000000
