t,PDU_5V_current,PDU_12V_current,PDU_CH9_current,PDU_CH12_current,PDU_CH11_current,PDU_CH10_current
1751195585.153000,0.000000,0.000000,0.000000,0.000000,1.240000,0.120000
1751195585.202950,0.000000,0.000000,0.000000,0.000000,1.240000,0.120000
1751195585.252950,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195585.303000,0.000000,0.000000,0.000000,0.000000,1.240000,0.120000
1751195585.352950,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195585.403000,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195585.452950,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195585.503000,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195585.553000,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195585.602950,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195585.652950,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195585.702950,0.000000,0.000000,0.000000,0.000000,1.240000,0.120000
1751195585.752950,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195585.803000,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195585.852950,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195585.903000,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195585.953000,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195586.002950,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195586.053000,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195586.102950,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195586.152950,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195586.202950,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195586.252950,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195586.302950,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195586.352950,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195586.402800,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195586.452950,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195586.502950,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195586.552950,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195586.602950,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195586.652950,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195586.702950,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195586.752950,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195586.802950,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195586.853000,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195586.902950,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195586.952950,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195587.002950,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195587.052950,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195587.102950,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195587.152950,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195587.202950,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195587.252950,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195587.303000,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195587.352950,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195587.402950,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195587.452950,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195587.502950,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195587.552950,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195587.602950,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195587.652950,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195587.702950,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195587.752800,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195587.802950,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195587.852950,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195587.902950,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195587.952950,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195588.002950,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195588.052950,0.000000,0.000000,0.000000,0.000000,1.240000,0.120000
1751195588.102950,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195588.152950,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195588.203150,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195588.252950,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195588.302950,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195588.352950,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195588.402950,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195588.453050,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195588.502950,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195588.553050,0.000000,0.000000,0.000000,0.000000,1.240000,0.120000
1751195588.602950,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195588.653150,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195588.702950,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195588.752950,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195588.803050,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195588.852950,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195588.902950,0.000000,0.000000,0.000000,0.000000,1.240000,0.120000
1751195588.953050,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195589.002950,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195589.053050,0.000000,0.000000,0.000000,0.000000,1.240000,0.120000
1751195589.103100,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195589.153050,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195589.202950,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195589.253050,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195589.302950,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195589.353050,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195589.402900,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195589.453050,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195589.502950,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195589.553150,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195589.603050,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195589.653050,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195589.703050,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195589.753050,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195589.803050,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195589.852950,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195589.903050,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195589.953050,0.000000,0.000000,0.000000,0.000000,1.240000,0.120000
1751195590.003150,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195590.053050,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195590.103050,0.000000,0.000000,0.000000,0.000000,1.240000,0.120000
1751195590.153050,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195590.203050,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195590.253050,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195590.303050,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195590.353050,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195590.403050,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195590.453150,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195590.503050,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195590.553050,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195590.603050,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195590.653050,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195590.703050,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195590.753050,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195590.803050,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195590.853050,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195590.903150,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195590.953050,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195591.003050,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195591.053050,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195591.103050,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195591.153050,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195591.203050,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195591.253000,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195591.303050,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195591.353100,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195591.403050,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195591.453050,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195591.503000,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195591.553050,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195591.603050,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195591.653050,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195591.703050,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195591.753000,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195591.803050,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195591.853050,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195591.903000,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195591.953050,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195592.003000,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195592.053050,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195592.103050,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195592.153000,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195592.203050,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195592.253050,0.000000,0.000000,0.000000,0.000000,1.160000,0.120000
1751195592.303050,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195592.353050,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195592.403000,0.000000,0.000000,0.000000,0.000000,1.160000,0.120000
1751195592.453050,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195592.503000,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195592.553000,0.000000,0.000000,0.000000,0.000000,1.160000,0.120000
1751195592.603050,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195592.653050,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195592.703050,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195592.753050,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195592.803000,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195592.853050,0.000000,0.000000,0.000000,0.000000,1.160000,0.120000
1751195592.903000,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195592.953050,0.000000,0.000000,0.000000,0.000000,1.160000,0.120000
1751195593.003000,0.000000,0.000000,0.000000,0.000000,1.160000,0.080000
1751195593.053000,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195593.103050,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195593.153150,0.000000,0.000000,0.000000,0.000000,1.200000,0.120000
1751195593.203050,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195593.253000,0.000000,0.000000,0.000000,0.000000,1.240000,0.120000
1751195593.303000,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195593.353050,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195593.403000,0.000000,0.000000,0.000000,0.000000,1.240000,0.120000
1751195593.453050,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195593.503000,0.000000,0.000000,0.000000,0.000000,1.240000,0.120000
1751195593.553050,0.000000,0.000000,0.000000,0.000000,1.240000,0.120000
1751195593.603050,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195593.653050,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195593.703000,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195593.753050,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195593.803000,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195593.853050,0.000000,0.000000,0.000000,0.000000,1.280000,0.120000
1751195593.903000,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195593.953050,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195594.003000,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195594.053150,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195594.103050,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195594.153050,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195594.203050,0.000000,0.000000,0.000000,0.000000,1.280000,0.120000
1751195594.253050,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195594.303050,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195594.353050,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195594.403000,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195594.453050,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195594.503150,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195594.553050,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195594.603050,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195594.653050,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195594.703050,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195594.753050,0.000000,0.000000,0.000000,0.000000,1.240000,0.120000
1751195594.803050,0.000000,0.000000,0.000000,0.000000,1.240000,0.120000
1751195594.853050,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195594.903050,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195594.953150,0.000000,0.000000,0.000000,0.000000,1.240000,0.120000
1751195595.003000,0.000000,0.000000,0.000000,0.000000,1.240000,0.120000
1751195595.053050,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195595.103050,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195595.153100,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195595.253050,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195595.303050,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195595.353100,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195595.403100,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195595.453050,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
1751195595.503100,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195595.553050,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195595.603100,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195595.653100,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195595.703100,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195595.753100,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195595.803100,0.000000,0.000000,0.000000,0.000000,1.240000,0.080000
1751195595.853100,0.000000,0.000000,0.000000,0.000000,1.280000,0.120000
1751195595.903050,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195595.953100,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195596.003100,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195596.053050,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195596.153100,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195596.203100,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195596.253100,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195596.303100,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195596.353100,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195596.403100,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195596.453050,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195596.503100,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195596.553050,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195596.603100,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195596.653100,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195596.703150,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195596.803100,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195596.853100,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195596.903150,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195597.003100,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195597.053100,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195597.103100,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195597.153100,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195597.203150,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195597.253100,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195597.303150,0.000000,0.000000,0.000000,0.000000,1.280000,0.120000
1751195597.353100,0.000000,0.000000,0.000000,0.000000,1.280000,0.120000
1751195597.453100,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195597.503150,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195597.553100,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195597.603100,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195597.653100,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195597.703150,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195597.753100,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195597.803150,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195597.903100,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195597.953100,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195598.003100,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195598.053100,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195598.103150,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195598.153100,0.000000,0.000000,0.000000,0.000000,1.280000,0.080000
1751195598.203150,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195598.253100,0.000000,0.000000,0.000000,0.000000,1.320000,0.080000
1751195598.353100,0.000000,0.000000,0.000000,0.000000,1.200000,0.080000
