t,ams_temp_min_8,ams_temp_min_7,ams_temp_min_6,ams_temp_min_5,ams_temp_min_4,ams_temp_min_3,ams_temp_min_2,ams_temp_min_1
1751195611.928300,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.000000
1751195611.981150,31.000000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.000000
1751195612.022750,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.000000
1751195612.075700,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.500000
1751195612.128800,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.000000
1751195612.181700,31.000000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.000000
1751195612.223250,31.000000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.000000
1751195612.276200,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.000000
1751195612.329000,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.000000
1751195612.381900,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.000000
1751195612.423400,31.000000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.000000
1751195612.476400,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.000000
1751195612.529250,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.000000
1751195612.570800,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.000000
1751195612.623650,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.000000
1751195612.676650,31.000000,31.000000,31.000000,30.500000,30.500000,31.000000,30.500000,30.000000
1751195612.729300,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.500000
1751195612.770600,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.000000
1751195612.823200,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.000000
1751195612.875900,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.000000
1751195612.928500,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.000000
1751195612.981050,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.000000
1751195613.022350,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.000000
1751195613.075000,31.000000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.000000
1751195613.127650,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.000000
1751195613.180150,31.000000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.000000
1751195613.221400,31.500000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.000000
1751195613.274100,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.000000
1751195613.326700,31.000000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.000000
1751195613.379200,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.000000
1751195613.431750,31.000000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.000000
1751195613.473000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.000000
1751195613.525400,31.000000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.000000
1751195613.578050,31.000000,31.500000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195613.630650,31.000000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.000000
1751195613.671900,31.500000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.000000
1751195613.724550,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.000000
1751195613.777150,31.000000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.000000
1751195613.829600,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.000000
1751195613.870850,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.000000
1751195613.923350,31.500000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.000000
1751195613.976000,31.000000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195614.081100,31.000000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.000000
1751195614.122350,31.000000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.000000
1751195614.175000,31.500000,31.500000,31.000000,31.000000,31.000000,30.500000,30.500000,30.000000
1751195614.227600,31.000000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195614.280050,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195614.321300,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.000000
1751195614.373950,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.500000
1751195614.426550,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.000000
1751195614.479100,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.000000
1751195614.531650,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.000000
1751195614.572900,31.500000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.000000
1751195614.625300,31.000000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195614.678000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.000000
1751195614.730450,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.000000
1751195614.771700,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.000000
1751195614.824200,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.000000
1751195614.876650,31.000000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195614.929150,31.500000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.000000
1751195614.981700,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.500000
1751195615.022950,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.000000
1751195615.075350,31.000000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.000000
1751195615.128000,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.000000
1751195615.180550,31.500000,31.500000,31.000000,31.000000,30.500000,31.000000,30.500000,30.000000
1751195615.221800,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.000000
1751195615.274500,31.000000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.000000
1751195615.327100,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000
1751195615.379500,31.500000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.500000
1751195615.420750,31.000000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195615.473250,31.500000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000
1751195615.525900,31.500000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195615.578550,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.000000
1751195615.631100,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.000000
1751195615.672350,31.000000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195615.725000,31.500000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195615.777600,31.000000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195615.830000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.500000
1751195615.871250,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000
1751195615.923800,31.500000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195615.976400,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.500000
1751195616.028950,31.500000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.500000
1751195616.081400,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.000000
1751195616.122700,31.500000,31.500000,31.000000,31.000000,31.000000,30.500000,30.500000,30.000000
1751195616.175300,31.000000,31.500000,31.000000,31.000000,31.000000,30.500000,30.500000,30.000000
1751195616.227750,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195616.280200,31.000000,31.500000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195616.321400,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.500000
1751195616.374050,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195616.426500,31.000000,31.500000,31.000000,31.000000,30.500000,30.500000,30.500000,30.000000
1751195616.478950,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.500000
1751195616.531450,31.000000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.000000
1751195616.572700,31.500000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.000000
1751195616.625350,31.000000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.000000
1751195616.677950,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.500000
1751195616.730400,31.000000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195616.771600,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195616.824150,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195616.876550,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.000000,30.500000
1751195616.929050,31.500000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195616.981550,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195617.022800,30.500000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195617.075250,31.000000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195617.127850,31.500000,31.500000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195617.180250,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.000000
1751195617.221550,31.000000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195617.274050,31.000000,31.500000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195617.326500,31.500000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195617.378950,31.000000,31.500000,31.000000,31.000000,30.500000,30.500000,30.500000,30.500000
1751195617.431500,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000
1751195617.472700,31.500000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.500000
1751195617.525350,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.500000
1751195617.577950,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195617.630500,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195617.671800,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.500000
1751195617.724450,31.500000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195617.777050,31.500000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195617.829500,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195617.870750,31.500000,31.500000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195617.923350,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.500000
1751195617.975950,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195618.081050,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.500000
1751195618.122300,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000
1751195618.174900,31.000000,31.500000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195618.227550,31.500000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.000000
1751195618.280000,31.500000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000
1751195618.321250,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.500000
1751195618.373900,31.000000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195618.426500,31.000000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195618.479000,31.500000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.500000
1751195618.531500,31.000000,31.500000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195618.572800,31.500000,31.500000,31.000000,31.000000,30.500000,30.500000,30.500000,30.500000
1751195618.625200,31.500000,31.500000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000
1751195618.677800,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000
1751195618.730200,31.000000,31.500000,31.000000,31.000000,30.500000,30.500000,30.500000,30.500000
1751195618.771450,31.500000,31.500000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195618.824000,31.500000,31.500000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195618.876450,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195618.928900,31.000000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195618.981500,31.500000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195619.022750,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000
1751195619.075100,31.500000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000
1751195619.127750,31.000000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195619.180200,31.000000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195619.221450,31.000000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195619.274000,31.000000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.000000
1751195619.326450,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195619.379000,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195619.431500,31.000000,31.500000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000
1751195619.472800,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195619.525200,31.000000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195619.577800,31.500000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195619.630250,31.500000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.000000
1751195619.671500,31.000000,31.500000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000
1751195619.724050,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195619.776500,31.500000,31.500000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195619.829000,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195619.881550,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195619.922800,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195619.975300,31.000000,31.500000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195620.027700,31.500000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195620.080150,31.000000,31.000000,30.500000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195620.121400,31.000000,31.500000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195620.173950,31.000000,30.500000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195620.226600,31.500000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195620.278950,31.000000,31.500000,31.000000,31.000000,30.500000,31.000000,30.500000,30.000000
1751195620.331450,31.500000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.500000
1751195620.372750,31.500000,31.500000,31.000000,31.000000,31.000000,30.500000,30.500000,30.000000
1751195620.425150,31.500000,31.500000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000
1751195620.477800,31.500000,31.500000,31.000000,31.000000,31.000000,31.000000,30.500000,30.000000
1751195620.530250,31.500000,31.500000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195620.571550,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195620.624050,30.500000,31.000000,30.500000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195620.676500,31.500000,31.500000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195620.729000,31.000000,31.500000,30.500000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195620.781550,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195620.822800,31.000000,31.500000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195620.875250,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.500000
1751195620.927650,31.000000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195620.980100,31.500000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195621.021400,31.000000,31.500000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195621.074000,31.000000,31.500000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195621.126500,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.500000
1751195621.179100,31.500000,31.500000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000
1751195621.231750,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195621.273150,31.000000,31.500000,31.000000,31.000000,30.500000,31.000000,30.500000,30.000000
1751195621.325900,31.500000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000
1751195621.378650,31.500000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195621.431350,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000
1751195621.472750,31.000000,31.500000,31.000000,31.000000,31.000000,31.000000,30.500000,30.000000
1751195621.525300,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195621.577900,31.000000,31.500000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000
1751195621.630550,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195621.671900,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000
1751195621.724600,31.000000,31.500000,31.000000,31.000000,31.000000,31.000000,30.500000,30.000000
1751195621.777300,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.500000
1751195621.829750,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.500000
1751195621.871050,31.500000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195621.923600,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.000000
1751195621.976300,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195622.028850,31.500000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195622.081350,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195622.122650,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195622.175100,31.500000,31.500000,31.000000,31.000000,30.500000,30.500000,30.500000,30.500000
1751195622.227700,31.500000,31.500000,31.000000,31.000000,30.500000,30.500000,30.500000,30.500000
1751195622.280150,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000
1751195622.321400,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.500000
1751195622.373950,31.500000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195622.426350,31.000000,31.500000,31.000000,31.000000,30.500000,30.500000,30.500000,30.500000
1751195622.478850,31.000000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195622.531400,31.500000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195622.572650,31.000000,31.500000,31.000000,31.000000,30.500000,30.500000,30.500000,30.500000
1751195622.625050,31.500000,31.500000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195622.677700,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195622.730150,31.000000,31.500000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000
1751195622.771350,31.500000,31.500000,30.500000,31.000000,31.000000,30.500000,30.500000,30.500000
1751195622.823900,31.500000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195622.876300,31.000000,31.500000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195622.928800,31.000000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195622.981350,31.000000,31.500000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195623.022600,31.000000,31.500000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195623.075050,31.500000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.500000
1751195623.127700,31.500000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195623.180100,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195623.221350,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.000000
1751195623.273950,31.500000,31.500000,31.000000,31.000000,30.500000,30.500000,30.500000,30.500000
1751195623.326300,31.500000,31.500000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195623.378800,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195623.431350,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195623.472650,31.000000,31.500000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195623.525050,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.000000
1751195623.577650,31.000000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195623.630100,31.500000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195623.671350,31.000000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195623.723900,31.500000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.500000
1751195623.776300,31.000000,31.500000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195623.828800,31.500000,31.500000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195623.881300,31.500000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.000000
1751195623.922550,31.500000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195623.975150,31.500000,31.500000,31.000000,31.000000,31.000000,30.500000,30.500000,30.000000
1751195624.027600,31.000000,31.500000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195624.080050,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195624.121300,31.500000,31.500000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195624.173850,31.000000,31.500000,31.000000,31.000000,31.000000,31.000000,30.500000,30.000000
1751195624.226300,31.500000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000
1751195624.278800,31.000000,31.500000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195624.331350,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195624.372650,31.500000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000
1751195624.425050,31.000000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195624.477700,31.000000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195624.530200,31.000000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195624.571450,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195624.624000,31.000000,31.500000,31.000000,31.000000,30.500000,30.500000,30.500000,30.500000
1751195624.676500,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195624.728900,31.000000,31.500000,31.000000,31.000000,30.500000,31.000000,30.500000,30.000000
1751195624.781550,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.500000,30.500000
1751195624.823050,31.000000,31.500000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000
1751195624.875900,31.000000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195624.928750,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195624.981500,31.500000,31.500000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195625.022900,31.500000,31.500000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195625.075600,31.000000,31.500000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195625.128350,31.500000,31.500000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195625.180950,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195625.222300,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195625.275200,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195625.327800,31.500000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195625.380450,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195625.421700,31.000000,31.500000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195625.474350,31.000000,31.500000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195625.527000,31.000000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195625.579400,31.500000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195625.632000,31.500000,31.500000,31.000000,31.000000,30.500000,31.000000,30.500000,30.000000
1751195625.673400,31.500000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.000000
1751195625.726050,31.000000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195625.778650,31.000000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195625.831200,31.000000,31.500000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195625.872450,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195625.925100,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000
1751195625.977700,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195626.030150,31.000000,31.000000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195626.071400,31.500000,31.500000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195626.123950,31.500000,31.500000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195626.176350,31.500000,31.500000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
1751195626.228850,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.500000
1751195626.281350,31.500000,31.500000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195626.322650,31.000000,31.500000,31.000000,31.000000,30.500000,31.000000,30.500000,30.500000
1751195626.375050,31.500000,31.000000,31.000000,31.000000,30.500000,30.500000,30.500000,30.500000
1751195626.427650,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,30.500000,30.500000
