t,ams_shunt_voltage,ams_shunt_current,ams_shunt_amp_seconds
1751195578.125100,559.180000,29.810000,12800.000000
1751195578.166300,559.180000,30.250000,12800.000000
1751195578.218850,559.070000,33.350000,12800.000000
1751195578.271350,558.220000,27.540000,12800.000000
1751195578.323950,562.770000,9.580000,12800.000000
1751195578.365150,570.720000,-7.330000,12800.000000
1751195578.417650,573.460000,-2.850000,12800.000000
1751195578.470050,573.460000,-1.780000,12800.000000
1751195578.522650,573.060000,-1.240000,12800.000000
1751195578.575250,572.990000,-0.060000,12800.000000
1751195578.616400,572.680000,1.500000,12800.000000
1751195578.668900,572.200000,1.430000,12800.000000
1751195578.721200,572.200000,1.480000,12800.000000
1751195578.773800,572.200000,1.520000,12800.000000
1751195578.826300,572.240000,1.510000,12800.000000
1751195578.867500,572.380000,1.420000,12800.000000
1751195578.920050,572.480000,1.490000,12800.000000
1751195578.972650,572.570000,1.420000,12800.000000
1751195579.025250,572.570000,1.450000,12800.000000
1751195579.066450,572.570000,1.390000,12800.000000
1751195579.118950,572.680000,1.510000,12800.000000
1751195579.171200,572.680000,1.460000,12800.000000
1751195579.223800,572.680000,1.390000,12800.000000
1751195579.276350,572.830000,1.420000,12800.000000
1751195579.317550,572.920000,1.480000,12800.000000
1751195579.370050,572.920000,1.410000,12800.000000
1751195579.422500,572.960000,1.400000,12800.000000
1751195579.475050,573.030000,1.420000,12800.000000
1751195579.516250,573.110000,1.340000,12800.000000
1751195579.568750,573.140000,1.400000,12800.000000
1751195579.621300,573.190000,1.340000,12800.000000
1751195579.673900,573.190000,1.310000,12800.000000
1751195579.726400,573.270000,1.310000,12800.000000
1751195579.767600,573.300000,1.290000,12800.000000
1751195579.820050,573.410000,1.340000,12800.000000
1751195579.872500,573.340000,1.290000,12800.000000
1751195579.925100,573.390000,1.300000,12800.000000
1751195579.966300,573.390000,1.250000,12800.000000
1751195580.018800,573.520000,1.240000,12800.000000
1751195580.071300,573.520000,1.210000,12800.000000
1751195580.123950,573.520000,1.230000,12800.000000
1751195580.176400,573.580000,1.150000,12800.000000
1751195580.217700,573.630000,1.200000,12800.000000
1751195580.270100,573.630000,1.150000,12800.000000
1751195580.322450,573.680000,1.110000,12800.000000
1751195580.375050,573.680000,1.080000,12800.000000
1751195580.416250,573.750000,1.080000,12800.000000
1751195580.468800,573.790000,1.100000,12800.000000
1751195580.521250,573.900000,1.030000,12800.000000
1751195580.573900,573.870000,1.020000,12800.000000
1751195580.626350,573.870000,1.000000,12800.000000
1751195580.667650,573.870000,0.980000,12800.000000
1751195580.720050,573.900000,0.960000,12800.000000
1751195580.772450,574.000000,0.920000,12800.000000
1751195580.825050,574.000000,0.900000,12800.000000
1751195580.866250,574.000000,0.910000,12800.000000
1751195580.918750,574.050000,0.870000,12800.000000
1751195580.971300,574.120000,0.860000,12800.000000
1751195581.023700,574.140000,0.810000,12800.000000
1751195581.076200,574.150000,0.770000,12800.000000
1751195581.117450,574.230000,0.760000,12800.000000
1751195581.170000,574.220000,0.760000,12800.000000
1751195581.222600,574.220000,0.720000,12800.000000
1751195581.275000,574.230000,0.690000,12800.000000
1751195581.316200,574.310000,0.680000,12800.000000
1751195581.368750,574.340000,0.680000,12800.000000
1751195581.421250,574.390000,0.640000,12800.000000
1751195581.473900,574.460000,0.590000,12800.000000
1751195581.515250,574.460000,0.590000,12800.000000
1751195581.567750,574.400000,0.600000,12800.000000
1751195581.620400,574.430000,0.570000,12800.000000
1751195581.673000,574.480000,0.540000,12800.000000
1751195581.725500,574.510000,0.540000,12800.000000
1751195581.766700,574.510000,0.540000,12800.000000
1751195581.819250,574.520000,0.510000,12800.000000
1751195581.871800,574.540000,0.510000,12800.000000
1751195581.924400,574.560000,0.500000,12800.000000
1751195581.965750,574.630000,0.510000,12800.000000
1751195582.018300,574.650000,0.490000,12800.000000
1751195582.070800,574.670000,0.480000,12800.000000
1751195582.123400,574.670000,0.480000,12800.000000
1751195582.175950,574.740000,0.470000,12800.000000
1751195582.217200,574.740000,0.450000,12800.000000
1751195582.269650,574.750000,0.470000,12800.000000
1751195582.322300,574.800000,0.450000,12800.000000
1751195582.374900,574.760000,0.440000,12800.000000
1751195582.416150,574.760000,0.440000,12800.000000
1751195582.468650,574.800000,0.450000,12800.000000
1751195582.521200,574.830000,0.430000,12800.000000
1751195582.573800,574.830000,0.430000,12800.000000
1751195582.626350,574.850000,0.420000,12800.000000
1751195582.667550,574.890000,0.420000,12800.000000
1751195582.719950,574.890000,0.400000,12800.000000
1751195582.772600,574.870000,0.410000,12800.000000
1751195582.825000,574.970000,0.390000,12800.000000
1751195582.866200,574.930000,0.400000,12800.000000
1751195582.918750,574.940000,0.390000,12800.000000
1751195582.971250,574.960000,0.400000,12800.000000
1751195583.023650,574.960000,0.380000,12800.000000
1751195583.076150,574.980000,0.390000,12800.000000
1751195583.117400,575.010000,0.370000,12800.000000
1751195583.169950,575.060000,0.360000,12800.000000
1751195583.222550,575.040000,0.370000,12800.000000
1751195583.274950,575.090000,0.390000,12800.000000
1751195583.316150,575.090000,0.370000,12800.000000
1751195583.368700,575.050000,0.440000,12800.000000
1751195583.421200,575.090000,0.450000,12800.000000
1751195583.473800,575.140000,0.380000,12800.000000
1751195583.526350,575.130000,0.360000,12800.000000
1751195583.567550,575.140000,0.340000,12800.000000
1751195583.619950,575.140000,0.360000,12800.000000
1751195583.672350,575.130000,0.440000,12800.000000
1751195583.724950,575.150000,0.350000,12800.000000
1751195583.766150,575.250000,0.320000,12800.000000
1751195583.818650,575.250000,0.340000,12800.000000
1751195583.871200,575.160000,0.560000,12800.000000
1751195583.923600,575.050000,0.810000,12800.000000
1751195583.976100,575.050000,0.940000,12800.000000
1751195584.017350,575.020000,0.980000,12800.000000
1751195584.069900,574.890000,1.760000,12800.000000
1751195584.122550,574.560000,2.260000,12800.000000
1751195584.174950,574.450000,2.270000,12800.000000
1751195584.216150,574.450000,2.440000,12800.000000
1751195584.268700,574.400000,2.430000,12800.000000
1751195584.321250,574.350000,2.400000,12800.000000
1751195584.373650,574.410000,2.440000,12800.000000
1751195584.426200,574.380000,2.390000,12800.000000
1751195584.467450,574.380000,2.450000,12800.000000
1751195584.520000,574.380000,2.480000,12800.000000
1751195584.572400,574.360000,2.420000,12800.000000
1751195584.625000,574.420000,2.390000,12800.000000
1751195584.666200,574.460000,2.370000,12800.000000
1751195584.718700,574.440000,2.440000,12800.000000
1751195584.771050,574.380000,2.550000,12800.000000
1751195584.823650,574.410000,2.560000,12800.000000
1751195584.876200,574.410000,2.780000,12800.000000
1751195584.917400,574.300000,2.890000,12800.000000
1751195584.969950,574.230000,2.870000,12800.000000
1751195585.022350,574.220000,2.920000,12800.000000
1751195585.075000,574.220000,2.930000,12800.000000
1751195585.116200,574.220000,2.970000,12800.000000
1751195585.168700,574.240000,2.920000,12800.000000
1751195585.221050,574.280000,2.960000,12800.000000
1751195585.273700,574.210000,3.030000,12800.000000
1751195585.326200,574.170000,3.050000,12800.000000
1751195585.367450,574.180000,3.080000,12800.000000
1751195585.419850,574.220000,3.050000,12800.000000
1751195585.472450,574.220000,3.140000,12800.000000
1751195585.525050,574.150000,3.350000,12800.000000
1751195585.566300,574.070000,3.610000,12800.000000
1751195585.618800,573.970000,3.660000,12800.000000
1751195585.671100,573.960000,3.670000,12800.000000
1751195585.723700,573.890000,3.650000,12800.000000
1751195585.776200,573.890000,3.580000,12800.000000
1751195585.817450,573.950000,3.610000,12800.000000
1751195585.869900,574.010000,3.520000,12800.000000
1751195585.922250,574.090000,3.100000,12800.000000
1751195585.974900,574.210000,3.000000,12800.000000
1751195586.016150,574.210000,2.940000,12800.000000
1751195586.068650,574.210000,2.860000,12800.000000
1751195586.121000,574.300000,2.790000,12800.000000
1751195586.173650,574.330000,2.680000,12800.000000
1751195586.226150,574.400000,2.730000,12800.000000
1751195586.267400,574.400000,2.640000,12800.000000
1751195586.319800,574.440000,2.690000,12800.000000
1751195586.372450,574.440000,2.680000,12800.000000
1751195586.425100,574.410000,2.770000,12800.000000
1751195586.466300,574.390000,2.840000,12800.000000
1751195586.518850,574.360000,2.740000,12800.000000
1751195586.571150,574.410000,2.720000,12800.000000
1751195586.623550,574.400000,2.790000,12800.000000
1751195586.676050,574.410000,2.800000,12800.000000
1751195586.717300,574.410000,2.790000,12800.000000
1751195586.769850,574.400000,2.820000,12800.000000
1751195586.822500,574.450000,2.750000,12800.000000
1751195586.874850,574.370000,2.910000,12800.000000
1751195586.916100,574.310000,3.320000,12800.000000
1751195586.968600,574.310000,3.420000,12800.000000
1751195587.021150,574.190000,3.420000,12800.000000
1751195587.073550,574.210000,3.460000,12800.000000
1751195587.126050,574.150000,3.450000,12800.000000
1751195587.167300,574.130000,3.490000,12800.000000
1751195587.219850,574.120000,3.430000,12800.000000
1751195587.272200,574.120000,3.590000,12800.000000
1751195587.324850,574.090000,3.520000,12800.000000
1751195587.366050,574.130000,3.610000,12800.000000
1751195587.418550,574.120000,3.550000,12800.000000
1751195587.471050,574.140000,3.590000,12800.000000
1751195587.523700,574.100000,3.650000,12800.000000
1751195587.576250,574.110000,3.690000,12800.000000
1751195587.617450,574.110000,4.020000,12800.000000
1751195587.669850,573.950000,3.930000,12800.000000
1751195587.722300,573.890000,3.970000,12800.000000
1751195587.774900,573.920000,4.000000,12800.000000
1751195587.816100,573.890000,4.120000,12800.000000
1751195587.868600,573.890000,4.140000,12800.000000
1751195587.921150,573.870000,4.140000,12800.000000
1751195587.973550,573.860000,4.110000,12800.000000
1751195588.026050,573.870000,4.120000,12800.000000
1751195588.067300,573.870000,4.150000,12800.000000
1751195588.119850,573.840000,4.260000,12800.000000
1751195588.172400,573.810000,4.280000,12800.000000
1751195588.225000,573.810000,4.240000,12800.000000
1751195588.266250,573.870000,4.270000,12800.000000
1751195588.318750,573.810000,4.280000,12800.000000
1751195588.371050,573.830000,4.370000,12800.000000
1751195588.423650,573.780000,4.420000,12800.000000
1751195588.476150,573.740000,4.440000,12800.000000
1751195588.517350,573.740000,5.210000,12800.000000
1751195588.569800,573.430000,5.310000,12800.000000
1751195588.622400,573.380000,5.350000,12800.000000
1751195588.675050,573.320000,5.580000,12800.000000
1751195588.716250,573.260000,5.530000,12800.000000
1751195588.768750,573.260000,5.980000,12800.000000
1751195588.821100,573.080000,6.050000,12800.000000
1751195588.873650,573.000000,6.320000,12800.000000
1751195588.926200,572.940000,6.420000,12800.000000
1751195588.967400,572.910000,6.350000,12800.000000
1751195589.019850,572.920000,6.170000,12800.000000
1751195589.072250,572.970000,6.100000,12800.000000
1751195589.124800,572.970000,6.220000,12800.000000
1751195589.166000,572.900000,6.110000,12800.000000
1751195589.218550,572.980000,6.270000,12800.000000
1751195589.271050,572.880000,6.380000,12800.000000
1751195589.323650,572.820000,6.390000,12800.000000
1751195589.376200,572.840000,6.330000,12800.000000
1751195589.417400,572.840000,6.370000,12800.000000
1751195589.469850,572.880000,6.480000,12800.000000
1751195589.522250,572.840000,6.570000,12800.000000
1751195589.574850,572.760000,6.580000,12800.000000
1751195589.616050,572.780000,6.540000,12800.000000
1751195589.668550,572.840000,6.400000,12800.000000
1751195589.721050,572.840000,6.250000,12800.000000
1751195589.773650,572.900000,6.360000,12800.000000
1751195589.826150,572.870000,6.410000,12800.000000
1751195589.867450,572.740000,6.450000,12800.000000
1751195589.919850,572.790000,6.390000,12800.000000
1751195589.972250,572.830000,6.310000,12800.000000
1751195590.024850,572.830000,5.250000,12800.000000
1751195590.066100,573.280000,4.970000,12800.000000
1751195590.118600,573.410000,4.960000,12800.000000
1751195590.170900,573.440000,4.900000,12800.000000
1751195590.223550,573.480000,4.800000,12800.000000
1751195590.276050,573.610000,4.610000,12800.000000
1751195590.317250,573.610000,4.500000,12800.000000
1751195590.369800,573.660000,4.240000,12800.000000
1751195590.422200,573.830000,3.210000,12800.000000
1751195590.474800,574.220000,2.890000,12800.000000
1751195590.516050,574.360000,2.910000,12800.000000
1751195590.568550,574.420000,2.810000,12800.000000
1751195590.620900,574.420000,1.910000,12800.000000
1751195590.673500,574.690000,1.820000,12800.000000
1751195590.726050,574.880000,1.800000,12800.000000
1751195590.767250,574.900000,1.720000,12800.000000
1751195590.819700,574.950000,1.600000,12800.000000
1751195590.872350,574.980000,1.620000,12800.000000
1751195590.924950,574.930000,1.710000,12800.000000
1751195590.966150,574.930000,1.700000,12800.000000
1751195591.018700,574.980000,1.600000,12800.000000
1751195591.071000,575.040000,1.600000,12800.000000
1751195591.123550,575.090000,1.600000,12800.000000
1751195591.176100,575.030000,1.690000,12800.000000
1751195591.217300,575.030000,1.660000,12800.000000
1751195591.269750,575.030000,1.660000,12800.000000
1751195591.322350,575.080000,1.590000,12800.000000
1751195591.374950,575.100000,1.600000,12800.000000
1751195591.416150,575.110000,1.560000,12800.000000
1751195591.468700,575.100000,1.650000,12800.000000
1751195591.521000,575.100000,1.650000,12800.000000
1751195591.573600,575.110000,1.680000,12800.000000
1751195591.626050,575.120000,1.560000,12800.000000
1751195591.667300,575.130000,1.540000,12800.000000
1751195591.719750,575.150000,1.630000,12800.000000
1751195591.772350,575.120000,1.630000,12800.000000
1751195591.824900,575.140000,1.620000,12800.000000
1751195591.866100,575.140000,1.530000,12800.000000
1751195591.918650,575.150000,1.530000,12800.000000
1751195591.970900,575.200000,1.530000,12800.000000
1751195592.023550,575.150000,1.620000,12800.000000
1751195592.076050,575.180000,1.600000,12800.000000
1751195592.117250,575.180000,1.610000,12800.000000
1751195592.169700,575.150000,1.490000,12800.000000
1751195592.222300,575.270000,1.520000,12800.000000
1751195592.274900,575.220000,1.500000,12800.000000
1751195592.316150,575.160000,1.590000,12800.000000
1751195592.368650,575.230000,1.560000,12800.000000
1751195592.420950,575.230000,1.570000,12800.000000
1751195592.473550,575.230000,1.390000,12800.000000
1751195592.526050,575.340000,1.380000,12800.000000
1751195592.567300,575.380000,1.390000,12800.000000
1751195592.619700,575.290000,1.380000,12800.000000
1751195592.672300,575.320000,1.360000,12800.000000
1751195592.724900,575.390000,1.290000,12800.000000
1751195592.766100,575.390000,1.210000,12800.000000
1751195592.818650,575.440000,1.190000,12800.000000
1751195592.870950,575.470000,1.250000,12800.000000
1751195592.923600,575.430000,1.240000,12800.000000
1751195592.976050,575.400000,1.300000,12800.000000
1751195593.017300,575.400000,1.300000,12800.000000
1751195593.069750,575.450000,1.770000,12800.000000
1751195593.122150,575.210000,2.790000,12800.000000
1751195593.174750,574.560000,4.470000,12800.000000
1751195593.215950,573.940000,5.260000,12800.000000
1751195593.268500,573.450000,6.320000,12800.000000
1751195593.321000,573.250000,6.380000,12800.000000
1751195593.373600,573.250000,6.800000,12800.000000
1751195593.426200,573.000000,7.090000,12800.000000
1751195593.467450,572.860000,7.510000,12800.000000
1751195593.519850,572.590000,8.130000,12800.000000
1751195593.572250,572.260000,8.550000,12800.000000
1751195593.624850,571.990000,9.130000,12800.000000
1751195593.666000,571.990000,9.350000,12800.000000
1751195593.718550,571.820000,10.110000,12800.000000
1751195593.770850,571.360000,10.530000,12800.000000
1751195593.823500,571.220000,10.910000,12800.000000
1751195593.876000,570.980000,11.430000,12800.000000
1751195593.917250,570.800000,11.540000,12800.000000
1751195593.969650,570.800000,11.800000,12800.000000
1751195594.022050,570.630000,12.050000,12800.000000
1751195594.074700,570.460000,12.270000,12800.000000
1751195594.115900,570.480000,11.820000,12800.000000
1751195594.168450,570.540000,11.730000,12800.000000
1751195594.221000,570.570000,11.670000,12800.000000
1751195594.273350,570.570000,11.790000,12800.000000
1751195594.325900,570.500000,11.530000,12800.000000
1751195594.367150,570.620000,11.510000,12800.000000
1751195594.419650,570.650000,11.000000,12800.000000
1751195594.472250,570.730000,11.060000,12800.000000
1751195594.524900,570.700000,11.170000,12800.000000
1751195594.566100,570.700000,11.340000,12800.000000
1751195594.618600,570.600000,11.380000,12800.000000
1751195594.670950,570.510000,11.480000,12800.000000
1751195594.723550,570.510000,11.330000,12800.000000
1751195594.776100,570.760000,10.550000,12800.000000
1751195594.817300,570.840000,10.670000,12800.000000
1751195594.869700,570.840000,10.680000,12800.000000
1751195594.922150,570.790000,10.760000,12800.000000
1751195594.974750,570.870000,10.090000,12800.000000
1751195595.015950,571.170000,9.100000,12800.000000
1751195595.068500,571.580000,8.600000,12800.000000
1751195595.120950,572.090000,7.240000,12800.000000
1751195595.173350,572.230000,7.250000,12800.000000
1751195595.225850,572.230000,7.310000,12800.000000
1751195595.267050,572.240000,7.180000,12800.000000
1751195595.319600,572.290000,7.190000,12800.000000
1751195595.372150,572.330000,7.380000,12800.000000
1751195595.424750,572.250000,7.340000,12800.000000
1751195595.465950,572.250000,7.360000,12800.000000
1751195595.518450,572.220000,7.310000,12800.000000
1751195595.570750,572.250000,7.270000,12800.000000
1751195595.623350,572.180000,7.320000,12800.000000
1751195595.675850,572.180000,7.450000,12800.000000
1751195595.717050,571.880000,8.680000,12800.000000
1751195595.769600,571.880000,11.320000,12800.000000
1751195595.822250,570.710000,12.480000,12800.000000
1751195595.874800,569.870000,14.770000,12800.000000
1751195595.916000,568.820000,16.070000,12800.000000
1751195595.968550,568.390000,16.280000,12800.000000
1751195596.020900,568.220000,16.600000,12800.000000
1751195596.073350,568.130000,16.650000,12800.000000
1751195596.125900,568.130000,16.960000,12800.000000
1751195596.167250,567.930000,17.160000,12800.000000
1751195596.219750,567.730000,17.400000,12800.000000
1751195596.272200,567.480000,17.720000,12800.000000
1751195596.324700,567.410000,17.820000,12800.000000
1751195596.365950,567.410000,18.000000,12800.000000
1751195596.418600,567.340000,18.250000,12800.000000
1751195596.471300,567.160000,18.320000,12800.000000
1751195596.524050,567.080000,18.680000,12800.000000
1751195596.576650,566.890000,18.830000,12800.000000
1751195596.618000,566.640000,19.250000,12800.000000
1751195596.670600,566.640000,19.220000,12800.000000
1751195596.723350,566.640000,19.370000,12800.000000
1751195596.775950,566.480000,19.300000,12800.000000
1751195596.817300,566.520000,19.600000,12800.000000
1751195596.870050,566.260000,19.760000,12800.000000
1751195596.922800,566.250000,19.820000,12800.000000
1751195596.975400,565.960000,20.200000,12800.000000
1751195597.016800,565.960000,20.560000,12800.000000
1751195597.069300,565.780000,20.940000,12800.000000
1751195597.122050,565.630000,21.010000,12800.000000
1751195597.174600,565.460000,21.200000,12800.000000
1751195597.215950,565.000000,22.860000,12800.000000
1751195597.268500,564.130000,24.590000,12800.000000
1751195597.320850,564.130000,24.370000,12800.000000
1751195597.373450,563.920000,24.990000,12800.000000
1751195597.426050,563.490000,25.900000,12800.000000
1751195597.467250,563.220000,26.040000,12800.000000
1751195597.519700,563.110000,26.180000,12800.000000
1751195597.572100,562.680000,27.170000,12800.000000
1751195597.624700,562.680000,28.080000,12800.000000
1751195597.665900,562.170000,28.670000,12800.000000
1751195597.718400,561.660000,29.150000,12800.000000
1751195597.770700,561.110000,32.980000,12800.000000
1751195597.823350,560.850000,28.760000,12800.000000
1751195597.875850,562.020000,27.880000,12800.000000
1751195597.917050,562.020000,27.840000,12800.000000
1751195597.969550,561.870000,28.170000,12800.000000
1751195598.021950,561.780000,28.360000,12800.000000
1751195598.074600,561.600000,28.120000,12800.000000
1751195598.115800,561.610000,28.560000,12800.000000
1751195598.168300,561.450000,28.550000,12800.000000
1751195598.220850,561.450000,29.440000,12800.000000
1751195598.273400,560.970000,30.300000,12800.000000
1751195598.325900,560.890000,27.240000,12800.000000
1751195598.367200,565.230000,5.760000,12800.000000
1751195598.419600,571.040000,1.000000,12800.000000
1751195598.472000,573.050000,1.290000,12800.000000
1751195598.524600,573.050000,1.320000,12800.000000
1751195598.565800,573.130000,1.300000,12800.000000
1751195598.618300,573.240000,1.280000,12800.000000
1751195598.670800,573.320000,1.330000,12800.000000
1751195598.723450,573.450000,1.290000,12800.000000
1751195598.775950,573.480000,1.280000,12800.000000
1751195598.817150,573.480000,1.240000,12800.000000
1751195598.869600,573.560000,1.280000,12800.000000
1751195598.922000,573.640000,1.200000,12800.000000
1751195598.974600,573.710000,1.230000,12800.000000
1751195599.015800,573.730000,1.230000,12800.000000
1751195599.068300,573.780000,1.210000,12800.000000
1751195599.120800,573.780000,1.140000,12800.000000
1751195599.173450,573.850000,1.160000,12800.000000
1751195599.225900,573.870000,1.130000,12800.000000
1751195599.267200,573.950000,1.140000,12800.000000
1751195599.319600,574.020000,1.040000,12800.000000
1751195599.372000,574.040000,1.130000,12800.000000
1751195599.424600,574.040000,1.080000,12800.000000
1751195599.465800,574.040000,1.060000,12800.000000
1751195599.518350,574.080000,1.050000,12800.000000
1751195599.570850,574.110000,1.010000,12800.000000
1751195599.623250,574.160000,1.020000,12800.000000
1751195599.675750,574.230000,0.970000,12800.000000
1751195599.717000,574.230000,0.960000,12800.000000
1751195599.769550,574.310000,0.940000,12800.000000
1751195599.821950,574.320000,0.920000,12800.000000
1751195599.874550,574.340000,0.910000,12800.000000
1751195599.915750,574.400000,0.870000,12800.000000
1751195599.968300,574.370000,0.870000,12800.000000
1751195600.020800,574.370000,0.830000,12800.000000
1751195600.073250,574.400000,0.800000,12800.000000
1751195600.125750,574.490000,0.790000,12800.000000
1751195600.167000,574.480000,0.750000,12800.000000
1751195600.219550,574.510000,0.760000,12800.000000
1751195600.272150,574.560000,0.730000,12800.000000
1751195600.324750,574.560000,0.710000,12800.000000
1751195600.365950,574.560000,0.690000,12800.000000
1751195600.418450,574.660000,0.650000,12800.000000
1751195600.470800,574.660000,0.640000,12800.000000
1751195600.523200,574.670000,0.620000,12800.000000
1751195600.575750,574.670000,0.610000,12800.000000
1751195600.616950,574.670000,0.600000,12800.000000
1751195600.669550,574.740000,0.580000,12800.000000
1751195600.721900,574.770000,0.560000,12800.000000
1751195600.774550,574.820000,0.540000,12800.000000
1751195600.815750,574.830000,0.530000,12800.000000
1751195600.868300,574.860000,0.520000,12800.000000
1751195600.920850,574.830000,0.510000,12800.000000
1751195600.973200,574.830000,0.510000,12800.000000
1751195601.025750,574.890000,0.490000,12800.000000
1751195601.066950,574.870000,0.500000,12800.000000
1751195601.119500,574.870000,0.500000,12800.000000
1751195601.172100,574.880000,0.490000,12800.000000
1751195601.224650,574.970000,0.490000,12800.000000
1751195601.265850,574.970000,0.490000,12800.000000
1751195601.318400,574.980000,0.480000,12800.000000
1751195601.370700,574.990000,0.480000,12800.000000
1751195601.423300,575.010000,0.480000,12800.000000
1751195601.475850,575.020000,0.470000,12800.000000
1751195601.517050,575.040000,0.470000,12800.000000
1751195601.569500,575.040000,0.630000,12800.000000
1751195601.622050,574.970000,0.640000,12800.000000
1751195601.674700,574.950000,0.560000,12800.000000
1751195601.715850,575.040000,0.460000,12800.000000
1751195601.768350,575.090000,0.540000,12800.000000
1751195601.820700,575.050000,0.610000,12800.000000
1751195601.873250,575.050000,0.600000,12800.000000
1751195601.925800,575.070000,0.590000,12800.000000
1751195601.967000,575.040000,0.590000,12800.000000
1751195602.019550,575.070000,0.540000,12800.000000
1751195602.071950,575.110000,0.520000,12800.000000
1751195602.124550,575.110000,0.580000,12800.000000
1751195602.165750,575.110000,0.570000,12800.000000
1751195602.218250,575.090000,0.570000,12800.000000
1751195602.270700,575.140000,0.610000,12800.000000
1751195602.323350,575.100000,0.620000,12800.000000
1751195602.375850,575.130000,0.650000,12800.000000
1751195602.417100,575.120000,0.650000,12800.000000
1751195602.469500,575.120000,0.650000,12800.000000
1751195602.521900,575.110000,0.560000,12800.000000
1751195602.574500,575.230000,0.570000,12800.000000
1751195602.615650,575.160000,0.570000,12800.000000
1751195602.668200,575.190000,0.610000,12800.000000
1751195602.720650,575.180000,0.600000,12800.000000
1751195602.773300,575.180000,0.600000,12800.000000
1751195602.825800,575.210000,0.570000,12800.000000
1751195602.867050,575.240000,0.540000,12800.000000
1751195602.919450,575.270000,0.530000,12800.000000
1751195602.972050,575.220000,0.970000,12800.000000
1751195603.024650,575.070000,1.110000,12800.000000
1751195603.065850,575.070000,1.040000,12800.000000
1751195603.118350,575.050000,1.380000,12800.000000
1751195603.170650,574.910000,1.590000,12800.000000
1751195603.223300,574.750000,2.120000,12800.000000
1751195603.275800,574.570000,2.320000,12800.000000
1751195603.317050,574.520000,2.310000,12800.000000
1751195603.369500,574.520000,2.270000,12800.000000
1751195603.421900,574.520000,2.270000,12800.000000
1751195603.474500,574.570000,2.280000,12800.000000
1751195603.515750,574.530000,2.310000,12800.000000
1751195603.568250,574.550000,2.170000,12800.000000
1751195603.620550,574.620000,2.110000,12800.000000
1751195603.673200,574.700000,2.050000,12800.000000
1751195603.725700,574.700000,1.990000,12800.000000
1751195603.766950,574.700000,2.070000,12800.000000
1751195603.819500,574.690000,1.740000,12800.000000
1751195603.871900,574.780000,1.700000,12800.000000
1751195603.924550,574.850000,1.560000,12800.000000
1751195603.965750,574.850000,1.470000,12800.000000
1751195604.018300,574.910000,1.420000,12800.000000
1751195604.070600,574.900000,1.470000,12800.000000
1751195604.123200,574.920000,1.460000,12800.000000
1751195604.175700,574.960000,1.470000,12800.000000
1751195604.216950,574.970000,1.390000,12800.000000
1751195604.269450,574.970000,1.390000,12800.000000
1751195604.321850,574.970000,1.400000,12800.000000
1751195604.374450,574.990000,1.440000,12800.000000
1751195604.415700,574.960000,1.460000,12800.000000
1751195604.468250,574.970000,1.390000,12800.000000
1751195604.520750,575.020000,1.410000,12800.000000
1751195604.573200,575.000000,1.390000,12800.000000
1751195604.625650,575.000000,1.460000,12800.000000
1751195604.666900,575.040000,1.440000,12800.000000
1751195604.719450,575.020000,1.470000,12800.000000
1751195604.771850,575.000000,1.400000,12800.000000
1751195604.824450,575.040000,1.410000,12800.000000
1751195604.865650,575.040000,1.390000,12800.000000
1751195604.918150,575.030000,1.470000,12800.000000
1751195604.970650,575.060000,1.440000,12800.000000
1751195605.023100,575.040000,1.470000,12800.000000
1751195605.075600,575.040000,1.400000,12800.000000
1751195605.116800,575.060000,1.420000,12800.000000
1751195605.169350,575.070000,1.450000,12800.000000
1751195605.222000,575.070000,1.450000,12800.000000
1751195605.274600,575.080000,1.450000,12800.000000
1751195605.315800,575.040000,1.400000,12800.000000
1751195605.368300,575.090000,1.400000,12800.000000
1751195605.420600,575.090000,1.340000,12800.000000
1751195605.473200,575.120000,1.450000,12800.000000
1751195605.525700,575.120000,1.440000,12800.000000
1751195605.566950,575.080000,1.450000,12800.000000
1751195605.619350,575.110000,1.380000,12800.000000
1751195605.671950,575.070000,1.390000,12800.000000
1751195605.724600,575.160000,1.360000,12800.000000
1751195605.765800,575.160000,1.430000,12800.000000
1751195605.818250,575.110000,1.420000,12800.000000
1751195605.870550,575.120000,1.400000,12800.000000
1751195605.923200,575.140000,1.350000,12800.000000
1751195605.975700,575.170000,1.410000,12800.000000
1751195606.016900,575.140000,1.470000,12800.000000
1751195606.069450,575.070000,1.470000,12800.000000
1751195606.121850,575.070000,1.510000,12800.000000
1751195606.174450,575.060000,1.530000,12800.000000
1751195606.215650,575.090000,1.970000,12800.000000
1751195606.268150,574.860000,2.030000,12800.000000
1751195606.320700,574.910000,2.080000,12800.000000
1751195606.373100,574.790000,2.100000,12800.000000
1751195606.425650,574.820000,2.090000,12800.000000
1751195606.466850,574.820000,2.050000,12800.000000
1751195606.519400,574.860000,2.050000,12800.000000
1751195606.571850,574.910000,2.130000,12800.000000
1751195606.624450,574.860000,2.110000,12800.000000
1751195606.665700,574.770000,2.340000,12800.000000
1751195606.718200,574.770000,2.380000,12800.000000
1751195606.770500,574.750000,2.390000,12800.000000
1751195606.823150,574.750000,2.410000,12800.000000
1751195606.875700,574.750000,2.510000,12800.000000
1751195606.916950,574.610000,2.930000,12800.000000
1751195606.969350,574.450000,2.970000,12800.000000
1751195607.021950,574.450000,3.030000,12800.000000
1751195607.074550,574.470000,3.350000,12800.000000
1751195607.115800,574.400000,3.480000,12800.000000
