t,Vehicle_State,shutdown_reason
1751195656.587500,4.000000,0.000000
1751195656.597450,4.000000,0.000000
1751195656.607500,4.000000,0.000000
1751195656.617450,4.000000,0.000000
1751195656.627500,4.000000,0.000000
1751195656.637450,4.000000,0.000000
1751195656.647450,4.000000,0.000000
1751195656.657450,4.000000,0.000000
1751195656.667450,4.000000,0.000000
1751195656.677450,4.000000,0.000000
1751195656.687700,4.000000,0.000000
1751195656.697450,4.000000,0.000000
1751195656.707450,4.000000,0.000000
1751195656.717500,4.000000,0.000000
1751195656.727500,4.000000,0.000000
1751195656.737450,4.000000,0.000000
1751195656.747500,4.000000,0.000000
1751195656.757450,4.000000,0.000000
1751195656.767500,4.000000,0.000000
1751195656.777500,4.000000,0.000000
1751195656.787500,4.000000,0.000000
1751195656.797450,4.000000,0.000000
1751195656.807500,4.000000,0.000000
1751195656.817450,4.000000,0.000000
1751195656.827500,4.000000,0.000000
1751195656.837450,4.000000,0.000000
1751195656.847450,4.000000,0.000000
1751195656.857500,4.000000,0.000000
1751195656.867700,4.000000,0.000000
1751195656.877450,4.000000,0.000000
1751195656.887450,4.000000,0.000000
1751195656.897650,4.000000,0.000000
1751195656.907450,4.000000,0.000000
1751195656.917500,4.000000,0.000000
1751195656.927500,4.000000,0.000000
1751195656.937450,4.000000,0.000000
1751195656.947450,4.000000,0.000000
1751195656.957450,4.000000,0.000000
1751195656.967450,4.000000,0.000000
1751195656.977500,4.000000,0.000000
1751195656.987450,4.000000,0.000000
1751195656.997450,4.000000,0.000000
1751195657.007450,4.000000,0.000000
1751195657.017450,4.000000,0.000000
1751195657.027500,4.000000,0.000000
1751195657.037500,4.000000,0.000000
1751195657.047450,4.000000,0.000000
1751195657.057450,4.000000,0.000000
1751195657.067700,4.000000,0.000000
1751195657.077450,4.000000,0.000000
1751195657.087450,4.000000,0.000000
1751195657.097700,4.000000,0.000000
1751195657.107500,4.000000,0.000000
1751195657.117450,4.000000,0.000000
1751195657.127450,4.000000,0.000000
1751195657.137450,4.000000,0.000000
1751195657.147450,4.000000,0.000000
1751195657.157450,4.000000,0.000000
1751195657.167400,4.000000,0.000000
1751195657.177450,4.000000,0.000000
1751195657.187450,4.000000,0.000000
1751195657.197400,4.000000,0.000000
1751195657.207450,4.000000,0.000000
1751195657.217450,4.000000,0.000000
1751195657.227500,4.000000,0.000000
1751195657.237450,4.000000,0.000000
1751195657.247450,4.000000,0.000000
1751195657.257450,4.000000,0.000000
1751195657.267500,4.000000,0.000000
1751195657.277450,4.000000,0.000000
1751195657.287500,4.000000,0.000000
1751195657.297450,4.000000,0.000000
1751195657.307700,4.000000,0.000000
1751195657.317450,4.000000,0.000000
1751195657.327500,4.000000,0.000000
1751195657.337700,4.000000,0.000000
1751195657.347400,4.000000,0.000000
1751195657.357400,4.000000,0.000000
1751195657.367450,4.000000,0.000000
1751195657.377450,4.000000,0.000000
1751195657.387450,4.000000,0.000000
1751195657.397450,4.000000,0.000000
1751195657.407450,4.000000,0.000000
1751195657.417450,4.000000,0.000000
1751195657.427500,4.000000,0.000000
1751195657.437450,4.000000,0.000000
1751195657.447450,4.000000,0.000000
1751195657.457450,4.000000,0.000000
1751195657.467450,4.000000,0.000000
1751195657.477700,4.000000,0.000000
1751195657.487450,4.000000,0.000000
1751195657.497450,4.000000,0.000000
1751195657.507700,4.000000,0.000000
1751195657.517450,4.000000,0.000000
1751195657.527450,4.000000,0.000000
1751195657.537700,4.000000,0.000000
1751195657.547400,4.000000,0.000000
1751195657.557450,4.000000,0.000000
1751195657.567400,4.000000,0.000000
1751195657.577450,4.000000,0.000000
1751195657.587450,4.000000,0.000000
1751195657.597400,4.000000,0.000000
1751195657.607400,4.000000,0.000000
1751195657.617450,4.000000,0.000000
1751195657.627500,4.000000,0.000000
1751195657.637450,4.000000,0.000000
1751195657.647450,4.000000,0.000000
1751195657.657400,4.000000,0.000000
1751195657.667450,4.000000,0.000000
1751195657.677500,4.000000,0.000000
1751195657.687400,4.000000,0.000000
1751195657.697450,4.000000,0.000000
1751195657.707450,4.000000,0.000000
1751195657.717700,4.000000,0.000000
1751195657.727400,4.000000,0.000000
1751195657.737450,4.000000,0.000000
1751195657.747700,4.000000,0.000000
1751195657.757400,4.000000,0.000000
1751195657.767450,4.000000,0.000000
1751195657.777450,4.000000,0.000000
1751195657.787450,4.000000,0.000000
1751195657.797400,4.000000,0.000000
1751195657.807450,4.000000,0.000000
1751195657.817450,4.000000,0.000000
1751195657.827500,4.000000,0.000000
1751195657.837450,4.000000,0.000000
1751195657.847450,4.000000,0.000000
1751195657.857450,4.000000,0.000000
1751195657.867450,4.000000,0.000000
1751195657.877450,4.000000,0.000000
1751195657.887400,4.000000,0.000000
1751195657.897450,4.000000,0.000000
1751195657.907450,4.000000,0.000000
1751195657.917500,4.000000,0.000000
1751195657.927400,4.000000,0.000000
1751195657.937450,4.000000,0.000000
1751195657.947500,4.000000,0.000000
1751195657.957650,4.000000,0.000000
1751195657.967400,4.000000,0.000000
1751195657.977450,4.000000,0.000000
1751195657.987450,4.000000,0.000000
1751195657.997400,4.000000,0.000000
1751195658.007400,4.000000,0.000000
1751195658.017450,4.000000,0.000000
1751195658.027450,4.000000,0.000000
1751195658.037400,4.000000,0.000000
1751195658.047400,4.000000,0.000000
1751195658.057450,4.000000,0.000000
1751195658.067400,4.000000,0.000000
1751195658.077450,4.000000,0.000000
1751195658.087450,4.000000,0.000000
1751195658.097450,4.000000,0.000000
1751195658.107450,4.000000,0.000000
1751195658.117450,4.000000,0.000000
1751195658.127700,4.000000,0.000000
1751195658.137400,4.000000,0.000000
1751195658.147450,4.000000,0.000000
1751195658.157650,4.000000,0.000000
1751195658.167450,4.000000,0.000000
1751195658.177450,4.000000,0.000000
1751195658.187450,4.000000,0.000000
1751195658.197400,4.000000,0.000000
1751195658.207450,4.000000,0.000000
1751195658.217450,4.000000,0.000000
1751195658.227500,4.000000,0.000000
1751195658.237450,4.000000,0.000000
1751195658.247450,4.000000,0.000000
1751195658.257450,4.000000,0.000000
1751195658.267450,4.000000,0.000000
1751195658.277450,4.000000,0.000000
1751195658.287400,4.000000,0.000000
1751195658.297450,4.000000,0.000000
1751195658.307450,4.000000,0.000000
1751195658.317450,4.000000,0.000000
1751195658.327400,4.000000,0.000000
1751195658.337400,4.000000,0.000000
1751195658.347450,4.000000,0.000000
1751195658.357400,4.000000,0.000000
1751195658.367450,4.000000,0.000000
1751195658.377400,4.000000,0.000000
1751195658.387400,4.000000,0.000000
1751195658.397450,4.000000,0.000000
1751195658.407450,4.000000,0.000000
1751195658.417400,4.000000,0.000000
1751195658.427450,4.000000,0.000000
1751195658.437450,4.000000,0.000000
1751195658.447400,4.000000,0.000000
1751195658.457450,4.000000,0.000000
1751195658.467400,4.000000,0.000000
1751195658.477450,4.000000,0.000000
1751195658.487400,4.000000,0.000000
1751195658.497400,4.000000,0.000000
1751195658.507400,4.000000,0.000000
1751195658.517400,4.000000,0.000000
1751195658.527450,4.000000,0.000000
1751195658.537400,4.000000,0.000000
1751195658.547400,4.000000,0.000000
1751195658.557400,4.000000,0.000000
1751195658.567400,4.000000,0.000000
1751195658.577700,4.000000,0.000000
1751195658.587400,4.000000,0.000000
1751195658.597400,4.000000,0.000000
1751195658.607650,4.000000,0.000000
1751195658.617400,4.000000,0.000000
1751195658.627400,4.000000,0.000000
1751195658.637650,4.000000,0.000000
1751195658.647450,4.000000,0.000000
1751195658.657400,4.000000,0.000000
1751195658.667400,4.000000,0.000000
1751195658.677450,4.000000,0.000000
1751195658.687400,4.000000,0.000000
1751195658.697450,4.000000,0.000000
1751195658.707400,4.000000,0.000000
1751195658.717400,4.000000,0.000000
1751195658.727400,4.000000,0.000000
1751195658.737400,4.000000,0.000000
1751195658.747450,4.000000,0.000000
1751195658.757400,4.000000,0.000000
1751195658.767400,4.000000,0.000000
1751195658.777450,4.000000,0.000000
1751195658.787400,4.000000,0.000000
1751195658.797400,4.000000,0.000000
1751195658.807400,4.000000,0.000000
1751195658.817650,4.000000,0.000000
1751195658.827400,4.000000,0.000000
1751195658.837450,4.000000,0.000000
1751195658.847700,4.000000,0.000000
1751195658.857400,4.000000,0.000000
1751195658.867400,4.000000,0.000000
1751195658.877450,4.000000,0.000000
1751195658.887400,4.000000,0.000000
1751195658.897400,4.000000,0.000000
1751195658.907400,4.000000,0.000000
1751195658.917400,4.000000,0.000000
1751195658.927450,4.000000,0.000000
1751195658.937400,4.000000,0.000000
1751195658.947400,4.000000,0.000000
1751195658.957450,4.000000,0.000000
1751195658.967400,4.000000,0.000000
1751195658.977400,4.000000,0.000000
1751195658.987400,4.000000,0.000000
1751195658.997400,4.000000,0.000000
1751195659.007400,4.000000,0.000000
1751195659.017450,4.000000,0.000000
1751195659.027400,4.000000,0.000000
1751195659.037400,4.000000,0.000000
1751195659.047450,4.000000,0.000000
1751195659.057600,4.000000,0.000000
1751195659.067400,4.000000,0.000000
1751195659.077400,4.000000,0.000000
1751195659.087650,4.000000,0.000000
1751195659.097400,4.000000,0.000000
1751195659.107400,4.000000,0.000000
1751195659.117450,4.000000,0.000000
1751195659.127450,4.000000,0.000000
1751195659.137400,4.000000,0.000000
1751195659.147450,4.000000,0.000000
1751195659.157450,4.000000,0.000000
1751195659.167400,4.000000,0.000000
1751195659.177450,4.000000,0.000000
1751195659.187400,4.000000,0.000000
1751195659.197400,4.000000,0.000000
1751195659.207400,4.000000,0.000000
1751195659.217400,4.000000,0.000000
1751195659.227450,4.000000,0.000000
1751195659.237450,4.000000,0.000000
1751195659.247400,4.000000,0.000000
1751195659.257400,4.000000,0.000000
1751195659.267400,4.000000,0.000000
1751195659.277350,4.000000,0.000000
1751195659.287400,4.000000,0.000000
1751195659.297400,4.000000,0.000000
1751195659.307400,4.000000,0.000000
1751195659.317400,4.000000,0.000000
1751195659.327450,4.000000,0.000000
1751195659.337450,4.000000,0.000000
1751195659.347400,4.000000,0.000000
1751195659.357400,4.000000,0.000000
1751195659.367400,4.000000,0.000000
1751195659.377400,4.000000,0.000000
1751195659.387400,4.000000,0.000000
1751195659.397450,4.000000,0.000000
1751195659.407400,4.000000,0.000000
1751195659.417400,4.000000,0.000000
1751195659.427450,4.000000,0.000000
1751195659.437400,4.000000,0.000000
1751195659.447400,4.000000,0.000000
1751195659.457400,4.000000,0.000000
1751195659.467700,4.000000,0.000000
1751195659.477400,4.000000,0.000000
1751195659.487400,4.000000,0.000000
1751195659.497700,4.000000,0.000000
1751195659.507400,4.000000,0.000000
1751195659.517400,4.000000,0.000000
1751195659.527450,4.000000,0.000000
1751195659.537400,4.000000,0.000000
1751195659.547400,4.000000,0.000000
1751195659.557400,4.000000,0.000000
1751195659.567400,4.000000,0.000000
1751195659.577400,4.000000,0.000000
1751195659.587400,4.000000,0.000000
1751195659.597400,4.000000,0.000000
1751195659.607400,4.000000,0.000000
1751195659.617400,4.000000,0.000000
1751195659.627400,4.000000,0.000000
1751195659.637400,4.000000,0.000000
1751195659.647400,4.000000,0.000000
1751195659.657400,4.000000,0.000000
1751195659.667400,4.000000,0.000000
1751195659.677650,4.000000,0.000000
1751195659.687400,4.000000,0.000000
1751195659.697400,4.000000,0.000000
1751195659.707600,4.000000,0.000000
1751195659.717400,4.000000,0.000000
1751195659.727400,4.000000,0.000000
1751195659.737650,4.000000,0.000000
1751195659.747400,4.000000,0.000000
1751195659.757400,4.000000,0.000000
1751195659.767400,4.000000,0.000000
1751195659.777400,4.000000,0.000000
1751195659.787400,4.000000,0.000000
1751195659.797400,4.000000,0.000000
1751195659.807350,4.000000,0.000000
1751195659.817350,4.000000,0.000000
1751195659.827400,4.000000,0.000000
1751195659.837350,4.000000,0.000000
1751195659.847350,4.000000,0.000000
1751195659.857400,4.000000,0.000000
1751195659.867400,4.000000,0.000000
1751195659.877400,4.000000,0.000000
1751195659.887400,4.000000,0.000000
1751195659.897400,4.000000,0.000000
1751195659.907400,4.000000,0.000000
1751195659.917650,4.000000,0.000000
1751195659.927350,4.000000,0.000000
1751195659.937400,4.000000,0.000000
1751195659.947400,4.000000,0.000000
1751195659.957400,4.000000,0.000000
1751195659.967400,4.000000,0.000000
1751195659.977400,4.000000,0.000000
1751195659.987400,4.000000,0.000000
1751195659.997400,4.000000,0.000000
1751195660.007400,4.000000,0.000000
1751195660.017400,4.000000,0.000000
1751195660.027400,4.000000,0.000000
1751195660.037350,4.000000,0.000000
1751195660.047400,4.000000,0.000000
1751195660.057400,4.000000,0.000000
1751195660.067400,4.000000,0.000000
1751195660.077400,4.000000,0.000000
1751195660.087400,4.000000,0.000000
1751195660.097400,4.000000,0.000000
1751195660.107400,4.000000,0.000000
1751195660.117450,4.000000,0.000000
1751195660.127400,4.000000,0.000000
1751195660.137400,4.000000,0.000000
1751195660.147450,4.000000,0.000000
1751195660.157400,4.000000,0.000000
1751195660.167400,4.000000,0.000000
1751195660.177350,4.000000,0.000000
1751195660.187650,4.000000,0.000000
1751195660.197400,4.000000,0.000000
1751195660.207400,4.000000,0.000000
1751195660.217400,4.000000,0.000000
1751195660.227400,4.000000,0.000000
1751195660.237400,4.000000,0.000000
1751195660.247400,4.000000,0.000000
1751195660.257400,4.000000,0.000000
1751195660.267350,4.000000,0.000000
1751195660.277400,4.000000,0.000000
1751195660.287400,4.000000,0.000000
1751195660.297400,4.000000,0.000000
1751195660.307350,4.000000,0.000000
1751195660.317400,4.000000,0.000000
1751195660.327400,4.000000,0.000000
1751195660.337350,4.000000,0.000000
1751195660.347350,4.000000,0.000000
1751195660.357400,4.000000,0.000000
1751195660.367400,4.000000,0.000000
1751195660.377400,4.000000,0.000000
1751195660.387400,4.000000,0.000000
1751195660.397400,4.000000,0.000000
1751195660.407350,4.000000,0.000000
1751195660.417400,4.000000,0.000000
1751195660.427400,4.000000,0.000000
1751195660.437350,4.000000,0.000000
1751195660.447400,4.000000,0.000000
1751195660.457350,4.000000,0.000000
1751195660.467400,4.000000,0.000000
1751195660.477400,4.000000,0.000000
1751195660.487350,4.000000,0.000000
1751195660.497400,4.000000,0.000000
1751195660.507400,4.000000,0.000000
1751195660.517350,4.000000,0.000000
1751195660.527400,4.000000,0.000000
1751195660.537400,4.000000,0.000000
1751195660.547350,4.000000,0.000000
1751195660.557350,4.000000,0.000000
1751195660.567400,4.000000,0.000000
1751195660.577350,4.000000,0.000000
1751195660.587350,4.000000,0.000000
1751195660.597400,4.000000,0.000000
1751195660.607400,4.000000,0.000000
1751195660.617350,4.000000,0.000000
1751195660.627400,4.000000,0.000000
1751195660.637350,4.000000,0.000000
1751195660.647350,4.000000,0.000000
1751195660.657350,4.000000,0.000000
1751195660.667350,4.000000,0.000000
1751195660.677400,4.000000,0.000000
1751195660.687350,4.000000,0.000000
1751195660.697350,4.000000,0.000000
1751195660.707350,4.000000,0.000000
1751195660.717350,4.000000,0.000000
1751195660.727400,4.000000,0.000000
1751195660.737350,4.000000,0.000000
1751195660.747400,4.000000,0.000000
1751195660.757350,4.000000,0.000000
1751195660.767350,4.000000,0.000000
1751195660.777350,4.000000,0.000000
1751195660.787350,4.000000,0.000000
1751195660.797350,4.000000,0.000000
1751195660.807400,4.000000,0.000000
1751195660.817350,4.000000,0.000000
1751195660.827350,4.000000,0.000000
1751195660.837400,4.000000,0.000000
1751195660.847350,4.000000,0.000000
1751195660.857350,4.000000,0.000000
1751195660.867350,4.000000,0.000000
1751195660.877400,4.000000,0.000000
1751195660.887350,4.000000,0.000000
1751195660.897350,4.000000,0.000000
1751195660.907400,4.000000,0.000000
1751195660.917400,4.000000,0.000000
1751195660.927350,4.000000,0.000000
1751195660.937400,4.000000,0.000000
1751195660.947350,4.000000,0.000000
1751195660.957350,4.000000,0.000000
1751195660.967350,4.000000,0.000000
1751195660.977400,4.000000,0.000000
1751195660.987350,4.000000,0.000000
1751195660.997350,4.000000,0.000000
1751195661.007400,4.000000,0.000000
1751195661.017450,4.000000,0.000000
1751195661.027350,4.000000,0.000000
1751195661.037300,4.000000,0.000000
1751195661.047350,4.000000,0.000000
1751195661.057350,4.000000,0.000000
1751195661.067350,4.000000,0.000000
1751195661.077400,4.000000,0.000000
1751195661.087350,4.000000,0.000000
1751195661.097350,4.000000,0.000000
1751195661.107350,4.000000,0.000000
1751195661.117350,4.000000,0.000000
1751195661.127400,4.000000,0.000000
1751195661.137350,4.000000,0.000000
1751195661.147350,4.000000,0.000000
1751195661.157350,4.000000,0.000000
1751195661.167350,4.000000,0.000000
1751195661.177400,4.000000,0.000000
1751195661.187400,4.000000,0.000000
1751195661.197350,4.000000,0.000000
1751195661.207350,4.000000,0.000000
1751195661.217350,4.000000,0.000000
1751195661.227400,4.000000,0.000000
1751195661.237350,4.000000,0.000000
1751195661.247350,4.000000,0.000000
1751195661.257400,4.000000,0.000000
1751195661.267350,4.000000,0.000000
1751195661.277350,4.000000,0.000000
1751195661.287400,4.000000,0.000000
1751195661.297350,4.000000,0.000000
1751195661.307300,4.000000,0.000000
1751195661.317400,4.000000,0.000000
1751195661.327350,4.000000,0.000000
1751195661.337350,4.000000,0.000000
1751195661.347400,4.000000,0.000000
1751195661.357350,4.000000,0.000000
1751195661.367350,4.000000,0.000000
1751195661.377350,4.000000,0.000000
1751195661.387350,4.000000,0.000000
1751195661.397350,4.000000,0.000000
1751195661.407350,4.000000,0.000000
1751195661.417350,4.000000,0.000000
1751195661.427350,4.000000,0.000000
1751195661.437400,4.000000,0.000000
1751195661.447350,4.000000,0.000000
1751195661.457350,4.000000,0.000000
1751195661.467600,4.000000,0.000000
1751195661.477350,4.000000,0.000000
1751195661.487350,4.000000,0.000000
1751195661.497600,4.000000,0.000000
1751195661.507350,4.000000,0.000000
1751195661.517350,4.000000,0.000000
1751195661.527350,4.000000,0.000000
1751195661.537350,4.000000,0.000000
1751195661.547350,4.000000,0.000000
1751195661.557350,4.000000,0.000000
1751195661.567350,4.000000,0.000000
1751195661.577400,4.000000,0.000000
1751195661.587350,4.000000,0.000000
1751195661.597350,4.000000,0.000000
1751195661.607350,4.000000,0.000000
1751195661.617350,4.000000,0.000000
1751195661.627350,4.000000,0.000000
1751195661.637350,4.000000,0.000000
1751195661.647350,4.000000,0.000000
1751195661.657350,4.000000,0.000000
1751195661.667350,4.000000,0.000000
1751195661.677550,4.000000,0.000000
1751195661.687350,4.000000,0.000000
1751195661.697350,4.000000,0.000000
1751195661.707600,4.000000,0.000000
1751195661.717400,4.000000,0.000000
1751195661.727350,4.000000,0.000000
1751195661.737550,4.000000,0.000000
1751195661.747350,4.000000,0.000000
1751195661.757350,4.000000,0.000000
1751195661.767350,4.000000,0.000000
1751195661.777350,4.000000,0.000000
1751195661.787350,4.000000,0.000000
1751195661.797350,4.000000,0.000000
1751195661.807350,4.000000,0.000000
1751195661.817350,4.000000,0.000000
1751195661.827350,4.000000,0.000000
1751195661.837300,4.000000,0.000000
1751195661.847300,4.000000,0.000000
1751195661.857300,4.000000,0.000000
1751195661.867350,4.000000,0.000000
1751195661.877400,4.000000,0.000000
1751195661.887350,4.000000,0.000000
1751195661.897300,4.000000,0.000000
1751195661.907400,4.000000,0.000000
1751195661.917350,4.000000,0.000000
1751195661.927350,4.000000,0.000000
1751195661.937400,4.000000,0.000000
1751195661.947300,4.000000,0.000000
1751195661.957300,4.000000,0.000000
1751195661.967300,4.000000,0.000000
1751195661.977350,4.000000,0.000000
1751195661.987350,4.000000,0.000000
1751195661.997300,4.000000,0.000000
1751195662.007300,4.000000,0.000000
1751195662.017350,4.000000,0.000000
1751195662.027350,4.000000,0.000000
1751195662.037300,4.000000,0.000000
1751195662.047300,4.000000,0.000000
1751195662.057350,4.000000,0.000000
1751195662.067300,4.000000,0.000000
1751195662.077350,4.000000,0.000000
1751195662.087350,4.000000,0.000000
1751195662.097300,4.000000,0.000000
1751195662.107350,4.000000,0.000000
1751195662.117600,4.000000,0.000000
1751195662.127300,4.000000,0.000000
1751195662.137300,4.000000,0.000000
1751195662.147600,4.000000,0.000000
1751195662.157300,4.000000,0.000000
1751195662.167300,4.000000,0.000000
1751195662.177350,4.000000,0.000000
1751195662.187300,4.000000,0.000000
1751195662.197300,4.000000,0.000000
1751195662.207300,4.000000,0.000000
1751195662.217350,4.000000,0.000000
1751195662.227400,4.000000,0.000000
1751195662.237300,4.000000,0.000000
1751195662.247350,4.000000,0.000000
1751195662.257350,4.000000,0.000000
1751195662.267300,4.000000,0.000000
1751195662.277350,4.000000,0.000000
1751195662.287300,4.000000,0.000000
1751195662.297350,4.000000,0.000000
1751195662.307300,4.000000,0.000000
1751195662.317350,4.000000,0.000000
1751195662.327550,4.000000,0.000000
1751195662.337350,4.000000,0.000000
1751195662.347300,4.000000,0.000000
1751195662.357550,4.000000,0.000000
1751195662.367300,4.000000,0.000000
1751195662.377350,4.000000,0.000000
1751195662.387550,4.000000,0.000000
1751195662.397300,4.000000,0.000000
1751195662.407300,4.000000,0.000000
1751195662.417350,4.000000,0.000000
1751195662.427350,4.000000,0.000000
1751195662.437300,4.000000,0.000000
1751195662.447300,4.000000,0.000000
1751195662.457300,4.000000,0.000000
1751195662.467300,4.000000,0.000000
1751195662.477350,4.000000,0.000000
1751195662.487350,4.000000,0.000000
1751195662.497350,4.000000,0.000000
1751195662.507300,4.000000,0.000000
1751195662.517300,4.000000,0.000000
1751195662.527350,4.000000,0.000000
1751195662.537300,4.000000,0.000000
1751195662.547300,4.000000,0.000000
1751195662.557300,4.000000,0.000000
1751195662.567350,4.000000,0.000000
1751195662.577350,4.000000,0.000000
1751195662.587350,4.000000,0.000000
1751195662.597350,4.000000,0.000000
1751195662.607300,4.000000,0.000000
1751195662.617300,4.000000,0.000000
1751195662.627350,4.000000,0.000000
1751195662.637350,4.000000,0.000000
1751195662.647300,4.000000,0.000000
1751195662.657300,4.000000,0.000000
1751195662.667350,4.000000,0.000000
1751195662.677300,4.000000,0.000000
1751195662.687300,4.000000,0.000000
1751195662.697350,4.000000,0.000000
1751195662.707300,4.000000,0.000000
1751195662.717300,4.000000,0.000000
1751195662.727350,4.000000,0.000000
1751195662.737300,4.000000,0.000000
1751195662.747300,4.000000,0.000000
1751195662.757300,4.000000,0.000000
1751195662.767600,4.000000,0.000000
1751195662.777300,4.000000,0.000000
1751195662.787300,4.000000,0.000000
1751195662.797600,4.000000,0.000000
1751195662.807300,4.000000,0.000000
1751195662.817300,4.000000,0.000000
1751195662.827350,4.000000,0.000000
1751195662.837300,4.000000,0.000000
1751195662.847300,4.000000,0.000000
1751195662.857300,4.000000,0.000000
1751195662.867300,4.000000,0.000000
1751195662.877300,4.000000,0.000000
1751195662.887300,4.000000,0.000000
1751195662.897300,4.000000,0.000000
1751195662.907300,4.000000,0.000000
1751195662.917300,4.000000,0.000000
1751195662.927350,4.000000,0.000000
1751195662.937300,4.000000,0.000000
1751195662.947350,4.000000,0.000000
1751195662.957300,4.000000,0.000000
1751195662.967350,4.000000,0.000000
1751195662.977300,4.000000,0.000000
1751195662.987300,4.000000,0.000000
1751195662.997350,4.000000,0.000000
1751195663.007300,4.000000,0.000000
1751195663.017350,4.000000,0.000000
1751195663.027300,4.000000,0.000000
1751195663.037300,4.000000,0.000000
1751195663.047350,4.000000,0.000000
1751195663.057300,4.000000,0.000000
1751195663.067300,4.000000,0.000000
1751195663.077300,4.000000,0.000000
1751195663.087300,4.000000,0.000000
1751195663.097300,4.000000,0.000000
1751195663.107250,4.000000,0.000000
1751195663.117300,4.000000,0.000000
1751195663.127300,4.000000,0.000000
1751195663.137300,4.000000,0.000000
1751195663.147300,4.000000,0.000000
1751195663.157300,4.000000,0.000000
1751195663.167300,4.000000,0.000000
1751195663.177600,4.000000,0.000000
1751195663.187300,4.000000,0.000000
1751195663.197300,4.000000,0.000000
1751195663.207600,4.000000,0.000000
1751195663.217300,4.000000,0.000000
1751195663.227300,4.000000,0.000000
1751195663.237600,4.000000,0.000000
1751195663.247300,4.000000,0.000000
1751195663.257300,4.000000,0.000000
1751195663.267300,4.000000,0.000000
1751195663.277350,4.000000,0.000000
1751195663.287300,4.000000,0.000000
1751195663.297300,4.000000,0.000000
1751195663.307300,4.000000,0.000000
1751195663.317300,4.000000,0.000000
1751195663.327300,4.000000,0.000000
1751195663.337300,4.000000,0.000000
1751195663.347300,4.000000,0.000000
1751195663.357250,4.000000,0.000000
1751195663.367300,4.000000,0.000000
1751195663.377300,4.000000,0.000000
1751195663.387300,4.000000,0.000000
1751195663.397300,4.000000,0.000000
1751195663.407300,4.000000,0.000000
1751195663.417550,4.000000,0.000000
1751195663.427300,4.000000,0.000000
1751195663.437300,4.000000,0.000000
1751195663.447550,4.000000,0.000000
1751195663.457300,4.000000,0.000000
1751195663.467300,4.000000,0.000000
1751195663.477300,4.000000,0.000000
1751195663.487250,4.000000,0.000000
1751195663.497300,4.000000,0.000000
1751195663.507250,4.000000,0.000000
1751195663.517300,4.000000,0.000000
1751195663.527300,4.000000,0.000000
1751195663.537300,4.000000,0.000000
1751195663.547250,4.000000,0.000000
1751195663.557300,4.000000,0.000000
1751195663.567250,4.000000,0.000000
1751195663.577350,4.000000,0.000000
1751195663.587300,4.000000,0.000000
1751195663.597300,4.000000,0.000000
1751195663.607300,4.000000,0.000000
1751195663.617350,4.000000,0.000000
1751195663.627250,4.000000,0.000000
1751195663.637300,4.000000,0.000000
1751195663.647350,4.000000,0.000000
1751195663.657300,4.000000,0.000000
1751195663.667300,4.000000,0.000000
1751195663.677350,4.000000,0.000000
1751195663.687550,4.000000,0.000000
1751195663.697250,4.000000,0.000000
1751195663.707300,4.000000,0.000000
1751195663.717300,4.000000,0.000000
1751195663.727300,4.000000,0.000000
1751195663.737250,4.000000,0.000000
1751195663.747300,4.000000,0.000000
1751195663.757250,4.000000,0.000000
1751195663.767300,4.000000,0.000000
1751195663.777300,4.000000,0.000000
1751195663.787250,4.000000,0.000000
1751195663.797250,4.000000,0.000000
1751195663.807300,4.000000,0.000000
1751195663.817300,4.000000,0.000000
1751195663.827550,4.000000,0.000000
1751195663.837300,4.000000,0.000000
1751195663.847300,4.000000,0.000000
1751195663.857550,4.000000,0.000000
1751195663.867300,4.000000,0.000000
1751195663.877250,4.000000,0.000000
1751195663.887500,4.000000,0.000000
1751195663.897250,4.000000,0.000000
1751195663.907250,4.000000,0.000000
1751195663.917300,4.000000,0.000000
1751195663.927300,4.000000,0.000000
1751195663.937300,4.000000,0.000000
1751195663.947250,4.000000,0.000000
1751195663.957300,4.000000,0.000000
1751195663.967250,4.000000,0.000000
1751195663.977350,4.000000,0.000000
1751195663.987250,4.000000,0.000000
1751195663.997300,4.000000,0.000000
1751195664.007300,4.000000,0.000000
1751195664.017300,4.000000,0.000000
1751195664.027300,4.000000,0.000000
1751195664.037300,4.000000,0.000000
1751195664.047250,4.000000,0.000000
1751195664.057300,4.000000,0.000000
1751195664.067500,4.000000,0.000000
1751195664.077300,4.000000,0.000000
1751195664.087300,4.000000,0.000000
1751195664.097550,4.000000,0.000000
1751195664.107250,4.000000,0.000000
1751195664.117300,4.000000,0.000000
1751195664.127300,4.000000,0.000000
1751195664.137300,4.000000,0.000000
1751195664.147300,4.000000,0.000000
1751195664.157300,4.000000,0.000000
1751195664.167300,4.000000,0.000000
1751195664.177300,4.000000,0.000000
1751195664.187300,4.000000,0.000000
1751195664.197300,4.000000,0.000000
1751195664.207300,4.000000,0.000000
1751195664.217250,4.000000,0.000000
1751195664.227350,4.000000,0.000000
1751195664.237300,4.000000,0.000000
1751195664.247300,4.000000,0.000000
1751195664.257300,4.000000,0.000000
1751195664.267300,4.000000,0.000000
1751195664.277300,4.000000,0.000000
1751195664.287300,4.000000,0.000000
1751195664.297300,4.000000,0.000000
1751195664.307500,4.000000,0.000000
1751195664.317300,4.000000,0.000000
1751195664.327250,4.000000,0.000000
1751195664.337250,4.000000,0.000000
