t,sensor_spring_travel_rr,sensor_spring_travel_rl,sensor_brake_temp_rr,sensor_brake_temp_rl
1751195599.756950,0.000000,0.000000,0.000000,0.000000
1751195599.806950,0.000000,0.000000,0.000000,0.000000
1751195599.856950,0.000000,0.000000,0.000000,0.000000
1751195599.906900,0.000000,0.000000,0.000000,0.000000
1751195599.956950,0.000000,0.000000,0.000000,0.000000
1751195600.006950,0.000000,0.000000,0.000000,0.000000
1751195600.056900,0.000000,0.000000,0.000000,0.000000
1751195600.106950,0.000000,0.000000,0.000000,0.000000
1751195600.156900,0.000000,0.000000,0.000000,0.000000
1751195600.206950,0.000000,0.000000,0.000000,0.000000
1751195600.256950,0.000000,0.000000,0.000000,0.000000
1751195600.306950,0.000000,0.000000,0.000000,0.000000
1751195600.356950,0.000000,0.000000,0.000000,0.000000
1751195600.406900,0.000000,0.000000,0.000000,0.000000
1751195600.456950,0.000000,0.000000,0.000000,0.000000
1751195600.506950,0.000000,0.000000,0.000000,0.000000
1751195600.556900,0.000000,0.000000,0.000000,0.000000
1751195600.606950,0.000000,0.000000,0.000000,0.000000
1751195600.656900,0.000000,0.000000,0.000000,0.000000
1751195600.706900,0.000000,0.000000,0.000000,0.000000
1751195600.756950,0.000000,0.000000,0.000000,0.000000
1751195600.806900,0.000000,0.000000,0.000000,0.000000
1751195600.856950,0.000000,0.000000,0.000000,0.000000
1751195600.906900,0.000000,0.000000,0.000000,0.000000
1751195600.956900,0.000000,0.000000,0.000000,0.000000
1751195601.006950,0.000000,0.000000,0.000000,0.000000
1751195601.056900,0.000000,0.000000,0.000000,0.000000
1751195601.106900,0.000000,0.000000,0.000000,0.000000
1751195601.156900,0.000000,0.000000,0.000000,0.000000
1751195601.206900,0.000000,0.000000,0.000000,0.000000
1751195601.256900,0.000000,0.000000,0.000000,0.000000
1751195601.306900,0.000000,0.000000,0.000000,0.000000
1751195601.356900,0.000000,0.000000,0.000000,0.000000
1751195601.406900,0.000000,0.000000,0.000000,0.000000
1751195601.456900,0.000000,0.000000,0.000000,0.000000
1751195601.506900,0.000000,0.000000,0.000000,0.000000
1751195601.556900,0.000000,0.000000,0.000000,0.000000
1751195601.606900,0.000000,0.000000,0.000000,0.000000
1751195601.656900,0.000000,0.000000,0.000000,0.000000
1751195601.706900,0.000000,0.000000,0.000000,0.000000
1751195601.756900,0.000000,0.000000,0.000000,0.000000
1751195601.806900,0.000000,0.000000,0.000000,0.000000
1751195601.856900,0.000000,0.000000,0.000000,0.000000
1751195601.906900,0.000000,0.000000,0.000000,0.000000
1751195601.956900,0.000000,0.000000,0.000000,0.000000
1751195602.006900,0.000000,0.000000,0.000000,0.000000
1751195602.056900,0.000000,0.000000,0.000000,0.000000
1751195602.106900,0.000000,0.000000,0.000000,0.000000
1751195602.156900,0.000000,0.000000,0.000000,0.000000
1751195602.206900,0.000000,0.000000,0.000000,0.000000
1751195602.256900,0.000000,0.000000,0.000000,0.000000
1751195602.306900,0.000000,0.000000,0.000000,0.000000
1751195602.356900,0.000000,0.000000,0.000000,0.000000
1751195602.406900,0.000000,0.000000,0.000000,0.000000
1751195602.456900,0.000000,0.000000,0.000000,0.000000
1751195602.506900,0.000000,0.000000,0.000000,0.000000
1751195602.556900,0.000000,0.000000,0.000000,0.000000
1751195602.606850,0.000000,0.000000,0.000000,0.000000
1751195602.656900,0.000000,0.000000,0.000000,0.000000
1751195602.706900,0.000000,0.000000,0.000000,0.000000
1751195602.756900,0.000000,0.000000,0.000000,0.000000
1751195602.806900,0.000000,0.000000,0.000000,0.000000
1751195602.856850,0.000000,0.000000,0.000000,0.000000
1751195602.906900,0.000000,0.000000,0.000000,0.000000
1751195602.956900,0.000000,0.000000,0.000000,0.000000
1751195603.006850,0.000000,0.000000,0.000000,0.000000
1751195603.056900,0.000000,0.000000,0.000000,0.000000
1751195603.106850,0.000000,0.000000,0.000000,0.000000
1751195603.156850,0.000000,0.000000,0.000000,0.000000
1751195603.206900,0.000000,0.000000,0.000000,0.000000
1751195603.256850,0.000000,0.000000,0.000000,0.000000
1751195603.306900,0.000000,0.000000,0.000000,0.000000
1751195603.356850,0.000000,0.000000,0.000000,0.000000
1751195603.406900,0.000000,0.000000,0.000000,0.000000
1751195603.456900,0.000000,0.000000,0.000000,0.000000
1751195603.506850,0.000000,0.000000,0.000000,0.000000
1751195603.556850,0.000000,0.000000,0.000000,0.000000
1751195603.606850,0.000000,0.000000,0.000000,0.000000
1751195603.656850,0.000000,0.000000,0.000000,0.000000
1751195603.706850,0.000000,0.000000,0.000000,0.000000
1751195603.756850,0.000000,0.000000,0.000000,0.000000
1751195603.806850,0.000000,0.000000,0.000000,0.000000
1751195603.856850,0.000000,0.000000,0.000000,0.000000
1751195603.906850,0.000000,0.000000,0.000000,0.000000
1751195603.956900,0.000000,0.000000,0.000000,0.000000
1751195604.006850,0.000000,0.000000,0.000000,0.000000
1751195604.056850,0.000000,0.000000,0.000000,0.000000
1751195604.106850,0.000000,0.000000,0.000000,0.000000
1751195604.156850,0.000000,0.000000,0.000000,0.000000
1751195604.206850,0.000000,0.000000,0.000000,0.000000
1751195604.256850,0.000000,0.000000,0.000000,0.000000
1751195604.306850,0.000000,0.000000,0.000000,0.000000
1751195604.356850,0.000000,0.000000,0.000000,0.000000
1751195604.406850,0.000000,0.000000,0.000000,0.000000
1751195604.456850,0.000000,0.000000,0.000000,0.000000
1751195604.506850,0.000000,0.000000,0.000000,0.000000
1751195604.556850,0.000000,0.000000,0.000000,0.000000
1751195604.606850,0.000000,0.000000,0.000000,0.000000
1751195604.656850,0.000000,0.000000,0.000000,0.000000
1751195604.706850,0.000000,0.000000,0.000000,0.000000
1751195604.756850,0.000000,0.000000,0.000000,0.000000
1751195604.806850,0.000000,0.000000,0.000000,0.000000
1751195604.856850,0.000000,0.000000,0.000000,0.000000
1751195604.906850,0.000000,0.000000,0.000000,0.000000
1751195604.956900,0.000000,0.000000,0.000000,0.000000
1751195605.006850,0.000000,0.000000,0.000000,0.000000
1751195605.056850,0.000000,0.000000,0.000000,0.000000
1751195605.106850,0.000000,0.000000,0.000000,0.000000
1751195605.156850,0.000000,0.000000,0.000000,0.000000
1751195605.206900,0.000000,0.000000,0.000000,0.000000
1751195605.256850,0.000000,0.000000,0.000000,0.000000
1751195605.306900,0.000000,0.000000,0.000000,0.000000
1751195605.356850,0.000000,0.000000,0.000000,0.000000
1751195605.406850,0.000000,0.000000,0.000000,0.000000
1751195605.456900,0.000000,0.000000,0.000000,0.000000
1751195605.506850,0.000000,0.000000,0.000000,0.000000
1751195605.556900,0.000000,0.000000,0.000000,0.000000
1751195605.606850,0.000000,0.000000,0.000000,0.000000
1751195605.656900,0.000000,0.000000,0.000000,0.000000
1751195605.706900,0.000000,0.000000,0.000000,0.000000
1751195605.756850,0.000000,0.000000,0.000000,0.000000
1751195605.856850,0.000000,0.000000,0.000000,0.000000
1751195605.906900,0.000000,0.000000,0.000000,0.000000
1751195605.956900,0.000000,0.000000,0.000000,0.000000
1751195606.006900,0.000000,0.000000,0.000000,0.000000
1751195606.056900,0.000000,0.000000,0.000000,0.000000
1751195606.106850,0.000000,0.000000,0.000000,0.000000
1751195606.156900,0.000000,0.000000,0.000000,0.000000
1751195606.206900,0.000000,0.000000,0.000000,0.000000
1751195606.257050,0.000000,0.000000,0.000000,0.000000
1751195606.306900,0.000000,0.000000,0.000000,0.000000
1751195606.356900,0.000000,0.000000,0.000000,0.000000
1751195606.406900,0.000000,0.000000,0.000000,0.000000
1751195606.456900,0.000000,0.000000,0.000000,0.000000
1751195606.506900,0.000000,0.000000,0.000000,0.000000
1751195606.556900,0.000000,0.000000,0.000000,0.000000
1751195606.606900,0.000000,0.000000,0.000000,0.000000
1751195606.656900,0.000000,0.000000,0.000000,0.000000
1751195606.707050,0.000000,0.000000,0.000000,0.000000
1751195606.756900,0.000000,0.000000,0.000000,0.000000
1751195606.806900,0.000000,0.000000,0.000000,0.000000
1751195606.856900,0.000000,0.000000,0.000000,0.000000
1751195606.906900,0.000000,0.000000,0.000000,0.000000
1751195606.956900,0.000000,0.000000,0.000000,0.000000
1751195607.006900,0.000000,0.000000,0.000000,0.000000
1751195607.056900,0.000000,0.000000,0.000000,0.000000
1751195607.106900,0.000000,0.000000,0.000000,0.000000
1751195607.157050,0.000000,0.000000,0.000000,0.000000
1751195607.206900,0.000000,0.000000,0.000000,0.000000
1751195607.256900,0.000000,0.000000,0.000000,0.000000
1751195607.306900,0.000000,0.000000,0.000000,0.000000
1751195607.356900,0.000000,0.000000,0.000000,0.000000
1751195607.406900,0.000000,0.000000,0.000000,0.000000
1751195607.456900,0.000000,0.000000,0.000000,0.000000
1751195607.506900,0.000000,0.000000,0.000000,0.000000
1751195607.556900,0.000000,0.000000,0.000000,0.000000
1751195607.607100,0.000000,0.000000,0.000000,0.000000
1751195607.656900,0.000000,0.000000,0.000000,0.000000
1751195607.706900,0.000000,0.000000,0.000000,0.000000
1751195607.756950,0.000000,0.000000,0.000000,0.000000
1751195607.806900,0.000000,0.000000,0.000000,0.000000
1751195607.856950,0.000000,0.000000,0.000000,0.000000
1751195607.906900,0.000000,0.000000,0.000000,0.000000
1751195607.956900,0.000000,0.000000,0.000000,0.000000
1751195608.006950,0.000000,0.000000,0.000000,0.000000
1751195608.057000,0.000000,0.000000,0.000000,0.000000
1751195608.106950,0.000000,0.000000,0.000000,0.000000
1751195608.156900,0.000000,0.000000,0.000000,0.000000
1751195608.206950,0.000000,0.000000,0.000000,0.000000
1751195608.256950,0.000000,0.000000,0.000000,0.000000
1751195608.306900,0.000000,0.000000,0.000000,0.000000
1751195608.356950,0.000000,0.000000,0.000000,0.000000
1751195608.406900,0.000000,0.000000,0.000000,0.000000
1751195608.456950,0.000000,0.000000,0.000000,0.000000
1751195608.507000,0.000000,0.000000,0.000000,0.000000
1751195608.556900,0.000000,0.000000,0.000000,0.000000
1751195608.606950,0.000000,0.000000,0.000000,0.000000
1751195608.656900,0.000000,0.000000,0.000000,0.000000
1751195608.706950,0.000000,0.000000,0.000000,0.000000
1751195608.756950,0.000000,0.000000,0.000000,0.000000
1751195608.806950,0.000000,0.000000,0.000000,0.000000
1751195608.856950,0.000000,0.000000,0.000000,0.000000
1751195608.906950,0.000000,0.000000,0.000000,0.000000
1751195608.957000,0.000000,0.000000,0.000000,0.000000
1751195609.006950,0.000000,0.000000,0.000000,0.000000
1751195609.056950,0.000000,0.000000,0.000000,0.000000
1751195609.106950,0.000000,0.000000,0.000000,0.000000
1751195609.156950,0.000000,0.000000,0.000000,0.000000
1751195609.206950,0.000000,0.000000,0.000000,0.000000
1751195609.256950,0.000000,0.000000,0.000000,0.000000
1751195609.306950,0.000000,0.000000,0.000000,0.000000
1751195609.356950,0.000000,0.000000,0.000000,0.000000
1751195609.407000,0.000000,0.000000,0.000000,0.000000
1751195609.456950,0.000000,0.000000,0.000000,0.000000
1751195609.506950,0.000000,0.000000,0.000000,0.000000
1751195609.556950,0.000000,0.000000,0.000000,0.000000
1751195609.606950,0.000000,0.000000,0.000000,0.000000
1751195609.656950,0.000000,0.000000,0.000000,0.000000
1751195609.706950,0.000000,0.000000,0.000000,0.000000
1751195609.756950,0.000000,0.000000,0.000000,0.000000
1751195609.806950,0.000000,0.000000,0.000000,0.000000
1751195609.856950,0.000000,0.000000,0.000000,0.000000
1751195609.906950,0.000000,0.000000,0.000000,0.000000
1751195609.956950,0.000000,0.000000,0.000000,0.000000
1751195610.006950,0.000000,0.000000,0.000000,0.000000
1751195610.057000,0.000000,0.000000,0.000000,0.000000
1751195610.106950,0.000000,0.000000,0.000000,0.000000
1751195610.156950,0.000000,0.000000,0.000000,0.000000
1751195610.206950,0.000000,0.000000,0.000000,0.000000
1751195610.257000,0.000000,0.000000,0.000000,0.000000
1751195610.307000,0.000000,0.000000,0.000000,0.000000
1751195610.356950,0.000000,0.000000,0.000000,0.000000
1751195610.406950,0.000000,0.000000,0.000000,0.000000
1751195610.456950,0.000000,0.000000,0.000000,0.000000
1751195610.506950,0.000000,0.000000,0.000000,0.000000
1751195610.557000,0.000000,0.000000,0.000000,0.000000
1751195610.606950,0.000000,0.000000,0.000000,0.000000
1751195610.657000,0.000000,0.000000,0.000000,0.000000
1751195610.706950,0.000000,0.000000,0.000000,0.000000
1751195610.757000,0.000000,0.000000,0.000000,0.000000
1751195610.807000,0.000000,0.000000,0.000000,0.000000
1751195610.856950,0.000000,0.000000,0.000000,0.000000
1751195610.907000,0.000000,0.000000,0.000000,0.000000
1751195610.956950,0.000000,0.000000,0.000000,0.000000
1751195611.007000,0.000000,0.000000,0.000000,0.000000
1751195611.057000,0.000000,0.000000,0.000000,0.000000
1751195611.106950,0.000000,0.000000,0.000000,0.000000
1751195611.157000,0.000000,0.000000,0.000000,0.000000
1751195611.206950,0.000000,0.000000,0.000000,0.000000
1751195611.257000,0.000000,0.000000,0.000000,0.000000
1751195611.307000,0.000000,0.000000,0.000000,0.000000
1751195611.357000,0.000000,0.000000,0.000000,0.000000
1751195611.407000,0.000000,0.000000,0.000000,0.000000
1751195611.456950,0.000000,0.000000,0.000000,0.000000
1751195611.507000,0.000000,0.000000,0.000000,0.000000
1751195611.557000,0.000000,0.000000,0.000000,0.000000
1751195611.607000,0.000000,0.000000,0.000000,0.000000
1751195611.657000,0.000000,0.000000,0.000000,0.000000
1751195611.707000,0.000000,0.000000,0.000000,0.000000
1751195611.757000,0.000000,0.000000,0.000000,0.000000
1751195611.807000,0.000000,0.000000,0.000000,0.000000
1751195611.857000,0.000000,0.000000,0.000000,0.000000
1751195611.907000,0.000000,0.000000,0.000000,0.000000
1751195611.957000,0.000000,0.000000,0.000000,0.000000
1751195612.007000,0.000000,0.000000,0.000000,0.000000
1751195612.057000,0.000000,0.000000,0.000000,0.000000
1751195612.107000,0.000000,0.000000,0.000000,0.000000
1751195612.157000,0.000000,0.000000,0.000000,0.000000
1751195612.207000,0.000000,0.000000,0.000000,0.000000
1751195612.257000,0.000000,0.000000,0.000000,0.000000
1751195612.307000,0.000000,0.000000,0.000000,0.000000
1751195612.357000,0.000000,0.000000,0.000000,0.000000
1751195612.407000,0.000000,0.000000,0.000000,0.000000
1751195612.457000,0.000000,0.000000,0.000000,0.000000
1751195612.507000,0.000000,0.000000,0.000000,0.000000
1751195612.557000,0.000000,0.000000,0.000000,0.000000
1751195612.607000,0.000000,0.000000,0.000000,0.000000
1751195612.657000,0.000000,0.000000,0.000000,0.000000
1751195612.707000,0.000000,0.000000,0.000000,0.000000
1751195612.757000,0.000000,0.000000,0.000000,0.000000
1751195612.807000,0.000000,0.000000,0.000000,0.000000
1751195612.857050,0.000000,0.000000,0.000000,0.000000
1751195612.907000,0.000000,0.000000,0.000000,0.000000
1751195612.957000,0.000000,0.000000,0.000000,0.000000
1751195613.007000,0.000000,0.000000,0.000000,0.000000
1751195613.057000,0.000000,0.000000,0.000000,0.000000
1751195613.107050,0.000000,0.000000,0.000000,0.000000
1751195613.157000,0.000000,0.000000,0.000000,0.000000
1751195613.207050,0.000000,0.000000,0.000000,0.000000
1751195613.257000,0.000000,0.000000,0.000000,0.000000
1751195613.307000,0.000000,0.000000,0.000000,0.000000
1751195613.357050,0.000000,0.000000,0.000000,0.000000
1751195613.407000,0.000000,0.000000,0.000000,0.000000
1751195613.457050,0.000000,0.000000,0.000000,0.000000
1751195613.507000,0.000000,0.000000,0.000000,0.000000
1751195613.557050,0.000000,0.000000,0.000000,0.000000
1751195613.607050,0.000000,0.000000,0.000000,0.000000
1751195613.657000,0.000000,0.000000,0.000000,0.000000
1751195613.707050,0.000000,0.000000,0.000000,0.000000
1751195613.757000,0.000000,0.000000,0.000000,0.000000
1751195613.807050,0.000000,0.000000,0.000000,0.000000
1751195613.857050,0.000000,0.000000,0.000000,0.000000
1751195613.907050,0.000000,0.000000,0.000000,0.000000
1751195613.957050,0.000000,0.000000,0.000000,0.000000
1751195614.007000,0.000000,0.000000,0.000000,0.000000
1751195614.057050,0.000000,0.000000,0.000000,0.000000
1751195614.107050,0.000000,0.000000,0.000000,0.000000
1751195614.157050,0.000000,0.000000,0.000000,0.000000
1751195614.207050,0.000000,0.000000,0.000000,0.000000
1751195614.257050,0.000000,0.000000,0.000000,0.000000
1751195614.307050,0.000000,0.000000,0.000000,0.000000
1751195614.357050,0.000000,0.000000,0.000000,0.000000
1751195614.407050,0.000000,0.000000,0.000000,0.000000
1751195614.457050,0.000000,0.000000,0.000000,0.000000
1751195614.507050,0.000000,0.000000,0.000000,0.000000
1751195614.557050,0.000000,0.000000,0.000000,0.000000
1751195614.607050,0.000000,0.000000,0.000000,0.000000
1751195614.657050,0.000000,0.000000,0.000000,0.000000
1751195614.707050,0.000000,0.000000,0.000000,0.000000
1751195614.757050,0.000000,0.000000,0.000000,0.000000
1751195614.807050,0.000000,0.000000,0.000000,0.000000
1751195614.857050,0.000000,0.000000,0.000000,0.000000
1751195614.907050,0.000000,0.000000,0.000000,0.000000
1751195614.957050,0.000000,0.000000,0.000000,0.000000
1751195615.007050,0.000000,0.000000,0.000000,0.000000
1751195615.057050,0.000000,0.000000,0.000000,0.000000
1751195615.107050,0.000000,0.000000,0.000000,0.000000
1751195615.157050,0.000000,0.000000,0.000000,0.000000
1751195615.207050,0.000000,0.000000,0.000000,0.000000
1751195615.257050,0.000000,0.000000,0.000000,0.000000
1751195615.307050,0.000000,0.000000,0.000000,0.000000
1751195615.357050,0.000000,0.000000,0.000000,0.000000
1751195615.407050,0.000000,0.000000,0.000000,0.000000
1751195615.457050,0.000000,0.000000,0.000000,0.000000
1751195615.507050,0.000000,0.000000,0.000000,0.000000
1751195615.557050,0.000000,0.000000,0.000000,0.000000
1751195615.607050,0.000000,0.000000,0.000000,0.000000
1751195615.657050,0.000000,0.000000,0.000000,0.000000
1751195615.707050,0.000000,0.000000,0.000000,0.000000
1751195615.757100,0.000000,0.000000,0.000000,0.000000
1751195615.807050,0.000000,0.000000,0.000000,0.000000
1751195615.857100,0.000000,0.000000,0.000000,0.000000
1751195615.907050,0.000000,0.000000,0.000000,0.000000
1751195615.957050,0.000000,0.000000,0.000000,0.000000
1751195616.007100,0.000000,0.000000,0.000000,0.000000
1751195616.057050,0.000000,0.000000,0.000000,0.000000
1751195616.107050,0.000000,0.000000,0.000000,0.000000
1751195616.157050,0.000000,0.000000,0.000000,0.000000
1751195616.207050,0.000000,0.000000,0.000000,0.000000
1751195616.257100,0.000000,0.000000,0.000000,0.000000
1751195616.307050,0.000000,0.000000,0.000000,0.000000
1751195616.357100,0.000000,0.000000,0.000000,0.000000
1751195616.407050,0.000000,0.000000,0.000000,0.000000
1751195616.457100,0.000000,0.000000,0.000000,0.000000
1751195616.507100,0.000000,0.000000,0.000000,0.000000
1751195616.557050,0.000000,0.000000,0.000000,0.000000
1751195616.607100,0.000000,0.000000,0.000000,0.000000
1751195616.657050,0.000000,0.000000,0.000000,0.000000
1751195616.707100,0.000000,0.000000,0.000000,0.000000
1751195616.757100,0.000000,0.000000,0.000000,0.000000
1751195616.807100,0.000000,0.000000,0.000000,0.000000
1751195616.857100,0.000000,0.000000,0.000000,0.000000
1751195616.907100,0.000000,0.000000,0.000000,0.000000
1751195616.957100,0.000000,0.000000,0.000000,0.000000
1751195617.007100,0.000000,0.000000,0.000000,0.000000
1751195617.057100,0.000000,0.000000,0.000000,0.000000
1751195617.107100,0.000000,0.000000,0.000000,0.000000
1751195617.157100,0.000000,0.000000,0.000000,0.000000
1751195617.207100,0.000000,0.000000,0.000000,0.000000
1751195617.257100,0.000000,0.000000,0.000000,0.000000
1751195617.307100,0.000000,0.000000,0.000000,0.000000
1751195617.357100,0.000000,0.000000,0.000000,0.000000
1751195617.407100,0.000000,0.000000,0.000000,0.000000
1751195617.457100,0.000000,0.000000,0.000000,0.000000
1751195617.507100,0.000000,0.000000,0.000000,0.000000
1751195617.557100,0.000000,0.000000,0.000000,0.000000
1751195617.607100,0.000000,0.000000,0.000000,0.000000
1751195617.657100,0.000000,0.000000,0.000000,0.000000
1751195617.707100,0.000000,0.000000,0.000000,0.000000
1751195617.757100,0.000000,0.000000,0.000000,0.000000
1751195617.807100,0.000000,0.000000,0.000000,0.000000
1751195617.857100,0.000000,0.000000,0.000000,0.000000
1751195617.907100,0.000000,0.000000,0.000000,0.000000
1751195617.957100,0.000000,0.000000,0.000000,0.000000
1751195618.007100,0.000000,0.000000,0.000000,0.000000
1751195618.057150,0.000000,0.000000,0.000000,0.000000
1751195618.107100,0.000000,0.000000,0.000000,0.000000
1751195618.157100,0.000000,0.000000,0.000000,0.000000
1751195618.207100,0.000000,0.000000,0.000000,0.000000
1751195618.257100,0.000000,0.000000,0.000000,0.000000
1751195618.307100,0.000000,0.000000,0.000000,0.000000
1751195618.357100,0.000000,0.000000,0.000000,0.000000
1751195618.407100,0.000000,0.000000,0.000000,0.000000
1751195618.457100,0.000000,0.000000,0.000000,0.000000
1751195618.507100,0.000000,0.000000,0.000000,0.000000
1751195618.557150,0.000000,0.000000,0.000000,0.000000
1751195618.607100,0.000000,0.000000,0.000000,0.000000
1751195618.657100,0.000000,0.000000,0.000000,0.000000
1751195618.707100,0.000000,0.000000,0.000000,0.000000
1751195618.757100,0.000000,0.000000,0.000000,0.000000
1751195618.807150,0.000000,0.000000,0.000000,0.000000
1751195618.857100,0.000000,0.000000,0.000000,0.000000
1751195618.907150,0.000000,0.000000,0.000000,0.000000
1751195618.957100,0.000000,0.000000,0.000000,0.000000
1751195619.007150,0.000000,0.000000,0.000000,0.000000
1751195619.057150,0.000000,0.000000,0.000000,0.000000
1751195619.107150,0.000000,0.000000,0.000000,0.000000
1751195619.157150,0.000000,0.000000,0.000000,0.000000
1751195619.207100,0.000000,0.000000,0.000000,0.000000
1751195619.257150,0.000000,0.000000,0.000000,0.000000
1751195619.307150,0.000000,0.000000,0.000000,0.000000
1751195619.357150,0.000000,0.000000,0.000000,0.000000
1751195619.407150,0.000000,0.000000,0.000000,0.000000
1751195619.457150,0.000000,0.000000,0.000000,0.000000
1751195619.507150,0.000000,0.000000,0.000000,0.000000
1751195619.557150,0.000000,0.000000,0.000000,0.000000
1751195619.607150,0.000000,0.000000,0.000000,0.000000
1751195619.657150,0.000000,0.000000,0.000000,0.000000
1751195619.707100,0.000000,0.000000,0.000000,0.000000
1751195619.757150,0.000000,0.000000,0.000000,0.000000
1751195619.807150,0.000000,0.000000,0.000000,0.000000
1751195619.857150,0.000000,0.000000,0.000000,0.000000
1751195619.907150,0.000000,0.000000,0.000000,0.000000
1751195619.957150,0.000000,0.000000,0.000000,0.000000
1751195620.007150,0.000000,0.000000,0.000000,0.000000
1751195620.057150,0.000000,0.000000,0.000000,0.000000
1751195620.107150,0.000000,0.000000,0.000000,0.000000
1751195620.157150,0.000000,0.000000,0.000000,0.000000
1751195620.207150,0.000000,0.000000,0.000000,0.000000
1751195620.257150,0.000000,0.000000,0.000000,0.000000
1751195620.307150,0.000000,0.000000,0.000000,0.000000
1751195620.357150,0.000000,0.000000,0.000000,0.000000
1751195620.407150,0.000000,0.000000,0.000000,0.000000
1751195620.457150,0.000000,0.000000,0.000000,0.000000
1751195620.507150,0.000000,0.000000,0.000000,0.000000
1751195620.557150,0.000000,0.000000,0.000000,0.000000
1751195620.607150,0.000000,0.000000,0.000000,0.000000
1751195620.657150,0.000000,0.000000,0.000000,0.000000
1751195620.707150,0.000000,0.000000,0.000000,0.000000
1751195620.757150,0.000000,0.000000,0.000000,0.000000
1751195620.807150,0.000000,0.000000,0.000000,0.000000
1751195620.857150,0.000000,0.000000,0.000000,0.000000
1751195620.907150,0.000000,0.000000,0.000000,0.000000
1751195620.957150,0.000000,0.000000,0.000000,0.000000
1751195621.007150,0.000000,0.000000,0.000000,0.000000
1751195621.057150,0.000000,0.000000,0.000000,0.000000
1751195621.107200,0.000000,0.000000,0.000000,0.000000
1751195621.157150,0.000000,0.000000,0.000000,0.000000
1751195621.207150,0.000000,0.000000,0.000000,0.000000
1751195621.257150,0.000000,0.000000,0.000000,0.000000
1751195621.307150,0.000000,0.000000,0.000000,0.000000
1751195621.357200,0.000000,0.000000,0.000000,0.000000
1751195621.407150,0.000000,0.000000,0.000000,0.000000
1751195621.457200,0.000000,0.000000,0.000000,0.000000
1751195621.507150,0.000000,0.000000,0.000000,0.000000
1751195621.557200,0.000000,0.000000,0.000000,0.000000
1751195621.607200,0.000000,0.000000,0.000000,0.000000
1751195621.657150,0.000000,0.000000,0.000000,0.000000
1751195621.707200,0.000000,0.000000,0.000000,0.000000
1751195621.757150,0.000000,0.000000,0.000000,0.000000
1751195621.807200,0.000000,0.000000,0.000000,0.000000
1751195621.857200,0.000000,0.000000,0.000000,0.000000
1751195621.907200,0.000000,0.000000,0.000000,0.000000
1751195621.957200,0.000000,0.000000,0.000000,0.000000
1751195622.007150,0.000000,0.000000,0.000000,0.000000
1751195622.057200,0.000000,0.000000,0.000000,0.000000
1751195622.107200,0.000000,0.000000,0.000000,0.000000
1751195622.157200,0.000000,0.000000,0.000000,0.000000
1751195622.207200,0.000000,0.000000,0.000000,0.000000
1751195622.257200,0.000000,0.000000,0.000000,0.000000
1751195622.307200,0.000000,0.000000,0.000000,0.000000
1751195622.357200,0.000000,0.000000,0.000000,0.000000
1751195622.407200,0.000000,0.000000,0.000000,0.000000
1751195622.457200,0.000000,0.000000,0.000000,0.000000
1751195622.507200,0.000000,0.000000,0.000000,0.000000
1751195622.557200,0.000000,0.000000,0.000000,0.000000
1751195622.607200,0.000000,0.000000,0.000000,0.000000
1751195622.657200,0.000000,0.000000,0.000000,0.000000
1751195622.707200,0.000000,0.000000,0.000000,0.000000
1751195622.757200,0.000000,0.000000,0.000000,0.000000
1751195622.807200,0.000000,0.000000,0.000000,0.000000
1751195622.857200,0.000000,0.000000,0.000000,0.000000
1751195622.907200,0.000000,0.000000,0.000000,0.000000
1751195622.957200,0.000000,0.000000,0.000000,0.000000
1751195623.007200,0.000000,0.000000,0.000000,0.000000
1751195623.057200,0.000000,0.000000,0.000000,0.000000
1751195623.107200,0.000000,0.000000,0.000000,0.000000
1751195623.157200,0.000000,0.000000,0.000000,0.000000
1751195623.207200,0.000000,0.000000,0.000000,0.000000
1751195623.257200,0.000000,0.000000,0.000000,0.000000
1751195623.307200,0.000000,0.000000,0.000000,0.000000
1751195623.357200,0.000000,0.000000,0.000000,0.000000
1751195623.407250,0.000000,0.000000,0.000000,0.000000
1751195623.457200,0.000000,0.000000,0.000000,0.000000
1751195623.507200,0.000000,0.000000,0.000000,0.000000
1751195623.557200,0.000000,0.000000,0.000000,0.000000
1751195623.607200,0.000000,0.000000,0.000000,0.000000
1751195623.657250,0.000000,0.000000,0.000000,0.000000
1751195623.707200,0.000000,0.000000,0.000000,0.000000
1751195623.757200,0.000000,0.000000,0.000000,0.000000
1751195623.807200,0.000000,0.000000,0.000000,0.000000
1751195623.857200,0.000000,0.000000,0.000000,0.000000
1751195623.907250,0.000000,0.000000,0.000000,0.000000
1751195623.957200,0.000000,0.000000,0.000000,0.000000
1751195624.007250,0.000000,0.000000,0.000000,0.000000
1751195624.057200,0.000000,0.000000,0.000000,0.000000
1751195624.107250,0.000000,0.000000,0.000000,0.000000
1751195624.157250,0.000000,0.000000,0.000000,0.000000
1751195624.207200,0.000000,0.000000,0.000000,0.000000
1751195624.257250,0.000000,0.000000,0.000000,0.000000
1751195624.307200,0.000000,0.000000,0.000000,0.000000
1751195624.357250,0.000000,0.000000,0.000000,0.000000
1751195624.407250,0.000000,0.000000,0.000000,0.000000
1751195624.457250,0.000000,0.000000,0.000000,0.000000
1751195624.507250,0.000000,0.000000,0.000000,0.000000
1751195624.557200,0.000000,0.000000,0.000000,0.000000
1751195624.607250,0.000000,0.000000,0.000000,0.000000
1751195624.657250,0.000000,0.000000,0.000000,0.000000
