t,PDU_error_channels,PDU_12V_voltage,PDU_24V_voltage,PDU_5V_active,PDU_12V_active,pdu_active_channels
1751195580.252300,0.000000,11.900000,25.400000,-1.000000,-1.000000,1967.000000
1751195580.302300,0.000000,11.900000,25.400000,-1.000000,-1.000000,1967.000000
1751195580.402550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1967.000000
1751195580.452300,0.000000,11.900000,25.350000,-1.000000,-1.000000,1967.000000
1751195580.502300,0.000000,11.900000,25.400000,-1.000000,-1.000000,1967.000000
1751195580.552300,0.000000,11.900000,25.400000,-1.000000,-1.000000,1967.000000
1751195580.602550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1967.000000
1751195580.652550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1967.000000
1751195580.702550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1967.000000
1751195580.752300,0.000000,11.900000,25.450000,-1.000000,-1.000000,1967.000000
1751195580.802300,0.000000,11.900000,25.400000,-1.000000,-1.000000,1967.000000
1751195580.852550,0.000000,11.900000,25.450000,-1.000000,-1.000000,1967.000000
1751195580.902550,0.000000,11.900000,25.350000,-1.000000,-1.000000,1967.000000
1751195580.952550,0.000000,11.900000,25.450000,-1.000000,-1.000000,1967.000000
1751195581.002550,0.000000,11.900000,25.350000,-1.000000,-1.000000,1967.000000
1751195581.052300,0.000000,11.900000,25.400000,-1.000000,-1.000000,1967.000000
1751195581.102550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1967.000000
1751195581.152550,0.000000,11.900000,25.450000,-1.000000,-1.000000,1967.000000
1751195581.202550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1967.000000
1751195581.252300,0.000000,11.900000,25.450000,-1.000000,-1.000000,1967.000000
1751195581.302550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1967.000000
1751195581.352550,0.000000,11.900000,25.450000,-1.000000,-1.000000,1967.000000
1751195581.402550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1967.000000
1751195581.452300,0.000000,11.900000,25.450000,-1.000000,-1.000000,1967.000000
1751195581.502550,0.000000,11.900000,25.350000,-1.000000,-1.000000,1967.000000
1751195581.552550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1967.000000
1751195581.602550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195581.652550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195581.752550,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195581.802500,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195581.852550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195581.902550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195581.952550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195582.002550,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195582.052500,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195582.102550,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195582.152550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195582.202500,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195582.252550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195582.302500,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195582.402550,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195582.452500,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195582.502550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195582.552500,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195582.602500,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195582.652550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195582.702500,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195582.752550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195582.852500,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195582.902550,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195582.952500,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195583.002550,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195583.052500,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195583.102500,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195583.152550,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195583.202500,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195583.302500,0.000000,11.900000,25.500000,-1.000000,-1.000000,1966.000000
1751195583.352500,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195583.402550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195583.452500,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195583.502500,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195583.552500,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195583.602500,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195583.652550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195583.752500,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195583.802500,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195583.852500,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195583.902550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195583.952500,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195584.002500,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195584.052500,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195584.102500,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195584.202500,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195584.252500,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195584.302500,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195584.352500,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195584.402500,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195584.452500,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195584.502500,0.000000,11.900000,25.500000,-1.000000,-1.000000,1966.000000
1751195584.552500,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195584.652500,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195584.702500,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195584.752500,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195584.802500,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195584.852500,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195584.902500,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195584.952500,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195585.002500,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195585.102500,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195585.152500,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195585.202500,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195585.252500,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195585.302500,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195585.352500,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195585.402500,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195585.452500,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195585.552500,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195585.602500,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195585.652500,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195585.702500,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195585.752500,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195585.802500,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195585.852500,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195585.902500,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195586.002500,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195586.052500,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195586.102500,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195586.152500,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195586.202500,0.000000,11.900000,25.500000,-1.000000,-1.000000,1966.000000
1751195586.252500,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195586.302500,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195586.352500,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195586.402450,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195586.452500,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195586.502500,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195586.552500,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195586.602500,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195586.652500,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195586.702500,0.000000,11.900000,25.500000,-1.000000,-1.000000,1966.000000
1751195586.752500,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195586.802500,0.000000,11.900000,25.500000,-1.000000,-1.000000,1966.000000
1751195586.902500,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195586.952500,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195587.002450,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195587.052500,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195587.102500,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195587.152450,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195587.202500,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195587.252450,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195587.352500,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195587.402450,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195587.452500,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195587.502450,0.000000,11.900000,25.500000,-1.000000,-1.000000,1966.000000
1751195587.552500,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195587.602500,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195587.652450,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195587.702500,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195587.752450,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195587.802500,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195587.852500,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195587.902450,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195587.952500,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195588.002450,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195588.052450,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195588.102500,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195588.152450,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195588.202650,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195588.252450,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195588.302450,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195588.352500,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195588.402450,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195588.452600,0.000000,11.900000,25.500000,-1.000000,-1.000000,1966.000000
1751195588.502450,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195588.552600,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195588.602500,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195588.652700,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195588.702500,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195588.752450,0.000000,11.900000,25.500000,-1.000000,-1.000000,1966.000000
1751195588.802600,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195588.852500,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195588.902450,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195588.952600,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195589.002450,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195589.052600,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195589.102650,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195589.152600,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195589.202450,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195589.252600,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195589.302450,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195589.352550,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195589.402450,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195589.452600,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195589.502450,0.000000,11.900000,25.300000,-1.000000,-1.000000,1966.000000
1751195589.552650,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195589.602550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195589.652600,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195589.702600,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195589.752550,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195589.802600,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195589.852450,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195589.902600,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195589.952600,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195590.002650,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195590.052600,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195590.102550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195590.152550,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195590.202600,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195590.252550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195590.302600,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195590.352550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195590.402550,0.000000,11.900000,25.500000,-1.000000,-1.000000,1966.000000
1751195590.452650,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195590.502550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195590.552600,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195590.602550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195590.652550,0.000000,11.900000,25.500000,-1.000000,-1.000000,1966.000000
1751195590.702600,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195590.752550,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195590.802550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195590.852550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195590.902650,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195590.952600,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195591.002550,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195591.052550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195591.102550,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195591.152550,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195591.202600,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195591.252550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195591.302550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195591.352650,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195591.402550,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195591.452550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195591.502550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195591.552550,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195591.602550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195591.652550,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195591.702550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195591.752550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195591.802600,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195591.852550,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195591.902550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195591.952550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195592.002550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195592.052550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195592.102550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195592.152550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195592.202550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195592.252600,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195592.302550,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195592.352550,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195592.402550,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195592.452550,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195592.502550,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195592.552550,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195592.602550,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195592.652600,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195592.702600,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195592.752550,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195592.802550,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195592.852550,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195592.902550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195592.952600,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195593.002550,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195593.052550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195593.102550,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195593.152700,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195593.202550,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195593.252550,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195593.302550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195593.352550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195593.402550,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195593.452600,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195593.502550,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195593.552600,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195593.602550,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195593.652600,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195593.702550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195593.752550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195593.802550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195593.852550,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195593.902550,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195593.952600,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195594.002550,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195594.052650,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195594.102550,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195594.152600,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195594.202550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195594.252550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195594.302600,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195594.352550,0.000000,11.900000,25.500000,-1.000000,-1.000000,1966.000000
1751195594.402550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195594.452600,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195594.502700,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195594.552600,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195594.602550,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195594.652600,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195594.702550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195594.752600,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195594.802550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195594.852600,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195594.902550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195594.952650,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195595.002550,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195595.052600,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195595.102550,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195595.152600,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195595.202650,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195595.252600,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195595.302550,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195595.352600,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195595.402600,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195595.452600,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195595.502600,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195595.552600,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195595.602650,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195595.652600,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195595.702650,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195595.752600,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195595.802650,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195595.852600,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195595.902600,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195595.952600,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195596.002600,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195596.052600,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195596.102650,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195596.152600,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195596.202650,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195596.252600,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195596.302650,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195596.352600,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195596.402650,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195596.452600,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195596.502600,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195596.552600,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195596.602650,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195596.652600,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195596.702650,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195596.752600,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195596.802650,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195596.852650,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195596.902650,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195596.952600,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195597.002650,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195597.052600,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195597.102650,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195597.152600,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195597.202650,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195597.252600,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195597.302650,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195597.352650,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195597.402700,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195597.452650,0.000000,11.900000,25.500000,-1.000000,-1.000000,1966.000000
1751195597.502650,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195597.552650,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195597.602650,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195597.652600,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
1751195597.702650,0.000000,11.900000,25.500000,-1.000000,-1.000000,1966.000000
1751195597.752600,0.000000,11.900000,25.350000,-1.000000,-1.000000,1966.000000
1751195597.802650,0.000000,11.900000,25.450000,-1.000000,-1.000000,1966.000000
1751195597.852650,0.000000,11.900000,25.400000,-1.000000,-1.000000,1966.000000
