t,Cell_Voltage_072,Cell_Voltage_071,Cell_Voltage_070,Cell_Voltage_069,Cell_Voltage_068,Cell_Voltage_067,Cell_Voltage_066,Cell_Voltage_065
1751195525.274400,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195525.326900,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195525.368100,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195525.420650,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195525.473100,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195525.525650,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195525.566900,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195525.619350,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195525.671700,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195525.724250,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195525.776800,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195525.818050,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195525.870600,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195525.923050,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195525.975650,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195526.016950,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195526.069400,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195526.121800,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195526.174350,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195526.226900,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195526.268100,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195526.320650,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195526.373050,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195526.425550,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195526.466850,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195526.519350,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195526.571700,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195526.624250,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195526.676800,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195526.718000,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195526.770550,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195526.823050,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195526.875650,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195526.916950,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195526.969400,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195527.021750,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195527.074350,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195527.126900,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195527.168100,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195527.220650,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195527.273050,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195527.325600,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
