t,Daughter_1_T_8,Daughter_1_T_7,Daughter_1_T_6,Daughter_1_T_5,Daughter_1_T_4,Daughter_1_T_3,Daughter_1_T_2,Daughter_1_T_1
1751195522.724250,30.500000,30.000000,30.500000,31.000000,30.000000,30.000000,30.000000,36.000000
1751195522.776750,30.500000,30.000000,30.500000,31.000000,30.000000,30.000000,30.000000,36.000000
1751195522.829300,30.500000,30.000000,30.500000,31.000000,30.000000,30.000000,30.000000,36.000000
1751195522.870550,30.500000,30.000000,30.500000,31.000000,30.000000,30.000000,30.000000,36.000000
1751195522.922950,30.500000,30.000000,30.500000,31.000000,30.000000,30.000000,30.000000,36.000000
1751195522.975450,30.500000,30.000000,30.500000,31.000000,30.000000,30.000000,30.000000,36.000000
1751195523.028000,30.500000,30.000000,30.500000,31.000000,30.000000,30.000000,30.000000,36.000000
1751195523.080550,30.500000,30.000000,30.500000,31.000000,30.000000,30.000000,30.000000,36.000000
1751195523.121750,30.500000,30.000000,30.500000,31.000000,30.000000,30.000000,30.000000,36.000000
1751195523.174200,30.500000,30.000000,30.500000,31.000000,30.000000,30.000000,30.000000,36.000000
1751195523.226800,30.500000,30.000000,30.500000,31.000000,30.000000,30.000000,30.000000,36.000000
1751195523.279350,30.500000,30.000000,30.500000,31.000000,30.000000,30.000000,30.000000,36.000000
1751195523.320650,30.500000,30.000000,30.500000,31.000000,30.000000,30.000000,30.000000,36.000000
1751195523.373000,30.500000,30.000000,30.500000,31.000000,30.500000,30.500000,30.000000,36.000000
1751195523.425500,30.500000,30.000000,30.500000,31.000000,30.000000,30.000000,30.000000,36.000000
1751195523.478050,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195523.530600,30.500000,30.000000,30.500000,31.000000,30.000000,30.000000,30.000000,36.000000
1751195523.571800,30.500000,30.000000,30.500000,31.000000,30.500000,30.000000,30.000000,36.000000
1751195523.624300,30.500000,30.000000,30.500000,31.000000,30.500000,30.500000,30.000000,36.000000
1751195523.676900,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195523.729450,30.500000,30.000000,30.500000,31.000000,30.000000,30.000000,30.000000,36.000000
1751195523.770700,30.500000,30.000000,30.500000,31.000000,30.000000,30.000000,30.000000,36.000000
1751195523.823100,30.500000,30.000000,30.500000,31.000000,30.000000,30.000000,30.000000,36.000000
1751195523.875550,30.500000,30.000000,30.500000,31.000000,30.000000,30.000000,30.000000,36.000000
1751195523.928100,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195523.980700,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195524.021900,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195524.074350,30.500000,30.000000,30.500000,31.000000,30.000000,30.000000,30.000000,36.000000
1751195524.126900,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195524.179450,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195524.220750,30.500000,30.000000,30.500000,31.000000,30.000000,30.000000,30.000000,36.000000
1751195524.273150,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195524.325600,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195524.378200,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195524.430750,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195524.471850,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195524.524300,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195524.576800,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195524.629350,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195524.670600,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195524.723000,30.500000,30.000000,30.500000,31.000000,30.000000,30.000000,30.000000,36.000000
1751195524.775500,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195524.828050,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195524.880600,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195524.921800,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195524.974250,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195525.026700,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195525.079300,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195525.120550,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195525.172950,30.500000,30.000000,30.500000,31.000000,30.500000,30.500000,30.000000,36.000000
1751195525.225400,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195525.278000,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195525.330500,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195525.371700,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195525.424200,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195525.476700,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195525.529250,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195525.570500,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195525.622850,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195525.675300,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195525.727850,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195525.780450,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195525.821650,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195525.874100,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195525.926700,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195525.979250,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195526.020550,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195526.072900,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195526.125400,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195526.177950,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195526.230500,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195526.271700,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195526.324150,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195526.376600,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195526.429200,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195526.470450,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195526.522850,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195526.575300,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195526.627850,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195526.680400,30.500000,30.000000,30.500000,31.000000,30.500000,30.500000,30.000000,36.000000
1751195526.721600,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195526.774100,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195526.826650,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195526.879250,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195526.920550,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195526.972900,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195527.025350,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195527.077950,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195527.130500,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195527.171700,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195527.224150,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195527.276600,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195527.329200,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195527.370500,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195527.422850,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195527.475300,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195527.527850,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195527.580400,30.500000,30.000000,30.500000,31.000000,30.500000,30.500000,30.000000,36.000000
1751195527.621600,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195527.674100,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195527.726650,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195527.779200,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195527.820500,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195527.872900,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195527.925350,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195527.977950,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195528.030500,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195528.071650,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195528.124100,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195528.176600,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195528.229200,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195528.270500,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195528.322800,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195528.375250,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195528.427850,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195528.480400,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195528.521600,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195528.574100,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195528.626550,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195528.679100,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195528.720400,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195528.772750,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195528.825250,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195528.877800,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195528.930350,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195528.971550,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195529.024000,30.500000,30.000000,30.500000,31.000000,30.500000,30.500000,30.000000,36.000000
1751195529.076600,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195529.129150,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195529.170450,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195529.222800,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195529.275250,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195529.327850,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195529.380450,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195529.421600,30.500000,30.000000,30.500000,31.000000,30.500000,30.500000,30.000000,36.000000
1751195529.474100,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195529.526550,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195529.579100,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195529.620400,30.500000,30.000000,30.500000,31.000000,30.500000,30.500000,30.000000,36.000000
1751195529.672800,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195529.725300,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195529.777850,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195529.830400,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195529.871600,30.500000,30.000000,30.500000,31.000000,30.500000,30.500000,30.000000,36.000000
1751195529.924050,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195529.976550,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195530.029100,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195530.070400,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195530.122750,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195530.175250,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195530.227800,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195530.280350,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195530.321550,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195530.374050,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195530.426550,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195530.479100,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195530.520400,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195530.572800,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195530.625250,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195530.677850,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195530.730400,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195530.771550,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195530.824000,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195530.876600,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195530.929150,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195530.970450,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195531.022850,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195531.075300,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195531.127850,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195531.180450,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195531.221650,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195531.274100,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195531.326600,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195531.379150,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195531.420450,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195531.472800,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195531.525250,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195531.577850,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195531.630450,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195531.671600,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195531.724100,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195531.776550,30.500000,30.000000,30.500000,31.000000,30.500000,30.500000,30.000000,36.000000
1751195531.829150,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195531.870400,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195531.922800,30.500000,30.000000,30.500000,31.000000,30.500000,30.500000,30.000000,36.000000
1751195531.975300,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195532.027850,30.500000,30.000000,30.500000,31.000000,30.500000,30.500000,30.000000,36.000000
1751195532.080400,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195532.121600,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195532.174050,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195532.226550,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195532.279150,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195532.320400,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195532.372800,30.500000,30.000000,30.500000,31.000000,30.500000,30.500000,30.000000,36.000000
1751195532.425250,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195532.477850,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195532.530400,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195532.571550,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195532.624050,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195532.676550,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195532.729100,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195532.770400,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195532.822800,30.500000,30.000000,30.500000,31.000000,30.500000,30.500000,30.000000,36.000000
1751195532.875250,30.500000,30.000000,30.500000,31.000000,29.500000,30.500000,30.000000,36.000000
1751195532.927850,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195532.980400,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195533.021600,30.500000,30.000000,30.000000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195533.074050,30.500000,30.000000,30.500000,31.000000,30.500000,30.500000,30.000000,36.000000
1751195533.126550,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195533.179100,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195533.220400,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195533.272750,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195533.325250,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195533.377850,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195533.430400,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195533.471550,30.500000,30.000000,30.500000,31.000000,30.500000,30.500000,30.000000,36.000000
1751195533.524050,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195533.576500,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195533.629050,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195533.670400,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195533.722750,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195533.775250,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195533.827800,30.500000,30.000000,30.500000,31.000000,30.500000,30.500000,30.000000,36.000000
1751195533.880350,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195533.921550,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195533.974050,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,29.000000,36.000000
1751195534.026500,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195534.079050,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195534.120350,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195534.172700,30.500000,30.000000,30.500000,31.000000,30.500000,30.500000,30.000000,36.000000
1751195534.225200,30.500000,30.000000,30.500000,31.500000,30.000000,30.500000,30.000000,36.000000
1751195534.277750,30.500000,30.000000,30.500000,31.000000,30.500000,30.500000,30.000000,36.000000
1751195534.330300,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195534.371500,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195534.424000,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195534.476450,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195534.529050,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195534.570350,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195534.622700,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195534.675150,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195534.727700,30.500000,30.000000,30.500000,31.000000,30.500000,30.500000,30.000000,36.000000
1751195534.780300,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195534.821550,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,31.000000,36.000000
1751195534.874000,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195534.926500,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195534.979050,30.500000,30.000000,30.000000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195535.020300,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195535.072700,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195535.125200,30.500000,30.000000,30.500000,31.000000,30.500000,30.500000,30.000000,36.000000
1751195535.177800,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195535.230400,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195535.271550,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195535.324000,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195535.376600,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195535.429150,30.500000,30.000000,30.500000,31.000000,30.000000,30.500000,30.000000,36.000000
1751195535.470500,30.500000,30.000000,30.500000,31.000000,30.500000,30.500000,30.000000,36.000000
