t,Daughter_7_T_8,Daughter_7_T_7,Daughter_7_T_6,Daughter_7_T_5,Daughter_7_T_4,Daughter_7_T_3,Daughter_7_T_2,Daughter_7_T_1
1751195523.479400,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-31.500000,31.000000
1751195523.531900,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-33.000000,31.500000
1751195523.573200,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-31.500000,31.500000
1751195523.625700,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-30.000000,31.500000
1751195523.678250,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-32.000000,31.500000
1751195523.772050,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-33.000000,31.500000
1751195523.824500,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.500000,31.000000
1751195523.876950,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-28.500000,31.000000
1751195523.929500,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-31.500000,31.500000
1751195523.982000,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-31.500000,31.500000
1751195524.023300,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.000000,31.500000
1751195524.075750,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-28.000000,31.500000
1751195524.128300,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-31.000000,31.000000
1751195524.222100,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-28.500000,31.000000
1751195524.274550,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-31.500000,31.500000
1751195524.327050,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-31.000000,31.500000
1751195524.379600,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-28.500000,31.500000
1751195524.432050,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-31.000000,31.000000
1751195524.473200,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.500000,31.000000
1751195524.525700,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.500000,31.500000
1751195524.578200,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-31.500000,31.500000
1751195524.630750,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.500000,31.500000
1751195524.671950,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.500000,31.500000
1751195524.724400,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-30.500000,31.000000
1751195524.776900,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-30.500000,31.500000
1751195524.829450,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.000000,31.500000
1751195524.881900,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.000000,31.500000
1751195524.923200,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-28.000000,31.000000
1751195524.975600,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-30.500000,31.000000
1751195525.028100,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-28.500000,31.500000
1751195525.080700,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-28.000000,31.000000
1751195525.121850,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-30.500000,31.500000
1751195525.174300,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-33.500000,31.500000
1751195525.226800,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.500000,31.500000
1751195525.279400,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-30.000000,31.500000
1751195525.331800,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.000000,31.000000
1751195525.373100,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-31.500000,31.000000
1751195525.425600,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-32.000000,31.500000
1751195525.478050,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.000000,31.500000
1751195525.530650,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-28.000000,31.500000
1751195525.571800,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.500000,31.500000
1751195525.624250,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-30.500000,31.500000
1751195525.676750,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-30.500000,31.500000
1751195525.729300,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.000000,31.000000
1751195525.781750,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-28.500000,31.500000
1751195525.823050,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-32.000000,31.500000
1751195525.875500,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.000000,31.500000
1751195525.928050,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.000000,31.500000
1751195525.980650,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-30.500000,31.500000
1751195526.021800,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-32.500000,31.500000
1751195526.074300,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.000000,31.500000
1751195526.126750,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-30.500000,31.000000
1751195526.179350,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.000000,31.500000
1751195526.231800,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-28.500000,31.500000
1751195526.273100,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-30.000000,31.500000
1751195526.325550,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-30.000000,31.500000
1751195526.378000,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-31.500000,31.500000
1751195526.430600,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.500000,31.500000
1751195526.471750,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-30.000000,31.500000
1751195526.524250,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-30.000000,31.500000
1751195526.576700,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-32.500000,31.500000
1751195526.629250,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-30.500000,31.000000
1751195526.681750,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-28.000000,31.500000
1751195526.723000,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-31.000000,31.000000
1751195526.775500,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-28.500000,31.500000
1751195526.828050,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-31.500000,31.500000
1751195526.880650,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-32.500000,31.500000
1751195526.921800,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-33.000000,31.000000
1751195526.974300,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-31.500000,31.500000
1751195527.026750,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.000000,31.000000
1751195527.079350,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-30.500000,31.500000
1751195527.131850,31.500000,31.000000,31.000000,31.500000,31.000000,31.000000,-29.500000,31.500000
1751195527.173100,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-32.500000,31.500000
1751195527.225550,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-30.500000,31.500000
1751195527.278000,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-32.500000,31.500000
1751195527.330600,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.000000,31.000000
1751195527.371800,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-30.500000,31.000000
1751195527.424200,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-32.500000,31.000000
1751195527.476700,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-28.500000,31.500000
1751195527.529250,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-32.000000,31.500000
1751195527.581750,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.000000,31.500000
1751195527.623000,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-27.500000,31.000000
1751195527.675500,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-31.500000,31.500000
1751195527.728050,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-30.500000,31.000000
1751195527.780600,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-30.500000,31.000000
1751195527.821800,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-30.000000,31.000000
1751195527.874300,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-31.000000,31.500000
1751195527.926750,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.500000,31.500000
1751195527.979300,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-28.500000,31.500000
1751195528.031750,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-32.500000,31.500000
1751195528.073050,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.000000,31.500000
1751195528.125500,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-28.000000,31.000000
1751195528.178000,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-30.500000,31.500000
1751195528.230550,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-30.000000,31.000000
1751195528.271800,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-30.000000,31.500000
1751195528.324200,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.500000,31.500000
1751195528.376700,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-32.500000,31.500000
1751195528.429250,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-28.500000,31.500000
1751195528.481700,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-32.500000,31.000000
1751195528.523050,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-32.000000,31.500000
1751195528.575500,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-28.000000,31.000000
1751195528.627950,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-32.000000,31.500000
1751195528.680500,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-28.500000,31.500000
1751195528.721700,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-28.500000,31.500000
1751195528.774150,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.500000,31.500000
1751195528.826650,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.500000,31.500000
1751195528.879200,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-30.000000,31.000000
1751195528.931650,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.500000,31.000000
1751195528.972950,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-27.500000,31.500000
1751195529.025400,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-28.500000,31.000000
1751195529.078000,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-31.500000,31.500000
1751195529.130550,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-28.500000,31.500000
1751195529.171750,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-30.000000,31.000000
1751195529.224200,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.500000,31.000000
1751195529.276650,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.000000,31.000000
1751195529.329250,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.000000,31.500000
1751195529.381700,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.000000,31.000000
1751195529.423000,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-30.500000,31.500000
1751195529.475500,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-27.500000,31.500000
1751195529.527950,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-28.500000,31.500000
1751195529.580500,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-31.500000,31.000000
1751195529.621700,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.500000,31.000000
1751195529.674200,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-31.500000,31.000000
1751195529.726650,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.500000,31.500000
1751195529.779200,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-31.500000,31.500000
1751195529.831700,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-31.000000,31.500000
1751195529.872950,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-33.000000,31.000000
1751195529.925450,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-33.000000,31.000000
1751195529.977950,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.000000,31.500000
1751195530.030500,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-30.000000,31.000000
1751195530.071700,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-33.000000,31.500000
1751195530.124200,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.000000,31.000000
1751195530.176650,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-30.000000,31.000000
1751195530.229200,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.500000,31.500000
1751195530.281700,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.000000,31.000000
1751195530.322950,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-28.500000,31.500000
1751195530.375450,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.000000,31.500000
1751195530.427950,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-28.500000,31.500000
1751195530.480500,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-33.000000,31.500000
1751195530.521700,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-32.000000,31.500000
1751195530.574200,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-30.500000,31.000000
1751195530.626650,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-33.500000,31.500000
1751195530.679200,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.000000,31.500000
1751195530.731700,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-28.500000,31.000000
1751195530.772950,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.500000,31.500000
1751195530.825400,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.500000,31.000000
1751195530.878000,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-32.500000,31.500000
1751195530.930550,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-33.000000,31.500000
1751195530.971750,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-32.500000,31.500000
1751195531.024250,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-31.000000,31.500000
1751195531.076700,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-32.000000,31.500000
1751195531.129250,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-32.000000,31.500000
1751195531.181750,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-32.500000,31.500000
1751195531.223050,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-28.000000,31.000000
1751195531.275500,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-28.000000,31.500000
1751195531.328000,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-28.000000,31.500000
1751195531.380550,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-30.000000,31.000000
1751195531.421750,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-33.000000,31.500000
1751195531.474200,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-31.000000,31.000000
1751195531.526650,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-28.500000,31.000000
1751195531.579250,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.500000,31.500000
1751195531.631750,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-30.000000,31.000000
1751195531.673000,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.500000,31.000000
1751195531.725500,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-30.000000,31.500000
1751195531.777950,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-32.500000,31.500000
1751195531.830550,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-33.000000,31.500000
1751195531.871700,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.500000,31.500000
1751195531.924200,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-28.500000,31.500000
1751195531.976650,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-31.000000,31.500000
1751195532.029250,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.000000,31.500000
1751195532.081750,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-31.000000,31.500000
1751195532.123000,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-28.500000,31.500000
1751195532.175500,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-32.500000,31.500000
1751195532.227950,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-28.500000,31.000000
1751195532.280550,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.000000,31.500000
1751195532.321700,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-32.500000,31.000000
1751195532.374200,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-30.500000,31.000000
1751195532.426650,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-28.500000,31.000000
1751195532.479250,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.500000,31.500000
1751195532.531700,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-31.500000,31.000000
1751195532.572950,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,86.000000,31.500000
1751195532.625450,30.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-34.000000,31.500000
1751195532.677950,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.000000,31.500000
1751195532.730500,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-31.000000,31.000000
1751195532.771700,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-30.000000,31.500000
1751195532.824200,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-32.000000,31.500000
1751195532.876650,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.000000,31.500000
1751195532.929250,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-32.000000,31.500000
1751195532.981700,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-33.500000,31.000000
1751195533.023000,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.500000,31.000000
1751195533.075450,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-32.000000,31.500000
1751195533.127950,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-28.500000,31.000000
1751195533.180550,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.500000,31.500000
1751195533.221700,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-31.000000,31.000000
1751195533.274150,31.500000,31.000000,31.000000,31.000000,31.000000,30.500000,80.000000,31.500000
1751195533.326650,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-31.000000,31.500000
1751195533.379200,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.000000,31.500000
1751195533.431700,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-33.000000,31.500000
1751195533.472950,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-33.000000,31.000000
1751195533.525400,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-31.500000,31.500000
1751195533.577900,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-30.000000,31.500000
1751195533.630450,31.000000,31.000000,31.000000,31.500000,31.000000,31.000000,-30.500000,31.500000
1751195533.671700,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-30.000000,31.500000
1751195533.724150,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-35.000000,31.500000
1751195533.776650,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-32.000000,31.500000
1751195533.829150,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-30.500000,31.000000
1751195533.881650,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-31.000000,31.500000
1751195533.922950,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-30.000000,31.500000
1751195533.975400,31.000000,31.000000,31.000000,31.000000,31.000000,30.000000,-29.000000,31.000000
1751195534.027850,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-31.000000,31.000000
1751195534.080450,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-28.500000,31.500000
1751195534.121600,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.500000,31.000000
1751195534.174150,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-32.000000,31.500000
1751195534.226600,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-32.500000,31.500000
1751195534.279150,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.500000,31.500000
1751195534.331650,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-28.500000,31.000000
1751195534.372900,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-30.000000,31.500000
1751195534.425400,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-30.000000,31.500000
1751195534.477850,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-33.000000,31.500000
1751195534.530450,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-30.000000,31.000000
1751195534.571600,31.500000,31.000000,31.000000,31.500000,31.000000,31.000000,-32.500000,31.500000
1751195534.624100,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-33.000000,31.500000
1751195534.676550,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-32.500000,31.500000
1751195534.729150,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-30.000000,31.500000
1751195534.781600,31.500000,31.000000,31.000000,31.500000,31.000000,31.000000,-28.500000,31.500000
1751195534.822900,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.000000,31.000000
1751195534.875400,31.500000,31.000000,31.000000,31.000000,31.500000,31.000000,-31.500000,31.500000
1751195534.927900,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-28.000000,31.500000
1751195534.980450,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.500000,31.000000
1751195535.021650,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-33.000000,31.500000
1751195535.074150,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-3.000000,31.500000
1751195535.126600,31.500000,31.000000,31.000000,31.000000,31.000000,30.500000,-28.500000,31.500000
1751195535.179150,31.000000,31.000000,31.000000,31.000000,31.000000,31.000000,-30.500000,31.000000
1751195535.231650,31.500000,31.000000,31.000000,31.500000,31.500000,31.000000,10.000000,31.500000
1751195535.272950,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-29.500000,31.500000
1751195535.325400,31.500000,31.000000,31.000000,31.000000,31.000000,31.000000,-28.500000,31.500000
