t,ams_temp_max_8,ams_temp_max_7,ams_temp_max_6,ams_temp_max_5,ams_temp_max_4,ams_temp_max_3,ams_temp_max_2,ams_temp_max_1
1751195675.372700,32.000000,-31.000000,32.000000,-39.000000,-39.000000,31.500000,31.500000,36.500000
1751195675.425400,32.000000,-33.000000,32.000000,87.500000,-38.500000,31.500000,31.500000,36.500000
1751195675.477950,32.000000,-30.500000,32.000000,-39.500000,-37.500000,31.500000,31.500000,36.500000
1751195675.530550,32.000000,-31.500000,32.000000,-40.000000,-36.500000,31.500000,31.500000,36.500000
1751195675.583350,32.000000,-34.000000,32.000000,-39.500000,-37.000000,31.500000,31.500000,36.500000
1751195675.624800,32.000000,-33.500000,32.000000,-39.500000,-37.000000,31.500000,31.500000,36.500000
1751195675.677350,32.000000,-31.000000,32.000000,86.000000,-37.000000,31.500000,31.500000,36.500000
1751195675.730000,32.000000,-31.500000,32.000000,-39.500000,-37.000000,31.500000,31.500000,36.500000
1751195675.782700,32.000000,-31.500000,32.000000,-39.500000,-36.500000,31.500000,31.500000,36.500000
1751195675.824050,32.000000,-31.000000,32.000000,-39.000000,-37.500000,31.500000,31.500000,36.500000
1751195675.876750,32.000000,-31.000000,32.000000,-38.500000,-34.500000,31.500000,31.500000,36.500000
1751195675.929250,32.000000,-30.500000,32.000000,-38.000000,-36.000000,31.500000,31.500000,36.500000
1751195675.981800,32.000000,-31.000000,32.000000,87.000000,-36.500000,31.500000,31.500000,36.500000
1751195676.023150,32.000000,-32.000000,32.000000,86.500000,-35.000000,31.500000,31.500000,36.500000
1751195676.075950,32.000000,-34.000000,32.000000,-40.000000,-38.000000,31.500000,31.500000,36.500000
1751195676.128400,32.000000,-31.000000,32.000000,87.500000,-39.500000,31.500000,31.500000,36.500000
1751195676.180950,32.000000,-31.500000,32.000000,86.000000,-37.500000,31.500000,31.500000,36.500000
1751195676.222200,32.000000,-33.500000,32.000000,-39.000000,-40.000000,31.500000,31.500000,36.500000
1751195676.274850,32.000000,-34.000000,32.000000,-38.500000,-38.000000,31.500000,31.500000,36.500000
1751195676.327550,32.000000,-35.000000,32.000000,87.500000,-35.000000,31.500000,31.500000,36.500000
1751195676.380150,32.000000,-31.500000,32.000000,-40.000000,-34.500000,31.500000,31.500000,36.500000
