t,PDU_CH8_current,PDU_CH7_current,PDU_CH6_current,PDU_CH5_current,PDU_CH4_current,PDU_CH3_current,PDU_CH2_current,PDU_CH1_current
1751195551.101950,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195551.152000,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195551.201950,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195551.252000,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195551.301950,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195551.351950,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195551.401950,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195551.451950,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195551.501950,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195551.551950,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195551.601950,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195551.651900,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195551.701950,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195551.751900,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195551.801950,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195551.851950,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195551.902000,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195551.951950,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195552.002000,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195552.051950,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195552.101950,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195552.151950,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195552.202000,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195552.251950,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195552.301950,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195552.351950,1.920000,0.000000,0.080000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195552.402000,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195552.451950,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195552.502000,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195552.551950,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195552.602000,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195552.651950,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195552.702000,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195552.751950,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195552.802000,1.960000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195552.851950,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195552.902000,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195552.951950,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195553.002000,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195553.051950,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195553.102000,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195553.152000,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195553.202000,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195553.251950,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195553.302000,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195553.351950,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195553.402000,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195553.451950,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195553.502000,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195553.551950,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195553.602000,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195553.652000,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195553.702050,1.960000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195553.752000,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195553.802000,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195553.852000,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195553.902050,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195553.952000,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195554.002000,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195554.052000,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195554.102000,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195554.152000,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195554.202050,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195554.252000,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195554.302050,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195554.352000,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195554.402050,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195554.452000,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195554.502050,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195554.552000,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195554.602000,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195554.652000,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195554.702050,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195554.752000,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195554.802050,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195554.852000,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195554.902050,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195554.952000,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195555.002050,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195555.052000,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195555.102050,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195555.152000,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195555.202050,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195555.252000,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195555.302050,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195555.352000,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195555.402050,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195555.452050,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195555.502000,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195555.552050,1.840000,0.000000,0.080000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195555.602000,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195555.652050,1.880000,0.000000,0.080000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195555.702050,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195555.752100,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195555.802050,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195555.852000,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195555.902050,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195555.952050,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195556.002050,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195556.052050,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195556.152050,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195556.202050,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195556.252050,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195556.302050,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195556.352050,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195556.402050,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195556.452050,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195556.502050,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195556.602050,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195556.652050,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195556.702100,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195556.752050,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195556.802100,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195556.852050,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195556.902100,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195556.952050,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195557.052100,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195557.102050,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195557.152100,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195557.202050,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195557.252050,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195557.302100,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195557.352050,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195557.402050,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195557.502100,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195557.552050,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195557.602100,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195557.652050,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195557.702100,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195557.752100,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195557.802050,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195557.852100,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195557.952100,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195558.002100,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195558.052100,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195558.102100,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195558.152100,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195558.202100,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195558.252150,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195558.302100,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195558.402100,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195558.452100,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195558.502100,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195558.552050,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195558.602100,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195558.652050,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195558.702100,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195558.752100,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195558.852100,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195558.902150,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195558.952100,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195559.002100,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195559.052100,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195559.102100,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195559.152100,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195559.202100,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195559.302100,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195559.352100,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195559.402050,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195559.502100,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195559.552100,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195559.602100,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195559.652150,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195559.702150,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195559.752100,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195559.802150,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195559.852100,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195559.952100,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195560.002150,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195560.052100,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195560.102150,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195560.152150,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195560.202150,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195560.252100,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195560.302150,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195560.402150,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195560.452100,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195560.502150,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195560.552100,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195560.602150,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195560.652100,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195560.702150,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195560.752100,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195560.802350,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195560.852150,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195560.902150,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195560.952200,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195561.002150,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195561.052150,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195561.102150,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195561.152150,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195561.202100,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195561.252350,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195561.302100,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195561.352150,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195561.402150,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195561.452200,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195561.502150,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195561.552150,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195561.602150,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195561.652150,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195561.752150,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195561.802150,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195561.852150,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195561.902150,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195561.952200,1.800000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195562.002150,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195562.052200,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195562.102150,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195562.152350,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195562.202150,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195562.252200,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195562.302150,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195562.352150,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.120000
1751195562.402200,1.920000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195562.452200,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195562.502200,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195562.552200,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195562.602350,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195562.652200,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195562.702200,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195562.752200,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195562.802200,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195562.852150,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.120000
1751195562.902150,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.120000
1751195562.952150,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.120000
1751195563.002250,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195563.052350,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195563.102200,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195563.152200,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195563.202200,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.120000
1751195563.252200,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.120000
1751195563.302200,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.120000
1751195563.352150,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195563.402200,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.120000
1751195563.452200,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.120000
1751195563.502300,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.120000
1751195563.552200,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195563.602200,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.120000
1751195563.652200,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195563.702200,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195563.752150,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.120000
1751195563.802200,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.120000
1751195563.852200,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195563.902200,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195563.952250,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195564.002200,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195564.052200,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.120000
1751195564.102150,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195564.152200,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195564.202200,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195564.252200,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195564.302200,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195564.352200,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195564.402250,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195564.452250,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195564.502250,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.120000
1751195564.552200,1.880000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.120000
1751195564.602250,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.120000
1751195564.652200,1.800000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195564.702200,1.800000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195564.752200,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.120000
1751195564.802250,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.120000
1751195564.852250,1.800000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.120000
1751195564.902200,1.800000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195564.952200,1.800000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.120000
1751195565.002200,1.800000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195565.052200,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195565.102250,1.800000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.120000
1751195565.152200,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195565.202250,1.800000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195565.252250,1.800000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.120000
1751195565.302300,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.120000
1751195565.352200,1.840000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.160000
1751195565.402200,1.800000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195565.452200,1.800000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195565.502250,1.760000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195565.552200,1.800000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195565.602250,1.800000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195565.652200,1.760000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195565.702250,1.760000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195565.752250,1.760000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195565.802300,1.760000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195565.852250,1.760000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195565.902300,1.760000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195565.952250,1.760000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195566.002250,1.760000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195566.052250,1.760000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
1751195566.102250,1.800000,0.000000,0.120000,0.000000,0.120000,0.120000,0.120000,0.000000
