t,ams_reset,ams_stop_charging,ams_charging_request,ams_precharge_req,ams_balancing_req
1751195603.898750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195603.908750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195603.918750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195603.929000,0.000000,0.000000,0.000000,1.000000,0.000000
1751195603.938700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195603.948750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195603.958750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195603.968850,0.000000,0.000000,0.000000,1.000000,0.000000
1751195603.978700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195603.988750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195603.998750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.008750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.018900,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.028700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.038700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.048750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.058800,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.068750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.078750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.088850,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.098750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.108750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.118750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.128950,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.138750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.148750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.158750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.168750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.178750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.188700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.198750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.208700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.218900,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.228750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.238750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.248700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.258750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.268900,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.278750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.288750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.298750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.308700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.318700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.328800,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.338700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.348750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.358750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.368750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.378900,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.388750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.398750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.408750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.418750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.428700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.438700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.448750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.458750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.468800,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.478750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.488750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.498800,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.508950,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.518700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.528700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.538800,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.548700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.558750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.568750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.578900,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.588700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.598700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.608750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.618750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.628950,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.638700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.648700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.658750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.668850,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.678750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.688700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.698750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.708750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.718900,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.728750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.738750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.748750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.758750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.768750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.778800,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.788750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.798750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.808700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.818750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.828900,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.838700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.848700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.858700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.868700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.878700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.888700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.898700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.908700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.918750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.928750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.938700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.948750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.958900,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.968700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.978750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.988700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195604.998700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.008700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.018700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.028850,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.038750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.048750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.058700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.068700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.078900,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.088750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.098700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.108700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.118750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.128700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.138750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.148700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.158750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.168800,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.178700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.188750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.198900,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.208700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.218700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.228900,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.238700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.248700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.258750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.268750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.278800,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.288700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.298700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.308700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.318850,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.328700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.338700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.348700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.358750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.368900,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.378700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.388650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.398700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.408800,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.418700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.428700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.438850,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.448650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.458700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.468700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.478750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.488700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.498700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.508700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.518700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.528750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.538700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.548700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.558700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.568900,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.578650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.588700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.598700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.608750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.618700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.628700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.638700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.648850,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.658700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.668650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.678900,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.688700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.698700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.708700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.718700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.728750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.738700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.748700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.758750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.768850,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.778700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.788700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.798700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.808700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.818850,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.828650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.838700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.848700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.858750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.868700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.878700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.888800,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.898700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.908700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.918650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.928700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.938700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.948700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.958700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.968650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.978750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.988700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195605.998700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.008650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.018850,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.028700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.038650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.048700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.058700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.068900,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.078650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.088700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.098700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.108700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.118700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.128750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.138700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.148700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.158700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.168650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.178900,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.188700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.198700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.208700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.218700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.228700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.238700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.248700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.258650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.268750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.278700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.288650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.298700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.308850,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.318650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.328650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.338700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.348650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.358650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.368650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.378900,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.388650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.398650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.408650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.418650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.428900,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.438650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.448650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.458650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.468800,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.478650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.488700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.498700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.508650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.518850,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.528700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.538700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.548750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.558650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.568650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.578800,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.588700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.598650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.608650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.618650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.628900,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.638650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.648650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.658700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.668750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.678700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.688700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.698650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.708700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.718800,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.728650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.738650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.748700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.758700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.768700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.778650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.788800,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.798700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.808650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.818650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.828950,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.838650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.848650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.858650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.868650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.878750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.888650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.898650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.908700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.918900,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.928700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.938650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.948650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.958700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.968700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.978650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.988700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195606.998850,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.008650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.018700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.028900,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.038650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.048700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.058650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.068650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.078750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.088650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.098650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.108650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.118850,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.128650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.138650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.148650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.158650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.168850,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.178700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.188650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.198650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.208750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.218650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.228700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.238800,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.248700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.258650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.268650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.278700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.288650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.298650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.308650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.318650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.328750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.338700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.348650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.358650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.368850,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.378650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.388650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.398650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.408650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.418700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.428700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.438650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.448650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.458650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.468650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.478700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.488650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.498650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.508650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.518600,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.528800,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.538650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.548650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.558600,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.568650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.578800,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.588650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.598650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.608650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.618850,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.628650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.638650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.648650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.658800,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.668650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.678650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.688800,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.698650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.708650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.718650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.728700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.738650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.748650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.758650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.768650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.778750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.788650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.798600,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.808700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.818850,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.828650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.838600,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.848650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.858650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.868700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.878650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.888650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.898850,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.908650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.918650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.928850,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.938650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.948650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.958650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.968650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.978750,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.988650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195607.998650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195608.008600,0.000000,0.000000,0.000000,1.000000,0.000000
1751195608.018800,0.000000,0.000000,0.000000,1.000000,0.000000
1751195608.028650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195608.038650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195608.048650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195608.058600,0.000000,0.000000,0.000000,1.000000,0.000000
1751195608.068850,0.000000,0.000000,0.000000,1.000000,0.000000
1751195608.078650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195608.088650,0.000000,0.000000,0.000000,1.000000,0.000000
1751195608.098700,0.000000,0.000000,0.000000,1.000000,0.000000
1751195608.108750,0.000000,0.000000,0.000000,1.000000,0.000000
