t,ams_temp_min_9
1751195668.181900,31.500000
1751195668.223400,31.500000
1751195668.276200,31.500000
1751195668.328850,31.500000
1751195668.381500,31.500000
1751195668.423050,31.500000
1751195668.475600,31.500000
1751195668.528100,31.500000
1751195668.580800,31.500000
1751195668.622150,31.500000
1751195668.674950,31.500000
1751195668.727650,31.500000
1751195668.780350,31.500000
1751195668.821700,31.000000
1751195668.874300,31.500000
1751195668.926900,31.500000
1751195668.979600,31.500000
1751195669.032300,31.500000
1751195669.073750,31.500000
1751195669.126550,31.500000
1751195669.179100,31.500000
1751195669.231700,31.500000
1751195669.273000,31.500000
1751195669.325500,31.500000
1751195669.377850,31.500000
1751195669.430400,31.500000
1751195669.471700,31.500000
1751195669.524200,31.500000
1751195669.576650,31.500000
1751195669.629100,31.500000
1751195669.681700,31.500000
1751195669.723000,31.000000
1751195669.775450,31.500000
1751195669.827950,31.500000
1751195669.880550,31.500000
1751195669.921800,31.500000
1751195669.974550,31.500000
1751195670.079750,31.000000
1751195670.132450,31.500000
1751195670.173800,31.500000
1751195670.226450,31.500000
1751195670.278950,31.500000
1751195670.331450,31.500000
1751195670.372850,31.500000
1751195670.425300,31.500000
1751195670.477800,31.500000
1751195670.530350,31.500000
1751195670.571600,31.500000
1751195670.624050,31.500000
1751195670.676750,31.500000
1751195670.729200,31.500000
1751195670.781750,31.500000
1751195670.823200,31.500000
1751195670.875900,31.500000
1751195670.928350,31.500000
1751195670.980900,31.500000
1751195671.022200,31.500000
1751195671.074850,31.500000
1751195671.127450,31.500000
1751195671.180000,31.500000
1751195671.232700,31.500000
1751195671.274050,31.500000
1751195671.326700,31.500000
1751195671.379150,31.500000
1751195671.431650,31.500000
1751195671.472950,31.500000
1751195671.525400,31.500000
1751195671.577750,31.500000
1751195671.630300,31.500000
1751195671.682850,31.000000
1751195671.723950,31.500000
1751195671.776650,31.500000
1751195671.829100,31.500000
1751195671.881650,31.500000
1751195671.922950,31.500000
1751195671.975400,31.500000
1751195672.027750,31.500000
1751195672.080300,31.500000
1751195672.121600,31.500000
1751195672.174050,31.500000
1751195672.226450,31.500000
1751195672.278950,31.500000
1751195672.331500,31.500000
1751195672.372750,31.500000
1751195672.425200,31.000000
1751195672.477750,31.500000
1751195672.530300,31.500000
1751195672.571600,31.500000
1751195672.624000,31.500000
1751195672.676500,31.500000
1751195672.729000,31.500000
1751195672.781650,31.500000
1751195672.823200,31.500000
1751195672.875950,31.500000
1751195672.928450,31.500000
1751195672.981150,31.500000
1751195673.022550,31.500000
1751195673.075350,31.500000
1751195673.127850,31.500000
1751195673.180650,31.500000
1751195673.222100,31.500000
1751195673.274850,31.500000
1751195673.327600,31.500000
1751195673.380150,31.500000
1751195673.432750,31.500000
1751195673.474100,31.500000
1751195673.526550,31.500000
1751195673.579000,31.500000
1751195673.631550,31.500000
1751195673.672800,31.500000
1751195673.725250,31.500000
1751195673.777900,31.500000
1751195673.830600,31.500000
1751195673.871950,31.500000
1751195673.924700,31.500000
1751195673.977500,31.500000
1751195674.030150,31.500000
1751195674.082800,31.500000
1751195674.124000,31.500000
1751195674.176600,31.500000
1751195674.229150,31.500000
1751195674.281850,31.500000
1751195674.323300,31.500000
1751195674.376050,31.500000
1751195674.428600,31.500000
1751195674.481250,31.500000
1751195674.522750,31.500000
1751195674.575300,31.500000
1751195674.627800,31.500000
1751195674.680450,31.500000
1751195674.721800,31.500000
1751195674.774550,31.500000
1751195674.827200,31.500000
1751195674.879900,31.500000
1751195674.932550,31.500000
1751195674.974050,31.500000
1751195675.026500,31.500000
1751195675.079000,31.500000
1751195675.131650,31.500000
1751195675.173200,31.500000
1751195675.225900,31.500000
1751195675.278400,31.500000
1751195675.331000,31.500000
1751195675.372450,31.500000
1751195675.425150,31.500000
1751195675.477700,31.500000
1751195675.530350,31.500000
1751195675.583150,31.500000
1751195675.624550,31.500000
1751195675.677100,31.500000
1751195675.729750,31.500000
1751195675.782450,31.500000
1751195675.823800,31.500000
1751195675.876500,31.500000
1751195675.929000,31.500000
1751195675.981600,31.500000
1751195676.022900,31.500000
1751195676.075700,31.500000
1751195676.128150,31.500000
1751195676.180700,31.500000
1751195676.222000,31.500000
1751195676.274650,31.500000
1751195676.327300,31.500000
1751195676.379900,31.500000
1751195676.432600,31.500000
1751195676.473950,31.500000
1751195676.526600,31.500000
1751195676.579150,31.500000
1751195676.631750,31.500000
1751195676.673150,31.500000
1751195676.725800,31.500000
1751195676.778300,31.500000
1751195676.830850,31.500000
1751195676.872250,31.500000
1751195676.924950,31.500000
1751195676.977500,31.500000
1751195677.030050,31.000000
1751195677.082750,31.500000
1751195677.123900,31.500000
1751195677.176500,31.500000
1751195677.229000,31.500000
1751195677.281550,31.500000
1751195677.323050,31.500000
1751195677.375700,31.500000
1751195677.428150,31.500000
1751195677.480700,31.500000
1751195677.521950,31.500000
1751195677.574600,31.500000
1751195677.627150,31.500000
1751195677.679700,31.500000
1751195677.732350,31.500000
1751195677.773700,31.500000
1751195677.826350,31.500000
1751195677.878800,31.500000
1751195677.931350,31.500000
1751195677.972650,31.500000
1751195678.025100,31.500000
1751195678.077650,31.500000
1751195678.130200,31.500000
1751195678.182750,31.500000
1751195678.223900,31.500000
1751195678.276350,31.500000
1751195678.328800,31.500000
1751195678.381350,31.500000
1751195678.422650,31.500000
1751195678.475050,31.500000
1751195678.527600,31.500000
1751195678.580200,31.500000
1751195678.632750,31.500000
1751195678.673900,31.500000
1751195678.726350,31.500000
1751195678.778800,31.500000
1751195678.831350,31.500000
1751195678.872650,31.500000
1751195678.925100,31.500000
1751195678.977650,31.500000
1751195679.030200,31.500000
1751195679.082750,31.500000
1751195679.123950,31.500000
1751195679.176400,31.500000
1751195679.228900,31.500000
1751195679.281450,31.500000
1751195679.322750,31.500000
1751195679.375250,31.500000
1751195679.427600,31.500000
1751195679.480150,31.500000
1751195679.532700,31.500000
1751195679.573900,31.500000
1751195679.626350,31.500000
1751195679.678850,31.500000
1751195679.731400,31.500000
1751195679.772700,31.500000
1751195679.825150,31.500000
1751195679.877550,31.500000
1751195679.930100,31.500000
1751195679.982650,31.500000
1751195680.023850,31.500000
1751195680.076300,31.500000
1751195680.128800,31.500000
1751195680.181350,31.500000
1751195680.222650,31.500000
1751195680.275100,31.500000
1751195680.327650,31.500000
1751195680.380250,31.500000
1751195680.433050,31.500000
1751195680.474450,31.500000
1751195680.527200,31.500000
1751195680.579900,31.500000
1751195680.632700,31.500000
1751195680.673950,31.500000
1751195680.726500,31.500000
1751195680.779250,31.500000
1751195680.831900,31.500000
1751195680.873400,31.500000
1751195680.926150,31.500000
1751195680.978750,31.500000
1751195681.031400,31.500000
1751195681.072800,31.500000
1751195681.125650,31.500000
1751195681.178200,31.500000
1751195681.230950,31.500000
1751195681.272350,31.500000
1751195681.325100,31.500000
1751195681.377750,31.500000
1751195681.430400,31.500000
1751195681.471800,31.500000
1751195681.524600,31.500000
1751195681.577350,31.500000
1751195681.630000,31.500000
1751195681.682600,31.500000
1751195681.723750,31.500000
1751195681.776450,31.500000
1751195681.828900,31.500000
1751195681.881450,31.500000
1751195681.922750,31.500000
1751195681.975200,31.500000
1751195682.027550,31.000000
1751195682.080050,31.500000
1751195682.132650,31.500000
1751195682.173850,31.500000
1751195682.226250,31.500000
1751195682.278700,31.500000
1751195682.331300,31.500000
1751195682.372550,31.500000
1751195682.425000,31.500000
1751195682.477550,31.500000
1751195682.530150,31.500000
1751195682.582900,31.500000
1751195682.624250,31.500000
1751195682.729550,31.000000
1751195682.782200,31.500000
1751195682.823550,31.500000
1751195682.876200,31.500000
1751195682.928650,31.500000
1751195682.981150,31.500000
1751195683.022550,31.500000
1751195683.075000,31.500000
1751195683.127550,31.500000
1751195683.180150,31.500000
1751195683.232950,31.500000
1751195683.274300,31.500000
1751195683.379500,31.500000
1751195683.432200,31.500000
1751195683.473550,31.000000
1751195683.526200,31.500000
1751195683.578650,31.500000
1751195683.631250,31.500000
1751195683.672500,31.500000
1751195683.724950,31.500000
1751195683.777450,31.500000
1751195683.830000,31.500000
1751195683.882550,31.500000
1751195683.923700,31.500000
1751195683.976350,31.500000
1751195684.028800,31.500000
1751195684.081350,31.500000
1751195684.122600,31.500000
1751195684.175050,31.500000
1751195684.227600,31.500000
1751195684.280150,31.500000
1751195684.332900,31.500000
1751195684.374250,31.500000
1751195684.479450,31.500000
1751195684.532150,31.500000
1751195684.573500,31.500000
1751195684.626150,31.500000
1751195684.678600,31.000000
1751195684.731150,31.500000
1751195684.772550,31.500000
1751195684.825000,31.500000
1751195684.877500,31.500000
1751195684.930000,31.500000
1751195684.982600,31.500000
1751195685.023750,31.500000
1751195685.076150,31.500000
1751195685.128650,31.500000
1751195685.181250,31.500000
1751195685.222500,31.500000
1751195685.275000,31.500000
1751195685.327600,31.500000
1751195685.380200,31.500000
1751195685.432900,31.500000
1751195685.474450,31.500000
1751195685.527150,31.500000
1751195685.579850,31.500000
1751195685.632550,31.500000
1751195685.673900,31.500000
1751195685.726450,31.500000
1751195685.779250,31.500000
1751195685.832150,31.500000
1751195685.873750,31.500000
1751195685.926500,31.500000
1751195685.979350,31.500000
1751195686.032250,31.500000
1751195686.073750,31.500000
1751195686.126300,31.500000
1751195686.178750,31.500000
1751195686.231300,31.500000
1751195686.272600,31.500000
1751195686.325050,31.500000
1751195686.377400,31.500000
1751195686.429950,31.500000
1751195686.482500,31.500000
1751195686.523650,31.500000
1751195686.576300,31.500000
1751195686.628900,31.500000
1751195686.681450,31.500000
1751195686.722850,31.500000
1751195686.775500,31.500000
1751195686.827950,31.000000
1751195686.880500,31.500000
1751195686.933150,31.500000
1751195686.974500,31.500000
1751195687.027300,31.500000
1751195687.080000,31.500000
1751195687.132650,31.500000
1751195687.174250,31.500000
1751195687.226850,31.500000
1751195687.279550,31.500000
1751195687.332200,31.500000
1751195687.373700,31.500000
1751195687.426300,31.500000
1751195687.478850,31.500000
1751195687.531500,31.500000
1751195687.573000,31.500000
1751195687.625750,31.500000
1751195687.678300,31.500000
1751195687.731000,31.500000
1751195687.772500,31.500000
1751195687.825050,31.500000
1751195687.877450,31.500000
1751195687.930150,31.500000
1751195687.982950,31.500000
1751195688.024450,31.500000
1751195688.077200,31.500000
1751195688.129900,31.500000
1751195688.182600,31.500000
1751195688.224200,31.500000
1751195688.276850,31.500000
1751195688.329550,31.500000
1751195688.382350,31.500000
1751195688.423600,31.500000
1751195688.476400,31.500000
1751195688.529100,31.500000
1751195688.581750,31.500000
1751195688.623250,31.500000
1751195688.676000,31.500000
1751195688.728500,31.500000
1751195688.781150,31.500000
1751195688.822500,31.500000
1751195688.875000,31.500000
1751195688.927400,31.500000
1751195688.980000,31.500000
1751195689.032850,31.500000
1751195689.074250,31.500000
1751195689.126850,31.500000
1751195689.179450,31.500000
1751195689.232150,31.500000
1751195689.273550,31.500000
1751195689.326250,31.500000
1751195689.378700,31.500000
1751195689.431350,31.500000
1751195689.472800,31.500000
1751195689.525500,31.500000
1751195689.577950,31.500000
1751195689.630600,31.500000
1751195689.672050,31.500000
1751195689.724750,31.500000
1751195689.777300,31.500000
1751195689.829900,31.500000
1751195689.882500,31.500000
1751195689.923650,31.500000
1751195689.976100,31.500000
1751195690.028550,31.500000
1751195690.081100,31.500000
1751195690.122400,31.500000
1751195690.174850,31.500000
1751195690.227400,31.500000
1751195690.279950,31.500000
1751195690.332750,31.500000
1751195690.374100,31.500000
1751195690.479350,31.500000
1751195690.531950,31.500000
1751195690.573350,31.500000
1751195690.626000,31.500000
1751195690.678450,31.500000
1751195690.731000,31.500000
1751195690.772300,31.500000
1751195690.825000,31.500000
1751195690.877350,32.000000
1751195690.929950,31.500000
1751195690.982750,31.500000
1751195691.024150,31.000000
1751195691.076800,31.500000
1751195691.129400,31.500000
1751195691.182100,31.500000
1751195691.223550,31.500000
1751195691.276250,31.500000
1751195691.328850,31.500000
1751195691.381450,31.500000
1751195691.422850,31.500000
1751195691.475500,31.500000
1751195691.528100,31.500000
1751195691.580750,31.500000
1751195691.622250,31.500000
1751195691.675050,31.500000
1751195691.727500,31.500000
1751195691.780100,31.500000
1751195691.832850,31.500000
1751195691.874300,31.500000
1751195691.927050,31.500000
1751195691.979700,31.500000
1751195692.032400,31.500000
1751195692.073650,31.500000
1751195692.126200,31.500000
1751195692.178900,31.500000
1751195692.231550,31.500000
1751195692.273050,31.500000
1751195692.325850,31.500000
1751195692.378450,31.500000
1751195692.431150,31.500000
1751195692.472550,31.500000
1751195692.525350,31.500000
1751195692.577950,31.500000
1751195692.630600,31.500000
1751195692.683350,31.500000
1751195692.724800,31.500000
1751195692.777500,31.000000
1751195692.830200,31.500000
1751195692.883000,31.500000
1751195692.924500,31.500000
1751195692.977150,31.500000
1751195693.029850,31.500000
1751195693.082500,31.000000
1751195693.124100,31.500000
1751195693.176900,31.500000
1751195693.229600,31.500000
1751195693.282400,31.500000
1751195693.323600,31.500000
1751195693.376150,31.500000
1751195693.428650,31.500000
1751195693.481250,31.500000
1751195693.522650,31.500000
1751195693.575400,31.500000
1751195693.627850,31.500000
1751195693.680400,31.500000
1751195693.733100,31.500000
1751195693.774500,31.500000
1751195693.827050,31.500000
1751195693.879650,31.500000
1751195693.932300,31.500000
1751195693.973400,31.500000
1751195694.026050,31.500000
1751195694.078550,31.500000
1751195694.131150,31.500000
1751195694.172400,31.500000
1751195694.224850,31.500000
1751195694.277200,31.500000
1751195694.329750,30.500000
1751195694.382300,31.500000
1751195694.423450,31.500000
1751195694.476150,31.500000
1751195694.528600,31.500000
1751195694.581150,31.500000
1751195694.622600,31.500000
1751195694.675250,31.500000
1751195694.727700,31.500000
1751195694.780300,31.500000
1751195694.832950,31.500000
1751195694.874300,31.500000
1751195694.926900,31.500000
1751195694.979450,31.500000
1751195695.032150,31.500000
1751195695.073500,31.500000
1751195695.125900,31.500000
1751195695.178400,31.500000
1751195695.230900,31.500000
1751195695.272200,31.500000
1751195695.324800,31.500000
1751195695.377150,31.500000
1751195695.429700,31.500000
1751195695.482250,31.500000
1751195695.523400,31.500000
1751195695.576050,31.500000
1751195695.628500,32.000000
1751195695.681050,31.500000
1751195695.722350,31.500000
1751195695.774800,31.500000
1751195695.827100,31.500000
1751195695.879650,31.500000
1751195695.932200,31.500000
1751195695.973400,31.500000
1751195696.026100,31.500000
1751195696.078650,31.500000
1751195696.131250,31.500000
1751195696.172600,31.500000
1751195696.225250,31.500000
1751195696.277750,31.500000
1751195696.330300,31.500000
1751195696.382950,31.500000
1751195696.424350,31.500000
1751195696.477000,31.500000
1751195696.529600,31.500000
1751195696.582200,31.500000
1751195696.623300,31.500000
1751195696.676000,31.500000
1751195696.728500,31.500000
1751195696.781100,31.500000
1751195696.822600,31.500000
1751195696.875350,31.500000
1751195696.927900,31.500000
1751195696.980550,31.500000
1751195697.033350,31.500000
1751195697.074850,31.500000
1751195697.127400,31.500000
1751195697.180100,31.500000
1751195697.233000,31.500000
1751195697.274550,31.500000
1751195697.327350,31.500000
1751195697.380150,31.500000
1751195697.433150,31.500000
1751195697.474800,31.500000
1751195697.527450,31.500000
1751195697.580300,31.500000
1751195697.633250,31.500000
1751195697.674950,31.500000
1751195697.727600,31.500000
1751195697.780500,31.500000
1751195697.833350,31.500000
1751195697.874950,31.500000
1751195697.927500,31.500000
1751195697.980150,31.500000
1751195698.032850,31.500000
1751195698.074200,31.500000
1751195698.126900,31.500000
1751195698.179450,31.500000
1751195698.232100,31.500000
1751195698.273450,31.500000
1751195698.325900,31.500000
1751195698.378350,31.500000
1751195698.430900,31.500000
1751195698.483350,31.500000
1751195698.524700,31.500000
1751195698.577200,31.500000
1751195698.629750,31.500000
1751195698.682500,31.500000
1751195698.724000,31.500000
1751195698.776650,31.500000
1751195698.829300,31.500000
1751195698.882100,31.500000
1751195698.923350,31.500000
1751195698.976150,31.500000
1751195699.028850,31.500000
1751195699.081550,32.000000
1751195699.123000,31.500000
1751195699.175800,31.500000
1751195699.228350,32.000000
1751195699.281050,31.500000
1751195699.322400,31.500000
1751195699.375250,31.500000
1751195699.427800,31.500000
1751195699.480500,31.500000
1751195699.533300,31.500000
1751195699.574750,31.500000
1751195699.627250,31.500000
1751195699.679850,31.500000
1751195699.732650,31.500000
1751195699.774150,31.500000
1751195699.826850,31.500000
1751195699.879550,31.500000
1751195699.932200,31.500000
1751195699.973500,31.500000
1751195700.026050,31.500000
1751195700.078700,31.500000
1751195700.131350,31.500000
1751195700.172800,32.000000
1751195700.225600,31.500000
1751195700.278150,31.500000
1751195700.330800,31.500000
1751195700.383350,31.500000
1751195700.424600,31.500000
1751195700.477250,31.500000
1751195700.529900,31.500000
1751195700.582650,31.500000
1751195700.624100,31.500000
1751195700.676850,31.500000
1751195700.729500,32.000000
1751195700.782200,31.500000
1751195700.823450,31.500000
1751195700.876050,31.500000
1751195700.928700,31.500000
1751195700.981350,32.000000
1751195701.022850,31.500000
1751195701.075600,31.500000
1751195701.128100,31.500000
1751195701.180800,31.500000
1751195701.233300,31.500000
1751195701.274800,31.500000
1751195701.327200,31.500000
1751195701.379900,31.500000
1751195701.432600,31.500000
1751195701.474100,31.500000
1751195701.526850,31.500000
1751195701.579550,31.500000
1751195701.632150,32.000000
1751195701.673400,31.500000
1751195701.725900,31.500000
1751195701.778450,31.500000
1751195701.831100,31.500000
1751195701.872550,31.500000
1751195701.925250,31.500000
1751195701.977750,31.500000
1751195702.030350,32.000000
1751195702.083050,31.500000
1751195702.124500,31.500000
1751195702.177050,31.500000
1751195702.229600,31.500000
1751195702.282250,31.500000
1751195702.323400,32.000000
1751195702.375900,31.500000
1751195702.428350,31.500000
1751195702.480950,31.500000
1751195702.522500,31.500000
1751195702.575200,31.500000
1751195702.627700,31.500000
1751195702.680300,31.500000
1751195702.732950,31.500000
1751195702.774450,31.500000
1751195702.827100,32.000000
1751195702.879750,31.500000
1751195702.932550,31.500000
1751195702.974050,31.500000
1751195703.026800,31.500000
1751195703.079500,31.500000
1751195703.132200,31.500000
1751195703.173450,31.500000
1751195703.226000,31.500000
1751195703.278700,31.500000
1751195703.331350,31.500000
1751195703.372800,31.500000
1751195703.425550,31.500000
1751195703.478100,31.500000
1751195703.530800,31.500000
1751195703.583350,32.000000
1751195703.624600,31.500000
1751195703.677050,32.000000
1751195703.729700,31.500000
1751195703.782550,31.500000
1751195703.823950,32.000000
1751195703.876750,31.500000
1751195703.929450,31.500000
1751195703.982100,31.500000
1751195704.023350,31.500000
1751195704.075950,31.500000
1751195704.128550,31.500000
1751195704.181250,31.500000
1751195704.222700,31.500000
1751195704.275500,31.500000
1751195704.328050,31.500000
1751195704.380700,31.500000
1751195704.433250,31.500000
1751195704.474700,31.500000
1751195704.527150,32.000000
1751195704.579800,31.500000
1751195704.632550,31.500000
1751195704.674000,31.500000
1751195704.726700,31.500000
1751195704.779350,32.000000
1751195704.832000,31.000000
1751195704.873200,31.500000
1751195704.925750,31.500000
1751195704.978250,31.500000
1751195705.030900,31.500000
1751195705.072400,31.500000
1751195705.125200,31.500000
1751195705.177700,31.500000
1751195705.230400,31.500000
1751195705.283150,31.500000
1751195705.324600,32.000000
1751195705.377000,31.500000
1751195705.429700,31.000000
1751195705.482500,32.000000
1751195705.523950,32.000000
1751195705.576700,31.500000
1751195705.629400,31.500000
1751195705.682050,31.500000
1751195705.723350,31.500000
1751195705.775850,31.500000
1751195705.828500,32.000000
1751195705.881100,31.500000
1751195705.922500,31.000000
1751195705.975150,31.500000
1751195706.027600,31.500000
1751195706.080150,31.500000
1751195706.132800,31.500000
1751195706.174200,31.500000
1751195706.226750,31.500000
1751195706.279350,31.500000
1751195706.331900,31.500000
1751195706.373250,32.000000
1751195706.425750,31.500000
1751195706.478200,32.000000
1751195706.530750,31.500000
1751195706.583150,31.500000
1751195706.624500,31.000000
1751195706.676800,31.500000
1751195706.729400,31.500000
1751195706.782000,32.000000
1751195706.823100,31.500000
1751195706.875750,31.000000
1751195706.928200,31.500000
1751195706.980750,31.500000
1751195707.033150,31.500000
1751195707.074500,31.500000
1751195707.126850,31.500000
1751195707.179400,31.500000
1751195707.231950,31.500000
1751195707.273050,31.500000
1751195707.325700,31.500000
1751195707.378150,31.500000
1751195707.430650,31.500000
1751195707.483100,31.500000
1751195707.524500,31.500000
1751195707.576800,31.500000
1751195707.629350,31.500000
1751195707.681900,31.500000
1751195707.723100,31.500000
1751195707.775750,32.000000
1751195707.828200,31.500000
1751195707.880700,32.000000
1751195707.933150,31.500000
1751195707.974450,31.500000
1751195708.027000,31.500000
1751195708.079550,31.500000
1751195708.132300,31.500000
1751195708.173700,31.500000
1751195708.278850,31.500000
1751195708.331500,31.500000
1751195708.372850,31.500000
1751195708.425500,31.500000
1751195708.477950,32.000000
1751195708.530500,32.000000
1751195708.583100,32.000000
1751195708.624300,31.500000
1751195708.676850,31.500000
1751195708.729400,31.500000
1751195708.781900,31.000000
1751195708.823050,31.500000
1751195708.875750,31.500000
1751195708.928200,31.500000
1751195708.980750,31.500000
1751195709.033150,31.500000
1751195709.074550,31.500000
1751195709.126850,31.500000
1751195709.179400,31.500000
1751195709.232000,32.000000
1751195709.273100,31.500000
1751195709.325800,31.500000
1751195709.378400,31.500000
1751195709.430950,32.000000
1751195709.472350,31.500000
1751195709.525100,32.000000
1751195709.577600,30.500000
1751195709.630150,31.500000
1751195709.682850,31.500000
1751195709.724250,31.500000
1751195709.776800,31.500000
1751195709.829450,31.500000
1751195709.882300,32.000000
1751195709.923800,31.500000
1751195709.976550,32.000000
1751195710.029250,31.500000
1751195710.081900,31.500000
1751195710.123100,31.500000
1751195710.175850,31.500000
1751195710.228500,31.500000
1751195710.281100,32.000000
1751195710.322450,31.500000
1751195710.375150,32.000000
1751195710.427600,31.500000
1751195710.480150,31.500000
1751195710.532800,31.500000
1751195710.574200,31.500000
1751195710.626700,31.500000
1751195710.679300,31.500000
1751195710.731850,31.500000
1751195710.773050,31.500000
1751195710.825700,31.500000
1751195710.878300,32.000000
1751195710.930900,31.500000
1751195710.983500,31.500000
1751195711.024850,31.500000
1751195711.077300,31.500000
1751195711.129900,31.500000
1751195711.182550,31.500000
1751195711.223900,32.000000
1751195711.276600,31.500000
1751195711.329150,31.500000
1751195711.381750,31.500000
1751195711.423150,31.500000
1751195711.475600,31.500000
1751195711.528050,31.500000
1751195711.580650,32.000000
1751195711.633250,31.500000
1751195711.674500,31.500000
1751195711.726850,31.500000
1751195711.779500,31.500000
1751195711.832300,31.500000
1751195711.873800,32.000000
1751195711.926550,31.500000
1751195711.979250,31.500000
1751195712.031950,31.500000
1751195712.073200,31.500000
1751195712.125750,32.000000
1751195712.178450,32.000000
1751195712.231150,31.500000
1751195712.272600,32.000000
1751195712.325400,32.000000
1751195712.377950,31.500000
1751195712.430600,32.000000
1751195712.483150,31.500000
1751195712.524450,32.000000
1751195712.576850,31.500000
1751195712.629550,31.500000
1751195712.682350,31.500000
1751195712.723850,32.000000
1751195712.776600,31.500000
1751195712.829300,31.500000
1751195712.882000,31.500000
1751195712.923250,32.000000
1751195713.028850,32.000000
1751195713.081550,31.500000
1751195713.123050,31.500000
1751195713.175650,31.500000
1751195713.228200,31.500000
1751195713.280900,31.500000
1751195713.333700,31.500000
1751195713.375150,31.500000
1751195713.427750,31.500000
1751195713.480450,31.500000
1751195713.533150,31.500000
1751195713.574450,31.500000
1751195713.626850,32.000000
1751195713.679550,31.500000
1751195713.732300,31.500000
1751195713.773750,31.500000
1751195713.826500,32.000000
1751195713.879150,31.500000
1751195713.931800,32.000000
1751195713.973050,31.500000
1751195714.025600,31.500000
1751195714.078150,31.500000
1751195714.130800,31.500000
1751195714.183550,31.500000
1751195714.225050,31.500000
1751195714.277600,32.000000
1751195714.330300,31.500000
1751195714.383050,31.500000
1751195714.424350,31.500000
1751195714.476750,31.500000
1751195714.529450,32.000000
1751195714.582250,32.000000
1751195714.623750,31.500000
1751195714.676500,32.000000
1751195714.729200,31.500000
1751195714.781900,32.000000
1751195714.823150,31.500000
1751195714.875650,32.000000
1751195714.928400,31.500000
1751195714.981050,31.500000
1751195715.022500,31.500000
1751195715.075300,31.500000
1751195715.127850,31.500000
1751195715.180500,31.500000
1751195715.233000,31.500000
1751195715.274250,31.500000
1751195715.326900,31.500000
1751195715.379600,31.500000
1751195715.432350,32.000000
1751195715.473800,31.500000
1751195715.526450,32.000000
1751195715.579150,31.500000
1751195715.631800,32.000000
1751195715.673050,32.000000
1751195715.725600,31.500000
1751195715.778300,31.500000
1751195715.830900,31.500000
1751195715.883700,31.500000
1751195715.925150,31.500000
1751195715.977700,32.000000
1751195716.030350,31.500000
1751195716.083150,32.000000
1751195716.124400,31.500000
1751195716.176800,31.500000
1751195716.229450,32.000000
1751195716.282250,32.000000
1751195716.323700,31.500000
1751195716.376550,31.500000
1751195716.429200,31.500000
1751195716.481850,31.500000
1751195716.523450,32.000000
1751195716.576100,31.500000
1751195716.628700,32.000000
1751195716.681500,32.000000
1751195716.722950,31.500000
1751195716.775500,31.500000
1751195716.828050,32.000000
1751195716.880750,32.000000
1751195716.933450,31.500000
1751195716.975000,31.500000
1751195717.027550,31.500000
1751195717.080250,31.500000
1751195717.133050,31.500000
1751195717.174300,31.500000
1751195717.226750,31.500000
1751195717.279500,31.500000
1751195717.332300,31.500000
1751195717.373800,31.500000
1751195717.426500,31.500000
1751195717.479200,31.500000
1751195717.531900,31.500000
1751195717.573500,31.500000
1751195717.626150,31.500000
1751195717.678850,32.000000
1751195717.731700,31.500000
1751195717.773000,31.500000
1751195717.825550,31.500000
1751195717.878100,31.500000
1751195717.930800,31.500000
1751195717.983550,31.500000
1751195718.025000,31.500000
1751195718.077600,31.500000
1751195718.130200,31.500000
1751195718.182950,32.000000
1751195718.224200,31.500000
1751195718.276750,32.000000
1751195718.329350,31.500000
1751195718.382100,31.500000
1751195718.423450,32.000000
1751195718.528700,31.500000
1751195718.581350,31.500000
1751195718.622700,31.500000
1751195718.675400,31.500000
1751195718.727850,31.500000
1751195718.780450,31.500000
1751195718.832900,31.500000
1751195718.874250,32.000000
1751195718.926550,31.000000
1751195718.979150,31.500000
1751195719.031700,31.500000
1751195719.072900,32.000000
1751195719.125550,32.000000
1751195719.178150,31.500000
1751195719.230700,31.500000
1751195719.283350,31.500000
1751195719.324700,31.500000
1751195719.377150,31.500000
1751195719.429700,32.000000
1751195719.482300,31.500000
1751195719.523700,32.000000
1751195719.576300,32.000000
1751195719.628850,31.500000
1751195719.681450,31.500000
1751195719.722800,32.000000
1751195719.775450,31.500000
1751195719.827900,32.000000
1751195719.880450,31.500000
1751195719.932900,31.500000
1751195719.974050,31.500000
1751195720.026650,31.500000
1751195720.079150,31.500000
1751195720.131700,31.500000
1751195720.172850,31.500000
1751195720.225500,31.500000
1751195720.278050,32.000000
1751195720.330650,31.500000
1751195720.383250,31.500000
1751195720.424600,31.500000
1751195720.477050,32.000000
1751195720.529600,32.000000
1751195720.582200,31.500000
1751195720.623550,31.500000
1751195720.676050,31.500000
1751195720.728600,31.500000
1751195720.781250,32.000000
1751195720.822650,31.500000
1751195720.875250,31.500000
1751195720.927700,31.500000
1751195720.980250,31.500000
1751195721.032850,32.000000
1751195721.074000,31.500000
1751195721.126550,32.000000
1751195721.179050,32.000000
1751195721.231600,32.000000
1751195721.272700,32.000000
1751195721.325350,31.500000
1751195721.377800,31.500000
1751195721.430350,31.500000
1751195721.482800,32.000000
1751195721.524150,31.500000
1751195721.576450,31.500000
1751195721.629050,31.500000
1751195721.681650,31.500000
1751195721.722800,31.500000
1751195721.775400,31.500000
1751195721.827900,32.000000
1751195721.880400,31.500000
1751195721.932850,32.000000
1751195721.973950,31.500000
1751195722.026500,31.500000
1751195722.079050,31.500000
1751195722.131650,31.500000
1751195722.172800,31.500000
1751195722.225250,31.500000
1751195722.277700,31.500000
1751195722.330250,31.500000
