t,sensor_spring_travel_fr,sensor_spring_travel_fl,sensor_brake_temp_fr,sensor_brake_temp_fl
1751195675908,62.001,63.4662,0.0,0.0
1751195675958,61.6842,63.198,0.0,0.0
1751195676008,62.343,63.9792,0.0,0.0
1751195676058,62.4168,64.2726,0.0,0.0
1751195676108,61.929,64.053,0.0,0.0
1751195676159,61.6842,64.224,0.0,0.0
1751195676208,61.9038,64.3464,0.0,0.0
1751195676258,61.488,64.2978,0.0,0.0
1751195676308,61.3908,64.224,0.0,0.0
1751195676358,61.8066,64.6146,0.0,0.0
1751195676408,61.659,64.8828,0.0,0.0
1751195676458,61.659,64.908,0.0,0.0
1751195676508,61.6104,64.5174,0.0,0.0
1751195676558,61.488,64.5174,0.0,0.0
1751195676608,61.2198,64.6398,0.0,0.0
1751195676658,60.39,65.8836,0.0,0.0
1751195676708,60.1938,66.5676,0.0,0.0
1751195676758,60.2928,66.348,0.0,0.0
1751195676808,60.219,65.835,0.0,0.0
1751195676858,61.3674,65.6154,0.0,0.0
1751195676908,61.7814,64.7856,0.0,0.0
1751195676958,62.1972,64.0278,0.0,0.0
1751195677009,61.9776,63.198,0.0,0.0
1751195677058,62.2458,63.0756,0.0,0.0
1751195677108,62.9532,63.54,0.0,0.0
1751195677158,63.3942,62.3916,0.0,0.0
1751195677208,63.711,61.5384,0.0,0.0
1751195677258,64.224,60.39,0.0,0.0
1751195677308,64.5174,59.5602,0.0,0.0
1751195677358,63.8568,60.3414,0.0,0.0
1751195677408,64.395,61.6842,0.0,0.0
1751195677458,63.027,61.7814,0.0,0.0
1751195677508,60.8544,62.343,0.0,0.0
1751195677558,60.8292,63.5652,0.0,0.0
1751195677608,61.488,64.5894,0.0,0.0
1751195677658,61.7814,63.6372,0.0,0.0
1751195677708,61.0488,64.1502,0.0,0.0
1751195677758,60.7554,63.8568,0.0,0.0
1751195677808,61.0254,63.9558,0.0,0.0
1751195677858,61.4394,64.1016,0.0,0.0
1751195677908,61.5132,65.3472,0.0,0.0
1751195677959,59.4864,65.5182,0.0,0.0
1751195678008,59.9022,65.079,0.0,0.0
1751195678058,60.7068,64.9566,0.0,0.0
1751195678108,60.2442,63.9072,0.0,0.0
1751195678158,63.9558,64.3464,0.0,0.0
1751195678208,63.1746,62.2206,0.0,0.0
1751195678258,62.685,60.8544,0.0,0.0
1751195678308,62.5626,60.732,0.0,0.0
1751195678358,63.369,61.7328,0.0,0.0
1751195678408,63.1494,61.2936,0.0,0.0
1751195678458,62.7822,62.1972,0.0,0.0
1751195678508,62.856,62.7336,0.0,0.0
1751195678558,62.7822,61.7094,0.0,0.0
1751195678608,62.9784,61.146,0.0,0.0
1751195678658,63.4662,60.9768,0.0,0.0
1751195678708,64.0044,60.8292,0.0,0.0
1751195678758,64.0764,60.5358,0.0,0.0
1751195678808,64.224,60.6096,0.0,0.0
1751195678859,64.1268,59.877,0.0,0.0
1751195678908,64.1016,59.6808,0.0,0.0
1751195678958,64.3212,59.5098,0.0,0.0
1751195679008,64.5174,59.4378,0.0,0.0
1751195679058,64.5408,59.4612,0.0,0.0
1751195679108,64.7118,59.6088,0.0,0.0
1751195679158,64.4688,59.6574,0.0,0.0
1751195679208,63.9558,59.7798,0.0,0.0
1751195679258,63.9792,60.0732,0.0,0.0
1751195679309,62.0748,61.2936,0.0,0.0
1751195679358,62.1,61.3422,0.0,0.0
1751195679409,62.1486,62.2944,0.0,0.0
1751195679458,62.1486,62.2944,0.0,0.0
1751195679508,62.0748,62.1,0.0,0.0
1751195679558,62.1972,62.1972,0.0,0.0
1751195679608,62.1486,62.1972,0.0,0.0
1751195679658,62.343,62.6364,0.0,0.0
1751195679708,62.3916,62.6112,0.0,0.0
1751195679758,62.271,62.5392,0.0,0.0
1751195679808,62.1486,62.343,0.0,0.0
1751195679858,62.172,62.3682,0.0,0.0
1751195679908,62.3196,62.4654,0.0,0.0
1751195679959,62.514,62.3916,0.0,0.0
1751195680008,62.442,62.3916,0.0,0.0
1751195680058,62.2458,62.0748,0.0,0.0
1751195680108,62.8812,61.8786,0.0,0.0
1751195680158,63.0522,60.9264,0.0,0.0
1751195680209,62.9784,60.7554,0.0,0.0
1751195680258,63.027,61.1712,0.0,0.0
1751195680308,63.0036,62.001,0.0,0.0
1751195680358,62.1486,62.7822,0.0,0.0
1751195680408,61.0254,63.4176,0.0,0.0
1751195680458,59.3154,63.7596,0.0,0.0
1751195680508,59.6808,63.9306,0.0,0.0
1751195680558,60.2676,63.7362,0.0,0.0
1751195680608,60.6834,62.685,0.0,0.0
1751195680658,61.416,62.2458,0.0,0.0
1751195680709,61.3908,61.587,0.0,0.0
1751195680759,61.9776,60.9516,0.0,0.0
1751195680808,62.6364,60.732,0.0,0.0
1751195680858,63.0522,60.3648,0.0,0.0
1751195680908,62.9784,58.9986,0.0,0.0
1751195680958,62.6112,59.1444,0.0,0.0
1751195681009,62.5626,59.9508,0.0,0.0
1751195681058,62.9784,61.1712,0.0,0.0
1751195681109,61.5132,61.0002,0.0,0.0
1751195681158,61.3674,60.8778,0.0,0.0
1751195681208,61.5384,61.245,0.0,0.0
1751195681258,61.7814,61.2684,0.0,0.0
1751195681358,61.2198,62.001,0.0,0.0
1751195681408,61.2684,62.1972,0.0,0.0
1751195681459,60.9768,62.0748,0.0,0.0
1751195681509,60.9516,60.3648,0.0,0.0
1751195681558,61.8552,60.9264,0.0,0.0
1751195681609,62.0262,60.0732,0.0,0.0
1751195681658,61.317,60.4134,0.0,0.0
1751195681709,61.416,61.587,0.0,0.0
1751195681759,59.1696,62.8074,0.0,0.0
1751195681809,57.825,62.6364,0.0,0.0
1751195681859,58.4856,64.1988,0.0,0.0
1751195681909,58.8762,62.2944,0.0,0.0
1751195681958,60.1452,62.7102,0.0,0.0
1751195682009,60.1452,62.0262,0.0,0.0
1751195682058,59.535,61.7094,0.0,0.0
1751195682108,59.6088,63.3204,0.0,0.0
1751195682159,59.9022,63.5652,0.0,0.0
1751195682209,59.5836,63.4914,0.0,0.0
1751195682259,59.4126,63.6138,0.0,0.0
1751195682308,59.6088,63.711,0.0,0.0
1751195682359,59.0706,63.4914,0.0,0.0
1751195682408,59.4864,63.711,0.0,0.0
1751195682458,59.6574,63.7596,0.0,0.0
1751195682508,59.4864,63.6138,0.0,0.0
1751195682559,59.4126,63.5148,0.0,0.0
1751195682608,59.364,63.4662,0.0,0.0
1751195682659,59.1444,63.5148,0.0,0.0
1751195682709,59.5602,63.711,0.0,0.0
1751195682758,59.3154,63.6372,0.0,0.0
1751195682809,59.2902,63.4176,0.0,0.0
1751195682858,59.3406,63.198,0.0,0.0
1751195682909,59.3892,63.2952,0.0,0.0
1751195682958,59.5098,63.3942,0.0,0.0
1751195683008,59.4612,63.3942,0.0,0.0
1751195683109,59.3154,63.1242,0.0,0.0
1751195683159,59.3892,63.1008,0.0,0.0
1751195683208,59.6808,62.514,0.0,0.0
1751195683259,59.877,62.343,0.0,0.0
1751195683308,59.8518,62.2944,0.0,0.0
1751195683358,59.9508,63.198,0.0,0.0
1751195683409,59.3154,62.6364,0.0,0.0
1751195683458,59.7798,62.4906,0.0,0.0
1751195683508,60.2442,62.7102,0.0,0.0
1751195683558,60.2676,62.685,0.0,0.0
1751195683609,59.9508,62.685,0.0,0.0
1751195683658,60.0228,62.343,0.0,0.0
1751195683758,59.9508,62.0748,0.0,0.0
1751195683808,60.048,62.3916,0.0,0.0
1751195683858,60.1452,62.3916,0.0,0.0
1751195683909,60.1218,62.3916,0.0,0.0
1751195683959,60.0228,62.2944,0.0,0.0
1751195684008,60.0966,62.9046,0.0,0.0
1751195684059,59.5098,62.8326,0.0,0.0
1751195684109,59.6322,63.0036,0.0,0.0
1751195684209,59.4612,63.5148,0.0,0.0
1751195684258,59.1696,63.2952,0.0,0.0
1751195684308,59.193,63.2718,0.0,0.0
1751195684359,59.3154,63.369,0.0,0.0
1751195684409,59.1696,63.3438,0.0,0.0
1751195684459,59.0958,63.6624,0.0,0.0
1751195684509,58.8276,62.7588,0.0,0.0
1751195684559,59.6808,62.8812,0.0,0.0
1751195684609,60.1452,62.7588,0.0,0.0
1751195684658,60.048,62.7588,0.0,0.0
1751195684708,60.1938,62.3196,0.0,0.0
1751195684758,59.3406,61.0488,0.0,0.0
1751195684808,58.338,60.5358,0.0,0.0
1751195684859,59.535,62.7822,0.0,0.0
1751195684909,59.2902,63.711,0.0,0.0
1751195684958,59.6574,62.2944,0.0,0.0
1751195685009,59.9994,63.1494,0.0,0.0
1751195685058,58.8276,62.8326,0.0,0.0
1751195685108,58.8276,62.1234,0.0,0.0
1751195685159,59.6808,62.685,0.0,0.0
1751195685208,59.4378,60.7068,0.0,0.0
1751195685259,59.0706,62.1234,0.0,0.0
1751195685308,60.9264,65.0052,0.0,0.0
1751195685359,57.2886,61.2684,0.0,0.0
1751195685409,57.924,63.8082,0.0,0.0
1751195685458,61.0488,63.9792,0.0,0.0
1751195685508,58.3632,59.8032,0.0,0.0
1751195685558,58.7772,61.3674,0.0,0.0
1751195685609,60.39,62.0262,0.0,0.0
1751195685658,57.6054,61.6842,0.0,0.0
1751195685708,59.0706,62.8074,0.0,0.0
1751195685759,59.9994,63.4428,0.0,0.0
1751195685809,58.5342,62.271,0.0,0.0
1751195685859,58.8762,62.6112,0.0,0.0
1751195685909,58.266,62.001,0.0,0.0
1751195685959,59.1696,61.83,0.0,0.0
1751195686009,60.0966,62.9298,0.0,0.0
1751195686059,59.877,62.4654,0.0,0.0
1751195686108,59.9508,62.5626,0.0,0.0
1751195686158,59.7312,62.4168,0.0,0.0
1751195686209,59.8032,62.343,0.0,0.0
1751195686258,59.8284,62.685,0.0,0.0
1751195686308,60.0966,62.5626,0.0,0.0
1751195686358,60.8058,61.7814,0.0,0.0
1751195686408,60.8058,61.9524,0.0,0.0
1751195686459,60.2442,62.6112,0.0,0.0
1751195686508,60.1218,62.271,0.0,0.0
1751195686558,60.1218,63.3204,0.0,0.0
1751195686609,60.2928,63.6138,0.0,0.0
1751195686659,60.732,64.0278,0.0,0.0
1751195686708,59.7546,62.5626,0.0,0.0
1751195686759,59.4126,61.4646,0.0,0.0
1751195686808,60.219,62.5626,0.0,0.0
1751195686859,60.3414,62.514,0.0,0.0
1751195686909,62.3682,63.6372,0.0,0.0
1751195686958,63.0756,64.1268,0.0,0.0
1751195687008,57.2634,62.1,0.0,0.0
1751195687058,58.0212,63.9558,0.0,0.0
1751195687108,61.245,64.4436,0.0,0.0
1751195687159,59.5098,64.9566,0.0,0.0
1751195687208,60.3648,65.8602,0.0,0.0
1751195687258,60.4872,64.4688,0.0,0.0
1751195687308,60.0966,63.4662,0.0,0.0
1751195687358,62.7102,63.9306,0.0,0.0
1751195687408,62.7336,63.7362,0.0,0.0
1751195687458,62.1972,62.271,0.0,0.0
1751195687508,62.7822,62.9784,0.0,0.0
1751195687558,62.9784,63.5886,0.0,0.0
1751195687608,61.6842,63.882,0.0,0.0
1751195687658,61.4646,64.7118,0.0,0.0
1751195687709,62.2458,64.7118,0.0,0.0
1751195687758,59.9742,64.6632,0.0,0.0
1751195687808,60.2928,65.2734,0.0,0.0
1751195687858,60.8058,65.3958,0.0,0.0
1751195687908,60.2928,65.2014,0.0,0.0
1751195687958,60.4134,65.421,0.0,0.0
1751195688009,61.0002,65.493,0.0,0.0
1751195688059,61.0002,65.0538,0.0,0.0
1751195688109,60.8544,64.8594,0.0,0.0
1751195688159,61.2684,64.8828,0.0,0.0
1751195688208,61.488,64.5174,0.0,0.0
1751195688259,61.7328,64.7604,0.0,0.0
1751195688308,61.7094,64.8342,0.0,0.0
1751195688358,61.7094,64.98,0.0,0.0
1751195688408,61.5132,64.5894,0.0,0.0
1751195688458,61.3674,64.2978,0.0,0.0
1751195688509,61.659,64.9314,0.0,0.0
1751195688558,61.2198,64.8342,0.0,0.0
1751195688608,61.4394,65.1276,0.0,0.0
1751195688659,61.6356,65.1276,0.0,0.0
1751195688708,61.317,65.0304,0.0,0.0
1751195688759,61.074,65.0052,0.0,0.0
1751195688808,61.4394,65.8836,0.0,0.0
1751195688859,60.9264,65.421,0.0,0.0
1751195688908,60.8292,65.763,0.0,0.0
1751195688959,60.561,65.3958,0.0,0.0
1751195689008,60.6348,65.9088,0.0,0.0
1751195689059,60.9768,66.0312,0.0,0.0
1751195689109,60.9264,66.0312,0.0,0.0
1751195689159,60.7554,65.7378,0.0,0.0
1751195689208,60.6348,65.9574,0.0,0.0
1751195689259,60.8544,66.006,0.0,0.0
1751195689309,60.7806,65.664,0.0,0.0
1751195689359,60.903,65.7864,0.0,0.0
1751195689409,61.0974,65.7864,0.0,0.0
1751195689458,61.1964,65.5416,0.0,0.0
1751195689558,61.2198,65.2248,0.0,0.0
1751195689609,61.146,65.2734,0.0,0.0
1751195689658,61.1964,66.0546,0.0,0.0
1751195689708,61.2198,65.592,0.0,0.0
1751195689758,61.2936,65.0304,0.0,0.0
1751195689808,61.5132,64.7856,0.0,0.0
1751195689858,61.8786,63.8568,0.0,0.0
1751195689908,62.343,63.4428,0.0,0.0
1751195689958,62.343,63.6138,0.0,0.0
1751195690008,62.6616,63.6372,0.0,0.0
1751195690058,62.9784,63.5652,0.0,0.0
1751195690109,63.1242,63.3438,0.0,0.0
1751195690159,62.8074,62.8812,0.0,0.0
1751195690209,63.2952,64.1988,0.0,0.0
1751195690259,61.8552,63.027,0.0,0.0
1751195690308,61.929,60.1704,0.0,0.0
1751195690358,64.4436,61.488,0.0,0.0
1751195690409,64.2474,61.7094,0.0,0.0
1751195690458,64.053,61.3908,0.0,0.0
1751195690508,63.9792,61.146,0.0,0.0
1751195690559,64.6884,60.4386,0.0,0.0
1751195690608,64.2978,60.2928,0.0,0.0
1751195690658,64.4436,60.3648,0.0,0.0
1751195690708,63.8334,60.4134,0.0,0.0
1751195690758,63.027,60.2442,0.0,0.0
1751195690809,63.2952,61.929,0.0,0.0
1751195690858,62.5626,62.5626,0.0,0.0
1751195690908,60.8544,62.6616,0.0,0.0
1751195690959,60.1938,64.0044,0.0,0.0
1751195691009,59.2668,66.8124,0.0,0.0
1751195691059,56.4822,66.7386,0.0,0.0
1751195691109,57.069,65.8836,0.0,0.0
1751195691158,57.312,67.5936,0.0,0.0
1751195691209,57.8016,66.6666,0.0,0.0
1751195691258,57.996,65.493,0.0,0.0
1751195691308,58.3146,65.6892,0.0,0.0
1751195691358,58.9248,65.664,0.0,0.0
1751195691409,60.2442,64.7604,0.0,0.0
1751195691459,60.8292,63.3942,0.0,0.0
1751195691509,60.8544,61.7814,0.0,0.0
1751195691558,61.1964,61.7328,0.0,0.0
1751195691609,62.172,61.7814,0.0,0.0
1751195691659,62.6616,61.6104,0.0,0.0
1751195691708,62.9298,60.6834,0.0,0.0
1751195691759,63.1494,60.5358,0.0,0.0
1751195691809,63.3942,60.4134,0.0,0.0
1751195691859,63.5886,59.9022,0.0,0.0
1751195691908,62.7822,59.3892,0.0,0.0
1751195691959,64.3212,59.8518,0.0,0.0
1751195692008,64.3698,59.1444,0.0,0.0
1751195692058,63.4428,58.7286,0.0,0.0
1751195692109,63.5652,59.4864,0.0,0.0
1751195692158,63.54,60.1452,0.0,0.0
1751195692208,63.4176,60.3648,0.0,0.0
1751195692258,63.3204,60.0732,0.0,0.0
1751195692309,63.6372,60.048,0.0,0.0
1751195692358,63.8568,59.9508,0.0,0.0
1751195692408,63.6372,59.6574,0.0,0.0
1751195692459,63.6624,60.2676,0.0,0.0
1751195692508,62.7102,60.7068,0.0,0.0
1751195692559,62.5392,61.0974,0.0,0.0
1751195692609,61.8786,61.2198,0.0,0.0
1751195692658,61.758,61.5384,0.0,0.0
1751195692709,61.929,61.9038,0.0,0.0
1751195692759,61.8066,61.9524,0.0,0.0
1751195692809,61.6842,61.8066,0.0,0.0
1751195692859,61.4646,61.8066,0.0,0.0
1751195692908,61.5618,61.83,0.0,0.0
1751195692958,61.659,61.8066,0.0,0.0
1751195693008,61.587,61.8786,0.0,0.0
1751195693058,61.416,61.7814,0.0,0.0
1751195693109,61.83,61.8552,0.0,0.0
1751195693158,62.343,61.4394,0.0,0.0
1751195693209,62.4168,59.8284,0.0,0.0
1751195693259,62.5878,59.535,0.0,0.0
1751195693308,62.9532,59.2902,0.0,0.0
1751195693358,62.9298,59.535,0.0,0.0
1751195693408,62.0262,60.8058,0.0,0.0
1751195693459,60.0966,62.7822,0.0,0.0
1751195693509,58.7052,63.6624,0.0,0.0
1751195693559,57.996,64.2474,0.0,0.0
1751195693608,58.167,64.5174,0.0,0.0
1751195693659,58.4118,64.5174,0.0,0.0
1751195693708,59.1696,63.6858,0.0,0.0
1751195693759,59.3892,62.685,0.0,0.0
1751195693808,59.9508,62.685,0.0,0.0
1751195693859,60.561,62.5392,0.0,0.0
1751195693908,60.4872,62.3916,0.0,0.0
1751195693958,60.5124,62.8812,0.0,0.0
1751195694008,59.7546,62.9298,0.0,0.0
1751195694058,59.364,63.4428,0.0,0.0
1751195694109,58.6566,64.1988,0.0,0.0
1751195694158,58.0446,63.4662,0.0,0.0
1751195694209,59.4378,63.3204,0.0,0.0
1751195694258,59.6322,63.027,0.0,0.0
1751195694308,58.8762,62.9298,0.0,0.0
1751195694358,59.1696,63.3942,0.0,0.0
1751195694409,58.7286,64.4436,0.0,0.0
1751195694459,58.6314,64.3698,0.0,0.0
1751195694508,58.8996,63.6624,0.0,0.0
1751195694559,58.9248,63.6858,0.0,0.0
1751195694608,59.1192,63.5148,0.0,0.0
1751195694658,59.6574,63.7596,0.0,0.0
1751195694708,59.1192,62.6616,0.0,0.0
1751195694758,59.1444,62.271,0.0,0.0
1751195694809,59.2902,62.7822,0.0,0.0
1751195694859,59.6088,62.7588,0.0,0.0
1751195694908,59.7798,62.7102,0.0,0.0
1751195694959,59.706,62.2944,0.0,0.0
1751195695008,60.0228,62.685,0.0,0.0
1751195695059,59.877,62.6616,0.0,0.0
1751195695108,59.5836,62.3916,0.0,0.0
1751195695158,59.9742,62.8812,0.0,0.0
1751195695209,60.0966,62.4654,0.0,0.0
1751195695259,60.2928,62.0748,0.0,0.0
1751195695308,60.1704,61.9524,0.0,0.0
1751195695359,60.1452,62.343,0.0,0.0
1751195695409,59.8032,62.3196,0.0,0.0
1751195695459,59.9994,62.5878,0.0,0.0
1751195695509,59.9022,62.8812,0.0,0.0
1751195695558,59.8284,62.8074,0.0,0.0
1751195695608,59.6088,62.7102,0.0,0.0
1751195695658,59.5602,62.7588,0.0,0.0
1751195695709,59.4864,63.0036,0.0,0.0
1751195695758,59.5098,63.1008,0.0,0.0
1751195695809,59.5602,63.1746,0.0,0.0
1751195695859,59.3892,62.9784,0.0,0.0
1751195695908,59.4126,62.9784,0.0,0.0
1751195695959,59.4612,63.4176,0.0,0.0
1751195696008,59.193,62.0748,0.0,0.0
1751195696058,59.706,62.8074,0.0,0.0
1751195696109,60.1452,63.5886,0.0,0.0
1751195696159,59.0706,63.0522,0.0,0.0
1751195696209,59.2902,62.0262,0.0,0.0
1751195696259,59.535,62.6112,0.0,0.0
1751195696308,59.6088,62.7102,0.0,0.0
1751195696359,59.9022,62.5626,0.0,0.0
1751195696409,59.8518,62.514,0.0,0.0
1751195696458,59.5836,62.3916,0.0,0.0
1751195696509,59.4612,62.4654,0.0,0.0
1751195696559,59.7798,62.9046,0.0,0.0
1751195696609,59.6574,62.0262,0.0,0.0
1751195696659,59.877,62.271,0.0,0.0
1751195696709,60.0966,62.4654,0.0,0.0
1751195696759,60.048,61.7094,0.0,0.0
1751195696809,58.1436,63.0756,0.0,0.0
1751195696858,57.9474,64.6884,0.0,0.0
1751195696909,58.7772,61.6842,0.0,0.0
1751195696958,59.2668,62.3916,0.0,0.0
1751195697009,59.2182,62.9298,0.0,0.0
1751195697059,59.2416,62.8326,0.0,0.0
1751195697108,59.364,62.9784,0.0,0.0
1751195697158,58.7538,62.1486,0.0,0.0
1751195697209,58.68,63.2232,0.0,0.0
1751195697259,58.8762,64.2474,0.0,0.0
1751195697308,58.9734,63.6624,0.0,0.0
1751195697359,59.364,63.711,0.0,0.0
1751195697409,59.2416,62.7822,0.0,0.0
1751195697458,59.1696,62.1,0.0,0.0
1751195697509,59.3154,62.1234,0.0,0.0
1751195697558,60.0732,61.488,0.0,0.0
1751195697609,60.5358,61.1712,0.0,0.0
1751195697658,60.8058,61.7094,0.0,0.0
1751195697709,60.2928,61.5384,0.0,0.0
1751195697759,60.3414,61.6104,0.0,0.0
1751195697809,60.2442,61.659,0.0,0.0
1751195697859,60.2928,61.4646,0.0,0.0
1751195697909,60.5358,61.5384,0.0,0.0
1751195697959,60.732,62.5392,0.0,0.0
1751195698009,60.0732,62.1486,0.0,0.0
1751195698059,59.3154,62.1,0.0,0.0
1751195698109,59.193,62.7822,0.0,0.0
1751195698158,58.9734,62.7822,0.0,0.0
1751195698208,59.9994,64.4436,0.0,0.0
1751195698259,58.8996,63.8082,0.0,0.0
1751195698309,58.9734,63.7362,0.0,0.0
1751195698359,58.9986,62.8326,0.0,0.0
1751195698409,59.2182,62.2206,0.0,0.0
1751195698458,60.5358,63.9792,0.0,0.0
1751195698509,58.095,63.54,0.0,0.0
1751195698558,60.6834,65.0052,0.0,0.0
1751195698609,60.3162,61.587,0.0,0.0
1751195698658,59.022,61.0488,0.0,0.0
1751195698708,60.561,63.6858,0.0,0.0
1751195698758,60.8292,63.198,0.0,0.0
1751195698808,61.3908,64.1502,0.0,0.0
1751195698858,61.3908,64.9314,0.0,0.0
1751195698908,61.7814,65.7378,0.0,0.0
1751195698959,59.5602,63.1008,0.0,0.0
1751195699009,59.877,63.2466,0.0,0.0
1751195699059,61.83,64.1754,0.0,0.0
1751195699108,61.1712,65.2734,0.0,0.0
1751195699158,61.9038,64.7118,0.0,0.0
1751195699208,60.3414,63.369,0.0,0.0
1751195699258,60.8544,64.6884,0.0,0.0
1751195699309,60.8292,64.2474,0.0,0.0
1751195699358,61.0974,64.2978,0.0,0.0
1751195699408,61.8552,64.809,0.0,0.0
1751195699459,61.488,64.6884,0.0,0.0
1751195699509,61.074,64.1754,0.0,0.0
1751195699558,61.7814,64.8594,0.0,0.0
1751195699608,61.9776,64.737,0.0,0.0
1751195699659,62.0748,64.053,0.0,0.0
1751195699708,61.9776,64.0044,0.0,0.0
1751195699759,62.001,64.1268,0.0,0.0
1751195699809,62.001,63.6624,0.0,0.0
1751195699859,62.1234,63.7362,0.0,0.0
1751195699909,62.343,64.1754,0.0,0.0
1751195699958,62.2944,64.1016,0.0,0.0
1751195700008,62.172,63.9306,0.0,0.0
1751195700058,62.271,63.6858,0.0,0.0
1751195700109,62.271,63.7596,0.0,0.0
1751195700158,62.1234,64.1502,0.0,0.0
1751195700208,61.416,63.9558,0.0,0.0
1751195700259,61.9524,63.9558,0.0,0.0
1751195700308,62.1234,64.1754,0.0,0.0
1751195700358,61.8552,63.6372,0.0,0.0
1751195700409,61.8786,64.0764,0.0,0.0
1751195700459,62.5392,64.5408,0.0,0.0
1751195700509,62.1,63.6624,0.0,0.0
1751195700559,61.9776,63.6138,0.0,0.0
1751195700608,62.4906,64.809,0.0,0.0
1751195700659,61.6356,64.809,0.0,0.0
1751195700709,61.5132,64.0044,0.0,0.0
1751195700759,61.9038,64.7118,0.0,0.0
1751195700808,61.9524,64.7604,0.0,0.0
1751195700859,61.245,64.2978,0.0,0.0
1751195700909,60.8544,64.3212,0.0,0.0
1751195700959,61.146,64.98,0.0,0.0
1751195701008,61.9038,65.592,0.0,0.0
1751195701058,61.9038,64.2474,0.0,0.0
1751195701109,61.7814,64.1988,0.0,0.0
1751195701159,61.5132,64.2978,0.0,0.0
1751195701208,60.9264,65.1762,0.0,0.0
1751195701259,60.8058,66.7638,0.0,0.0
1751195701309,60.2676,66.69,0.0,0.0
1751195701359,60.1938,66.6666,0.0,0.0
1751195701408,60.561,66.2022,0.0,0.0
1751195701458,60.9768,65.322,0.0,0.0
1751195701508,61.6356,64.6398,0.0,0.0
1751195701558,62.1,64.1988,0.0,0.0
1751195701608,62.2458,63.3204,0.0,0.0
1751195701658,63.2232,63.6138,0.0,0.0
1751195701708,63.4176,63.198,0.0,0.0
1751195701759,63.6624,61.8066,0.0,0.0
1751195701808,64.2474,60.6834,0.0,0.0
1751195701859,64.2726,59.3154,0.0,0.0
1751195701908,64.566,59.8518,0.0,0.0
1751195701959,64.6884,60.8058,0.0,0.0
1751195702008,62.9532,60.903,0.0,0.0
1751195702058,61.7814,61.9038,0.0,0.0
1751195702108,61.8066,63.5886,0.0,0.0
1751195702158,60.2442,63.9072,0.0,0.0
1751195702209,60.9516,65.4444,0.0,0.0
1751195702259,60.7806,64.8594,0.0,0.0
1751195702309,60.4872,64.1988,0.0,0.0
1751195702409,61.3908,64.2978,0.0,0.0
1751195702458,61.7094,64.8828,0.0,0.0
1751195702508,61.2198,65.1276,0.0,0.0
1751195702559,60.903,65.8602,0.0,0.0
1751195702609,59.6088,64.8342,0.0,0.0
1751195702659,60.6834,64.6632,0.0,0.0
1751195702709,61.9038,62.6616,0.0,0.0
1751195702759,62.3682,62.2944,0.0,0.0
1751195702808,61.3422,62.5626,0.0,0.0
1751195702859,62.1486,62.271,0.0,0.0
1751195702909,62.1972,59.7312,0.0,0.0
1751195702959,62.8812,60.2676,0.0,0.0
1751195703009,63.4914,60.4134,0.0,0.0
1751195703059,63.2952,60.4872,0.0,0.0
1751195703109,63.54,60.8778,0.0,0.0
1751195703159,63.4176,60.5358,0.0,0.0
1751195703209,62.3916,60.732,0.0,0.0
1751195703259,62.8812,61.2936,0.0,0.0
1751195703308,63.8082,61.4646,0.0,0.0
1751195703358,63.4914,60.2928,0.0,0.0
1751195703409,63.3942,60.2928,0.0,0.0
1751195703459,63.4176,60.2928,0.0,0.0
1751195703509,63.8568,60.1938,0.0,0.0
1751195703558,63.8082,59.9994,0.0,0.0
1751195703609,63.7848,60.0228,0.0,0.0
1751195703659,63.7848,60.0228,0.0,0.0
1751195703709,63.7596,60.219,0.0,0.0
1751195703759,63.3204,60.561,0.0,0.0
1751195703809,63.027,60.6582,0.0,0.0
1751195703859,63.0036,60.9264,0.0,0.0
1751195703909,62.7822,61.1712,0.0,0.0
1751195703958,62.5878,61.5132,0.0,0.0
1751195704009,62.6112,62.1,0.0,0.0
1751195704058,62.514,62.172,0.0,0.0
1751195704109,62.4168,62.172,0.0,0.0
1751195704158,62.3196,62.172,0.0,0.0
1751195704209,62.5626,62.1234,0.0,0.0
1751195704259,62.685,61.758,0.0,0.0
1751195704309,62.8074,61.83,0.0,0.0
1751195704359,62.8074,61.9038,0.0,0.0
1751195704409,62.442,61.929,0.0,0.0
1751195704459,62.271,62.2944,0.0,0.0
1751195704509,62.1972,62.6112,0.0,0.0
1751195704559,62.1972,62.7588,0.0,0.0
1751195704609,61.6842,62.9532,0.0,0.0
1751195704659,61.5132,62.9532,0.0,0.0
1751195704709,61.8552,63.027,0.0,0.0
1751195704759,61.7094,62.8812,0.0,0.0
1751195704808,61.7328,62.856,0.0,0.0
1751195704859,61.9776,62.7336,0.0,0.0
1751195704909,62.1234,62.3916,0.0,0.0
1751195704958,63.027,62.2944,0.0,0.0
1751195705009,63.027,61.416,0.0,0.0
1751195705059,62.9784,61.2684,0.0,0.0
1751195705109,62.8074,61.488,0.0,0.0
1751195705159,62.9532,62.514,0.0,0.0
1751195705208,62.001,62.3682,0.0,0.0
1751195705259,61.7328,63.0036,0.0,0.0
1751195705309,60.4872,63.8568,0.0,0.0
1751195705359,60.5124,63.7362,0.0,0.0
1751195705408,61.1226,63.54,0.0,0.0
1751195705459,61.2936,63.0522,0.0,0.0
1751195705509,61.83,62.5878,0.0,0.0
1751195705559,61.6104,61.5384,0.0,0.0
1751195705609,62.1972,61.074,0.0,0.0
1751195705659,62.442,60.9768,0.0,0.0
