t,Daughter_8_T_8,Daughter_8_T_7,Daughter_8_T_6,Daughter_8_T_5,Daughter_8_T_4,Daughter_8_T_3,Daughter_8_T_2,Daughter_8_T_1
1751196003.784950,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196003.837550,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196003.890000,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196003.931150,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196003.983600,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196004.036200,33.000000,33.000000,33.000000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196004.088700,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196004.129950,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196004.182450,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196004.234900,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196004.287450,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196004.339950,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196004.381100,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196004.433550,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196004.486200,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196004.579900,32.500000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196004.632400,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196004.684850,33.000000,33.000000,33.000000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196004.737400,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196004.789900,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196004.831150,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196004.883600,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196004.936200,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196004.988650,33.000000,33.000000,33.000000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196005.029950,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196005.082400,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196005.134850,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196005.187450,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196005.239850,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196005.281050,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196005.333550,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196005.386000,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196005.479750,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196005.532200,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196005.584700,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196005.637250,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,33.000000,33.500000
1751196005.689750,33.000000,33.000000,33.000000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196005.731000,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196005.783500,33.000000,32.500000,33.500000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196005.835950,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196005.929700,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196005.982200,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196006.034650,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.000000,33.500000
1751196006.087200,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196006.139700,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196006.180950,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196006.233450,33.000000,33.000000,33.000000,33.000000,33.500000,33.500000,32.500000,33.500000
1751196006.285950,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196006.379750,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196006.432200,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196006.484700,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196006.537250,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,33.000000,33.500000
1751196006.589750,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196006.631000,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196006.683500,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196006.736100,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196006.788550,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196006.829850,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196006.882350,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196006.934800,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196006.987400,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196007.039850,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196007.081000,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196007.133500,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196007.186100,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196007.279850,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196007.332300,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196007.384750,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196007.437350,33.000000,33.000000,33.500000,34.000000,33.500000,33.000000,32.500000,33.500000
1751196007.489850,33.000000,33.000000,33.000000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196007.531000,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196007.583500,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196007.636100,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196007.688600,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196007.729850,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196007.782350,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196007.834850,33.000000,32.000000,33.500000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196007.887400,33.000000,33.000000,33.500000,33.500000,34.000000,33.000000,32.500000,33.500000
1751196007.939850,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196007.981000,33.000000,32.500000,33.000000,33.000000,33.000000,33.000000,32.500000,33.500000
1751196008.033500,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196008.086100,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196008.138600,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196008.179850,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196008.232350,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196008.284800,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196008.337350,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196008.389850,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196008.431050,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196008.483500,33.000000,33.000000,33.000000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196008.536050,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196008.629800,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196008.682300,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196008.734750,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196008.787300,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196008.839750,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196008.881000,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196008.933500,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196008.986100,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,33.000000,33.500000
1751196009.038550,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196009.079850,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196009.132300,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196009.184800,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,33.000000,33.500000
1751196009.237350,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196009.289850,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196009.331000,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196009.383450,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196009.436050,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196009.488550,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196009.529800,33.000000,32.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196009.582300,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196009.634750,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196009.687300,33.000000,33.000000,33.500000,33.000000,33.500000,33.000000,32.000000,33.500000
1751196009.739800,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196009.780950,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196009.833450,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196009.886050,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196009.938550,33.000000,32.500000,33.000000,33.000000,34.000000,32.500000,32.500000,33.500000
1751196009.979800,33.000000,33.000000,33.000000,33.500000,33.500000,33.000000,33.000000,33.500000
1751196010.032300,33.000000,32.500000,33.000000,33.000000,33.000000,33.000000,33.000000,33.500000
1751196010.084750,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196010.137350,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196010.189800,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196010.231000,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196010.283450,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196010.336050,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196010.388550,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196010.429850,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196010.482300,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196010.534800,33.000000,33.000000,33.500000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196010.587350,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,33.000000,33.500000
1751196010.639850,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196010.681050,33.000000,33.000000,33.500000,33.500000,33.500000,32.500000,33.000000,33.500000
1751196010.733600,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,33.000000,33.500000
1751196010.786200,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196010.838500,33.000000,33.000000,33.000000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196010.879750,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196010.932300,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196010.984850,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196011.037300,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196011.089900,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,33.000000,33.500000
1751196011.131200,33.000000,33.000000,33.500000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196011.183800,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196011.236450,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196011.289250,33.000000,33.000000,33.500000,33.500000,34.000000,33.000000,33.000000,33.500000
1751196011.330750,33.000000,33.000000,33.500000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196011.383500,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196011.436450,33.000000,33.000000,33.500000,33.000000,33.500000,33.000000,32.000000,33.500000
1751196011.489350,33.000000,33.000000,33.000000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196011.530850,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196011.583700,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196011.636450,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196011.689350,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196011.730900,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196011.783700,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196011.836550,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196011.889400,33.000000,32.500000,33.000000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196011.930900,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196011.983700,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,33.000000,33.500000
1751196012.036550,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196012.089400,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196012.130900,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196012.183700,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196012.236500,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196012.289400,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196012.330900,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196012.383750,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196012.436550,33.000000,33.000000,33.500000,32.500000,33.500000,33.000000,32.500000,33.500000
1751196012.489400,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196012.530900,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196012.583750,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196012.636800,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196012.689600,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196012.731100,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196012.783850,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196012.836800,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,33.000000,33.500000
1751196012.889600,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,33.000000,33.500000
1751196012.931050,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196012.983750,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196013.036400,33.000000,33.000000,33.500000,33.500000,33.500000,32.500000,33.000000,33.500000
1751196013.089100,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196013.130550,33.500000,33.000000,33.500000,33.500000,33.500000,33.000000,33.000000,33.500000
1751196013.183100,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196013.235750,33.000000,32.500000,33.500000,33.500000,33.500000,33.000000,33.000000,33.500000
1751196013.329600,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196013.382100,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196013.434650,33.000000,33.000000,33.500000,33.500000,33.500000,33.500000,33.000000,33.500000
1751196013.487200,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196013.539700,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196013.580850,33.000000,32.500000,33.500000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196013.633400,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196013.686200,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,33.000000,33.500000
1751196013.738850,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196013.780400,33.000000,33.000000,33.000000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196013.833200,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,33.000000,33.500000
1751196013.886050,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196013.938900,33.000000,33.000000,33.000000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196013.980550,33.000000,33.000000,33.500000,33.500000,33.500000,33.500000,33.000000,33.500000
1751196014.033350,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196014.086300,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196014.139300,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196014.180900,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196014.233350,33.000000,33.000000,33.500000,33.500000,33.500000,33.500000,33.000000,33.500000
1751196014.285950,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,33.000000,33.500000
1751196014.338400,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196014.379650,33.000000,33.000000,33.500000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196014.432150,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196014.484600,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196014.537150,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196014.589600,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,33.000000,33.500000
1751196014.630900,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196014.683350,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196014.735950,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,33.000000,33.500000
1751196014.788400,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196014.829650,33.000000,32.500000,33.000000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196014.882150,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196014.934600,33.000000,33.000000,33.500000,33.500000,33.500000,33.500000,33.000000,33.500000
1751196014.987150,33.000000,33.000000,33.500000,33.500000,33.500000,33.500000,33.000000,33.500000
1751196015.039650,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,33.000000,33.500000
1751196015.080800,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196015.133250,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196015.185750,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196015.279500,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196015.331950,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196015.384450,33.000000,33.000000,33.500000,33.500000,33.500000,33.000000,33.000000,33.500000
1751196015.437000,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196015.489450,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196015.530750,33.000000,32.500000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196015.583200,33.000000,33.000000,33.500000,33.500000,33.500000,33.500000,33.000000,33.500000
1751196015.635700,33.000000,33.000000,33.000000,33.500000,33.500000,33.000000,32.500000,33.500000
1751196015.729500,33.000000,33.000000,33.500000,33.500000,33.500000,33.500000,33.000000,33.500000
1751196015.781950,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196015.834450,33.000000,33.000000,33.500000,33.500000,33.500000,33.500000,33.000000,33.500000
1751196015.886950,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
1751196015.939500,33.000000,33.000000,33.000000,33.000000,33.500000,33.000000,32.500000,33.500000
